t,V_e,V_m
-1.8960000000000001e-06,8.28,3.52
-1.8940000000000002e-06,8.24,3.6
-1.8920000000000003e-06,8.32,3.6
-1.8900000000000001e-06,8.24,3.56
-1.8880000000000002e-06,8.32,3.6
-1.8860000000000002e-06,8.32,3.64
-1.884e-06,8.32,3.64
-1.8820000000000001e-06,8.32,3.72
-1.8800000000000002e-06,8.32,3.68
-1.878e-06,8.36,3.72
-1.8760000000000001e-06,8.4,3.7600000000000002
-1.8740000000000002e-06,8.28,3.72
-1.872e-06,8.32,3.7600000000000002
-1.8700000000000003e-06,8.28,3.7600000000000002
-1.8680000000000002e-06,8.36,3.8000000000000003
-1.866e-06,8.32,3.7600000000000002
-1.8640000000000003e-06,8.32,3.8000000000000003
-1.8620000000000001e-06,8.32,3.88
-1.8600000000000002e-06,8.36,3.84
-1.8580000000000003e-06,8.32,3.84
-1.856e-06,8.32,3.88
-1.8540000000000002e-06,8.36,3.88
-1.8520000000000002e-06,8.32,3.88
-1.85e-06,8.28,3.92
-1.8480000000000001e-06,8.32,3.92
-1.8460000000000002e-06,8.24,3.92
-1.844e-06,8.32,3.92
-1.8420000000000003e-06,8.32,3.88
-1.8400000000000002e-06,8.36,3.96
-1.838e-06,8.32,3.92
-1.8360000000000003e-06,8.28,3.96
-1.8340000000000001e-06,8.32,4.0
-1.8320000000000002e-06,8.36,3.96
-1.8300000000000003e-06,8.36,4.0
-1.8280000000000001e-06,8.28,4.04
-1.8260000000000002e-06,8.32,4.0
-1.8240000000000002e-06,8.32,3.96
-1.822e-06,8.28,4.0
-1.8200000000000002e-06,8.28,4.0
-1.8180000000000002e-06,8.28,4.04
-1.816e-06,8.32,4.04
-1.8140000000000001e-06,8.28,4.08
-1.8120000000000002e-06,8.32,4.0
-1.81e-06,8.36,4.0
-1.8080000000000003e-06,8.32,4.04
-1.8060000000000002e-06,8.36,4.04
-1.804e-06,8.28,4.12
-1.8020000000000003e-06,8.32,4.08
-1.8000000000000001e-06,8.36,4.12
-1.7980000000000002e-06,8.32,4.12
-1.7960000000000003e-06,8.28,4.08
-1.794e-06,8.32,4.12
-1.7920000000000002e-06,8.32,4.08
-1.7900000000000002e-06,8.28,4.12
-1.788e-06,8.32,4.12
-1.7860000000000001e-06,8.28,4.08
-1.7840000000000002e-06,8.32,4.08
-1.782e-06,8.28,4.12
-1.7800000000000001e-06,8.4,4.12
-1.7780000000000002e-06,8.32,4.12
-1.776e-06,8.32,4.16
-1.7740000000000003e-06,8.36,4.16
-1.7720000000000001e-06,8.28,4.16
-1.7700000000000002e-06,8.32,4.16
-1.7680000000000003e-06,8.32,4.12
-1.7660000000000001e-06,8.32,4.2
-1.7640000000000002e-06,8.32,4.16
-1.7620000000000002e-06,8.28,4.16
-1.76e-06,8.28,4.16
-1.7580000000000002e-06,8.36,4.2
-1.7560000000000002e-06,8.32,4.16
-1.754e-06,8.32,4.16
-1.7520000000000001e-06,8.28,4.12
-1.7500000000000002e-06,8.36,4.2
-1.748e-06,8.36,4.2
-1.7460000000000003e-06,8.28,4.2
-1.7440000000000002e-06,8.28,4.2
-1.742e-06,8.36,4.16
-1.7400000000000003e-06,8.36,4.2
-1.7380000000000001e-06,8.32,4.2
-1.7360000000000002e-06,8.36,4.2
-1.7340000000000003e-06,8.32,4.16
-1.732e-06,8.32,4.2
-1.7300000000000002e-06,8.32,4.2
-1.7280000000000002e-06,8.32,4.2
-1.726e-06,8.32,4.2
-1.7240000000000001e-06,8.28,4.2
-1.7220000000000002e-06,8.36,4.2
-1.72e-06,8.36,4.24
-1.7180000000000001e-06,8.32,4.24
-1.7160000000000002e-06,8.32,4.24
-1.714e-06,8.32,4.24
-1.7120000000000003e-06,8.32,4.2
-1.7100000000000001e-06,8.36,4.24
-1.7080000000000002e-06,8.32,4.2
-1.7060000000000003e-06,8.28,4.2
-1.7040000000000001e-06,8.36,4.2
-1.7020000000000002e-06,8.24,4.24
-1.7000000000000002e-06,8.32,4.24
-1.698e-06,8.32,4.2
-1.6960000000000002e-06,8.28,4.24
-1.6940000000000002e-06,8.32,4.24
-1.692e-06,8.32,4.2
-1.6900000000000001e-06,8.28,4.24
-1.6880000000000002e-06,8.28,4.24
-1.686e-06,8.28,4.24
-1.6840000000000003e-06,8.28,4.24
-1.6820000000000002e-06,8.28,4.24
-1.68e-06,8.36,4.24
-1.6780000000000003e-06,8.36,4.24
-1.6760000000000001e-06,8.32,4.24
-1.6740000000000002e-06,8.32,4.24
-1.6720000000000003e-06,8.36,4.28
-1.67e-06,8.36,4.28
-1.6680000000000002e-06,8.32,4.24
-1.6660000000000002e-06,8.36,4.24
-1.664e-06,8.32,4.28
-1.6620000000000001e-06,8.32,4.24
-1.6600000000000002e-06,8.32,4.28
-1.658e-06,8.32,4.28
-1.6560000000000001e-06,8.32,4.24
-1.6540000000000002e-06,8.28,4.24
-1.652e-06,8.28,4.24
-1.6500000000000003e-06,8.32,4.24
-1.6480000000000001e-06,8.28,4.24
-1.646e-06,8.32,4.28
-1.6440000000000003e-06,8.36,4.24
-1.6420000000000001e-06,8.32,4.32
-1.6400000000000002e-06,8.32,4.24
-1.6380000000000002e-06,8.32,4.28
-1.636e-06,8.36,4.28
-1.6340000000000002e-06,8.32,4.24
-1.6320000000000002e-06,8.32,4.28
-1.63e-06,8.28,4.28
-1.6280000000000001e-06,8.28,4.24
-1.6260000000000002e-06,8.28,4.24
-1.624e-06,8.36,4.28
-1.622e-06,8.32,4.28
-1.6200000000000002e-06,8.36,4.24
-1.618e-06,8.32,4.28
-1.6160000000000003e-06,8.28,4.28
-1.6140000000000001e-06,8.36,4.28
-1.6120000000000002e-06,8.36,4.24
-1.6100000000000003e-06,8.36,4.24
-1.608e-06,8.36,4.24
-1.6060000000000002e-06,8.32,4.28
-1.6040000000000002e-06,8.32,4.28
-1.602e-06,8.36,4.28
-1.6000000000000001e-06,8.36,4.24
-1.5980000000000002e-06,8.28,4.28
-1.596e-06,8.32,4.24
-1.5940000000000001e-06,8.32,4.24
-1.5920000000000002e-06,8.32,4.24
-1.59e-06,8.32,4.28
-1.5880000000000003e-06,8.28,4.24
-1.5860000000000001e-06,8.36,4.24
-1.584e-06,8.32,4.28
-1.5820000000000003e-06,8.32,4.24
-1.5800000000000001e-06,8.32,4.24
-1.5780000000000002e-06,8.32,4.32
-1.5760000000000002e-06,8.32,4.28
-1.574e-06,8.28,4.24
-1.5720000000000002e-06,8.32,4.28
-1.5700000000000002e-06,8.36,4.32
-1.568e-06,8.32,4.28
-1.5660000000000001e-06,8.36,4.32
-1.5640000000000002e-06,8.28,4.28
-1.562e-06,8.28,4.28
-1.56e-06,8.32,4.28
-1.5580000000000002e-06,8.28,4.28
-1.556e-06,8.32,4.28
