,V_e,V_m,fase,Re,Im
35,0.1212121212121211,6.66581e-13,-72.726,1.97621e-13,-6.36827e-13
36,0.18181818181818166,1.04051e-12,-44.652,7.39856e-13,-7.31418e-13
37,0.24242424242424265,8.20236e-13,-47.934,5.49342e-13,-6.09294e-13
38,0.3030303030303032,9.63236e-13,-44.736,6.83901e-13,-6.78128e-13
39,0.36363636363636376,1.12488e-12,-51.216,7.04773e-13,-8.77524e-13
40,0.4242424242424243,1.10712e-12,-34.128,9.16607e-13,-6.21728e-13
41,0.48484848484848486,1.33894e-12,-38.676,1.04539e-12,-8.37112e-13
42,0.5454545454545454,1.3114e-12,-27.336,1.16485e-12,-6.02633e-13
43,0.606060606060606,1.32473e-12,-34.338,1.0938e-12,-7.47406e-13
44,0.666666666666667,1.59651e-12,-24.774,1.44951e-12,-6.69246e-13
45,0.7272727272727275,1.46683e-12,-26.526,1.31273e-12,-6.55479e-13
46,0.7878787878787881,1.47483e-12,-16.122,1.4171e-12,-4.09896e-13
47,0.8484848484848486,1.73684e-12,-15.918,1.67023e-12,-4.76511e-13
48,0.9090909090909092,1.61605e-12,-17.25,1.54322e-12,-4.7962e-13
49,0.9696969696969697,1.79901e-12,-18.546,1.70575e-12,-5.72434e-13
50,1.0303030303030303,1.83499e-12,-24.672,1.66712e-12,-7.66057e-13
51,1.0909090909090908,1.9398e-12,-12.06,1.89716e-12,-4.05455e-13
52,1.1515151515151514,1.82566e-12,-15.402,1.76038e-12,-4.85393e-13
53,1.2121212121212124,2.31683e-12,-12.546,2.26132e-12,-5.03601e-13
54,1.272727272727273,2.35946e-12,-16.494,2.26265e-12,-6.70134e-13
55,1.3333333333333335,2.3266e-12,-12.834,2.26842e-12,-5.17367e-13
56,1.393939393939394,2.09922e-12,-16.152,2.01618e-12,-5.83981e-13
57,1.4545454545454546,2.33415e-12,-13.62,2.26842e-12,-5.49786e-13
58,1.5151515151515151,2.6117e-12,-8.388,2.58372e-12,-3.8103e-13
59,1.5757575757575757,2.50068e-12,-9.93,2.46338e-12,-4.31656e-13
60,1.6363636363636367,2.5815e-12,-13.086,2.51445e-12,-5.84869e-13
61,1.6969696969696972,2.72672e-12,-9.57,2.68942e-12,-4.53417e-13
62,1.7575757575757578,2.43718e-12,-11.724,2.38611e-12,-4.95607e-13
63,1.8181818181818183,2.6197e-12,-3.036,2.61614e-12,-1.39001e-13
64,1.878787878787879,3.06778e-12,-2.262,3.06512e-12,-1.21237e-13
65,1.9393939393939394,2.67165e-12,-17.412,2.54909e-12,-7.99808e-13
66,2.0,2.74848e-12,-13.506,2.67254e-12,-6.42156e-13
67,2.0606060606060606,3.42039e-12,-22.518,3.15971e-12,-1.31007e-12
68,2.121212121212121,2.85506e-12,-7.83,2.82842e-12,-3.89024e-13
69,2.1818181818181817,3.04957e-12,-8.532,3.01582e-12,-4.52085e-13
70,2.242424242424242,2.73871e-12,-13.734,2.66011e-12,-6.50594e-13
71,2.3030303030303028,3.04291e-12,-9.258,3.00339e-12,-4.89834e-13
72,2.3636363636363633,2.97186e-12,-13.35,2.89148e-12,-6.86565e-13
73,2.4242424242424248,2.88615e-12,-9.498,2.84663e-12,-4.76511e-13
74,2.4848484848484853,3.24897e-12,-9.168,3.20723e-12,-5.17811e-13
75,2.545454545454546,2.67787e-12,-8.988,2.64501e-12,-4.18334e-13
76,2.6060606060606064,3.08643e-12,-5.172,3.07356e-12,-2.7889e-13
77,2.666666666666667,3.32358e-12,-10.284,3.27029e-12,-5.93307e-13
78,2.7272727272727275,2.75115e-12,-7.032,2.73116e-12,-3.37065e-13
79,2.787878787878788,2.95809e-12,-7.536,2.93278e-12,-3.88136e-13
80,2.8484848484848486,3.37332e-12,-14.196,3.27029e-12,-8.27342e-13
81,2.909090909090909,3.71128e-12,4.836,3.69796e-12,3.12641e-13
82,2.9696969696969697,3.14195e-12,-16.668,3.01005e-12,-9.01949e-13
83,3.0303030303030303,3.37154e-12,-7.236,3.34445e-12,-4.24995e-13
84,3.090909090909091,3.38353e-12,-7.83,3.352e-12,-4.61412e-13
85,3.1515151515151514,3.11708e-12,-9.63,3.07311e-12,-5.21364e-13
86,3.212121212121212,3.45769e-12,-8.994,3.41506e-12,-5.40904e-13
87,3.2727272727272725,3.49988e-12,-7.086,3.47324e-12,-4.31656e-13
88,3.333333333333334,3.31869e-12,-7.704,3.28894e-12,-4.44979e-13
89,3.3939393939393945,3.54296e-12,-9.57,3.49366e-12,-5.8931e-13
90,3.454545454545455,3.46569e-12,-8.478,3.42749e-12,-5.1115e-13
91,3.5151515151515156,3.37687e-12,-8.064,3.34356e-12,-4.74291e-13
92,3.575757575757576,3.31336e-12,-8.982,3.27295e-12,-5.17367e-13
93,3.6363636363636367,3.69485e-12,-8.73,3.65222e-12,-5.61332e-13
94,3.6969696969696972,3.47634e-12,-7.038,3.4497e-12,-4.26327e-13
95,3.757575757575758,3.79255e-12,-6.798,3.7659e-12,-4.48976e-13
96,3.8181818181818183,3.60247e-12,-5.406,3.58648e-12,-3.3973e-13
97,3.878787878787879,3.58825e-12,-4.014,3.57937e-12,-2.51356e-13
98,3.9393939393939394,3.76235e-12,-8.886,3.71705e-12,-5.81316e-13
99,4.0,3.79521e-12,-2.16,3.79255e-12,-1.42998e-13
