,V_e,V_m,fase,Re,Im
38,0.3030303030303032,1.31407e-12,-50.574,8.34447e-13,-1.01564e-12
39,0.36363636363636376,8.56207e-13,-70.956,2.7889e-13,-8.09578e-13
40,0.4242424242424243,7.60284e-13,-47.628,5.12038e-13,-5.61776e-13
41,0.48484848484848486,8.61981e-13,-67.242,3.33513e-13,-7.95367e-13
42,0.5454545454545454,6.55479e-13,-58.362,3.43727e-13,-5.58668e-13
43,0.606060606060606,8.06025e-13,-52.188,4.94275e-13,-6.37271e-13
44,0.666666666666667,6.01744e-13,-59.67,3.03759e-13,-5.20032e-13
45,0.7272727272727275,7.02109e-13,-44.058,5.04489e-13,-4.88502e-13
46,0.7878787878787881,7.403e-13,-42.192,5.48454e-13,-4.97383e-13
47,0.8484848484848486,1.0001e-12,-54.306,5.83537e-13,-8.12687e-13
48,0.9090909090909092,7.80712e-13,-58.614,4.06343e-13,-6.67025e-13
49,0.9696969696969697,8.13131e-13,-54.528,4.71626e-13,-6.62585e-13
50,1.0303030303030303,1.11378e-12,-51.954,6.86565e-13,-8.77524e-13
51,1.0909090909090908,1.02763e-12,-51.732,6.36383e-13,-8.07358e-13
52,1.1515151515151514,1.04184e-12,-48.024,6.96779e-13,-7.74939e-13
53,1.2121212121212124,9.5169e-13,-40.14,7.27422e-13,-6.13735e-13
54,1.272727272727273,9.98319e-13,-54.96,5.72879e-13,-8.18016e-13
55,1.3333333333333335,8.80188e-13,-48.93,5.78208e-13,-6.63917e-13
56,1.393939393939394,7.66946e-13,-50.868,4.84061e-13,-5.95527e-13
57,1.4545454545454546,8.17572e-13,-44.142,5.86201e-13,-5.69326e-13
58,1.5151515151515151,9.16607e-13,-46.722,6.2839e-13,-6.67914e-13
59,1.5757575757575757,9.7878e-13,-42.738,7.1854e-13,-6.64361e-13
60,1.6363636363636367,8.8685e-13,-57.36,4.78288e-13,-7.47406e-13
61,1.6969696969696972,8.62869e-13,-48.93,5.66661e-13,-6.51038e-13
62,1.7575757575757578,1.0898e-12,-35.352,8.88626e-13,-6.31054e-13
63,1.8181818181818183,8.36223e-13,-52.836,5.04933e-13,-6.67025e-13
64,1.878787878787879,1.05783e-12,-42.51,7.79824e-13,-7.14987e-13
65,1.9393939393939394,1.12311e-12,-38.07,8.84185e-13,-6.92783e-13
66,2.0,8.5754e-13,-44.352,6.13291e-13,-5.99968e-13
67,2.0606060606060606,1.00498e-12,-36.666,8.06025e-13,-6.00412e-13
68,2.121212121212121,1.04761e-12,-36.138,8.45993e-13,-6.18176e-13
69,2.1818181818181817,1.28254e-12,-35.682,1.04184e-12,-7.48294e-13
70,2.242424242424242,8.90402e-13,-29.844,7.72275e-13,-4.43647e-13
71,2.3030303030303028,8.78856e-13,-51.066,5.52006e-13,-6.83901e-13
72,2.3636363636363633,1.0072e-12,-37.446,7.99808e-13,-6.12402e-13
73,2.4242424242424248,1.07337e-12,-33.12,8.9884e-13,-5.86645e-13
74,2.4848484848484853,9.57463e-13,-44.208,6.86121e-13,-6.67914e-13
75,2.545454545454546,1.10002e-12,-32.49,9.27709e-13,-5.91086e-13
76,2.6060606060606064,1.06493e-12,-36.876,8.52211e-13,-6.39492e-13
77,2.666666666666667,1.14665e-12,-38.904,8.92179e-13,-7.20316e-13
78,2.7272727272727275,1.13199e-12,-39.84,8.69086e-13,-7.25645e-13
79,2.787878787878788,1.04406e-12,-36.906,8.34891e-13,-6.27057e-13
80,2.8484848484848486,1.02985e-12,-49.422,6.6969e-13,-7.82045e-13
81,2.909090909090909,1.23546e-12,-18.528,1.17151e-12,-3.93021e-13
82,2.9696969696969697,1.5783e-12,-34.842,1.29542e-12,-9.01949e-13
83,3.0303030303030303,8.88182e-13,-21.066,8.28674e-13,-3.19746e-13
84,3.090909090909091,1.37846e-12,-86.256,8.97065e-14,-1.3758e-12
85,3.1515151515151514,1.3456e-12,-40.68,1.02052e-12,-8.77524e-13
86,3.212121212121212,1.22703e-12,-13.314,1.19416e-12,-2.82887e-13
87,3.2727272727272725,9.22824e-13,-27.648,8.17572e-13,-4.28548e-13
88,3.333333333333334,1.36292e-12,-24.666,1.23857e-12,-5.69326e-13
89,3.3939393939393945,9.87217e-13,-44.25,7.06993e-13,-6.8923e-13
90,3.454545454545455,1.12888e-12,-24.99,1.02319e-12,-4.77399e-13
91,3.5151515151515156,1.23413e-12,-42.048,9.16607e-13,-8.26898e-13
92,3.575757575757576,9.74783e-13,-32.76,8.19792e-13,-5.28026e-13
93,3.6363636363636367,1.27765e-12,-19.362,1.20527e-12,-4.23663e-13
94,3.6969696969696972,9.9299e-13,-29.064,8.68198e-13,-4.82728e-13
95,3.757575757575758,7.46517e-13,-27.582,6.61252e-13,-3.45947e-13
96,3.8181818181818183,1.20704e-12,-36.414,9.7123e-13,-7.16763e-13
97,3.878787878787879,1.23324e-12,-44.55,8.78856e-13,-8.65533e-13
98,3.9393939393939394,1.13199e-12,-36.366,9.11278e-13,-6.71466e-13
99,4.0,1.68755e-12,-31.392,1.44019e-12,-8.793e-13
