,t,V1,V2,V3
92,141.22120094299316,-7.8879e-05,-0.000243097,0.39257861
93,142.7334008216858,-7.8669e-05,-0.000243391,0.39259601
94,144.25164103507996,-7.9162e-05,-0.000243809,0.39261247
95,145.76876974105835,-7.8648e-05,-0.000243966,0.39262882
96,147.28940391540527,-7.8795e-05,-0.000244479,0.39264257
97,148.80935645103455,-7.8721e-05,-0.000244741,0.39266184
98,150.32695889472961,-7.8774e-05,-0.000244898,0.39267549
99,151.8495852947235,-7.8491e-05,-0.000245286,0.3926882
100,153.3682839870453,-7.8742e-05,-0.000245589,0.39270591
101,154.8874626159668,-7.8847e-05,-0.00024584,0.3927232
102,156.39761114120483,-7.87e-05,-0.000246186,0.39273872
103,157.91695165634155,-7.8774e-05,-0.000246584,0.39275705
104,159.43657088279724,-7.8983e-05,-0.000246835,0.3927757
105,160.9526162147522,-7.8459e-05,-0.000247034,0.39279559
106,162.47210383415222,-7.8669e-05,-0.000247128,0.39281049
107,163.99396419525146,-7.8763e-05,-0.000247578,0.3928308
108,165.5140187740326,-7.935e-05,-0.000247955,0.39284789
109,167.03180718421936,-7.8941e-05,-0.000248238,0.39286674
110,168.55218815803528,-7.9172e-05,-0.000248374,0.39288653
111,170.06508708000183,-7.8816e-05,-0.000248427,0.39290132
112,171.5870087146759,-7.913e-05,-0.00024873,0.39291549
113,173.10176014900208,-7.9046e-05,-0.000248971,0.39293174
114,174.6212408542633,-7.8879e-05,-0.000249337,0.39294862
115,176.14019107818604,-7.8952e-05,-0.000249683,0.39296039
116,177.65762639045715,-7.8847e-05,-0.000250395,0.3929756
117,179.18238401412964,-7.8617e-05,-0.000250206,0.39298799
118,180.69276642799377,-7.8889e-05,-0.000250657,0.3929982
119,182.21845650672913,-7.9162e-05,-0.000250866,0.39301216
120,183.7377691268921,-7.9025e-05,-0.000250971,0.39302383
121,185.25435042381287,-7.9088e-05,-0.000251253,0.39304091
122,186.7733597755432,-7.9224e-05,-0.000251285,0.39305414
123,188.28526830673218,-7.9088e-05,-0.000251651,0.3930708
124,189.81150794029236,-7.9245e-05,-0.000252185,0.39308508
125,191.3235423564911,-7.9162e-05,-0.000252143,0.39309758
126,192.84241151809692,-7.9025e-05,-0.000252269,0.39310841
127,194.36699891090393,-7.9455e-05,-0.000252489,0.39312185
128,195.8815507888794,-7.8805e-05,-0.000252813,0.39313883
129,197.4022855758667,-7.9245e-05,-0.000253075,0.39315331
130,198.91501259803772,-7.9329e-05,-0.000253243,0.39316789
131,200.4384787082672,-7.9403e-05,-0.000253525,0.39317987
132,201.95837593078613,-7.9392e-05,-0.000253536,0.39319299
133,203.4752426147461,-7.9445e-05,-0.000253881,0.39320539
134,204.98869037628174,-7.9308e-05,-0.000254164,0.39321841
135,206.51236367225647,-7.9235e-05,-0.000254269,0.3932257
136,208.02448964118958,-7.9046e-05,-0.000254468,0.39323445
137,209.54946565628052,-7.9078e-05,-0.000254541,0.39324612
138,211.0697226524353,-7.9392e-05,-0.000254792,0.39325643
139,212.58146619796753,-7.9329e-05,-0.000255012,0.39326633
140,214.10524153709412,-7.935e-05,-0.000255295,0.39327841
141,215.620263338089,-7.9644e-05,-0.000255295,0.39328851
142,217.13529109954834,-7.9424e-05,-0.000255556,0.39329956
143,218.65410113334656,-7.9822e-05,-0.000255651,0.39330883
144,220.17816185951233,-7.9445e-05,-0.000255713,0.39331799
145,221.69833612442017,-7.9172e-05,-0.000256195,0.39333049
146,223.2139732837677,-7.9224e-05,-0.00025652,0.39333997
147,224.73624229431152,-7.9916e-05,-0.000256404,0.39335122
148,226.2482008934021,-7.9413e-05,-0.000256499,0.3933582
149,227.76459908485413,-7.934e-05,-0.000256959,0.39336643
150,229.28619980812073,-7.9099e-05,-0.000257127,0.39337664
151,230.80829977989197,-7.9287e-05,-0.000257357,0.39338435
152,232.31933307647705,-7.9885e-05,-0.000257462,0.39339487
153,233.8444788455963,-7.9696e-05,-0.000257713,0.39340383
154,235.3638985157013,-7.9832e-05,-0.000258111,0.39341362
155,236.8787350654602,-7.9696e-05,-0.000257828,0.39341852
156,238.39996981620789,-7.9906e-05,-0.000258006,0.39342883
157,239.91617631912231,-7.9885e-05,-0.000258289,0.39343581
158,241.43810319900513,-8.0398e-05,-0.000258488,0.39344487
159,242.9536509513855,-8e-05,-0.000258938,0.39345133
160,244.4663486480713,-7.9738e-05,-0.000259127,0.3934582
161,245.9840443134308,-8.021e-05,-0.000259189,0.3934681
162,247.5095283985138,-7.9748e-05,-0.000259168,0.39347487
163,249.03065514564514,-8.0063e-05,-0.000259702,0.39348602
164,250.54418778419495,-8.0293e-05,-0.000259462,0.3934882
165,252.06597137451172,-8.043e-05,-0.000259734,0.39349685
166,253.58083128929138,-8.0147e-05,-0.000259933,0.39350268
167,255.10247111320496,-8.0356e-05,-0.000260236,0.39351497
168,256.62202978134155,-8.043e-05,-0.000260247,0.39352154
169,258.1345040798187,-8.0513e-05,-0.000260488,0.39352643
170,259.65837955474854,-8.0052e-05,-0.00026053,0.39353091
171,261.1784727573395,-8.0513e-05,-0.000261001,0.39353508
172,262.6933901309967,-8.0713e-05,-0.000260886,0.3935455
173,264.20640754699707,-8.0262e-05,-0.000261252,0.39355352
174,265.7326021194458,-8.0492e-05,-0.000261304,0.3935632
175,267.2523171901703,-7.9822e-05,-0.000261482,0.39357018
176,268.7678105831146,-8.0702e-05,-0.000261419,0.39358206
177,270.28550696372986,-8.0618e-05,-0.000261807,0.39358966
178,271.80586552619934,-8.0335e-05,-0.000261953,0.39359966
179,273.32454681396484,-8.0713e-05,-0.000262037,0.39360904
180,274.8406889438629,-8.0545e-05,-0.000262257,0.39361581
181,276.3567852973938,-8.0492e-05,-0.000262236,0.39362425
182,277.8813691139221,-8.0555e-05,-0.000262487,0.39362737
183,279.3950426578522,-8.1058e-05,-0.000262624,0.3936356
184,280.9154689311981,-8.065e-05,-0.000263147,0.39364175
185,282.42990493774414,-8.0817e-05,-0.000263021,0.39364893
186,283.9566259384155,-8.1058e-05,-0.000262896,0.39365518
187,285.47166442871094,-8.0692e-05,-0.000263419,0.39366164
188,286.98574233055115,-8.0692e-05,-0.000263388,0.39366498
189,288.51198506355286,-8.0524e-05,-0.000263681,0.39367102
190,290.02878046035767,-8.0765e-05,-0.000263848,0.39367977
191,291.5464425086975,-8.1184e-05,-0.000263974,0.39369039
192,293.06821751594543,-8.0702e-05,-0.000264079,0.39369675
193,294.58599162101746,-8.0681e-05,-0.000264351,0.39370081
194,296.0978174209595,-8.1268e-05,-0.000264309,0.3937105
195,297.6168792247772,-8.1132e-05,-0.000264341,0.39371716
196,299.138427734375,-8.0817e-05,-0.000264655,0.39372404
197,300.65796160697937,-8.1058e-05,-0.000264707,0.39373081
