Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0001,
Sample Interval,8e-08,
Filter Frequency,2e+08,
Record Length,20000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,0.05
Label,,
TIME,CH1,CH2
5.80480e-04,10.0977,-0.0354609
5.80560e-04,10.0891,-0.0375234
5.80640e-04,10.1477,-0.0393906
5.80720e-04,10.1391,-0.0411563
5.80800e-04,10.1469,-0.043125
5.80880e-04,10.1195,-0.0452734
5.80960e-04,10.1633,-0.0475
5.81040e-04,10.1055,-0.0493438
5.81120e-04,10.1422,-0.0506719
5.81200e-04,10.0953,-0.0527031
5.81280e-04,10.1289,-0.0551641
5.81360e-04,10.0922,-0.0570547
5.81440e-04,10.1602,-0.0586328
5.81520e-04,10.1438,-0.060125
5.81600e-04,10.1453,-0.0621484
5.81680e-04,10.1141,-0.0644922
5.81760e-04,10.1008,-0.0655
5.81840e-04,10.0813,-0.0675625
5.81920e-04,10.0938,-0.06975
5.82000e-04,10.1508,-0.0712891
5.82080e-04,10.1078,-0.0729453
5.82160e-04,10.1211,-0.0744375
5.82240e-04,10.0805,-0.0759531
5.82320e-04,10.1109,-0.0773906
5.82400e-04,10.1648,-0.0787188
5.82480e-04,10.1508,-0.0802891
5.82560e-04,10.107,-0.0823516
5.82640e-04,10.1063,-0.0834063
5.82720e-04,10.0781,-0.0849453
5.82800e-04,10.1023,-0.0863516
5.82880e-04,10.0656,-0.0863516
5.82960e-04,10.1414,-0.0885156
5.83040e-04,10.1008,-0.0893125
5.83120e-04,10.1055,-0.091
5.83200e-04,10.1375,-0.0913828
5.83280e-04,10.0992,-0.0922813
5.83360e-04,10.0625,-0.0933438
5.83440e-04,10.0734,-0.0950859
5.83520e-04,10.1578,-0.096
5.83600e-04,10.1539,-0.0962813
5.83680e-04,10.1555,-0.0979063
5.83760e-04,10.0375,-0.0985
5.83840e-04,10.0914,-0.0983047
5.83920e-04,10.0797,-0.0991953
5.84000e-04,10.1063,-0.100133
5.84080e-04,10.1656,-0.100711
5.84160e-04,10.1648,-0.101508
5.84240e-04,10.1164,-0.102102
5.84320e-04,10.1242,-0.102594
5.84400e-04,10.125,-0.102641
5.84480e-04,10.1406,-0.103195
5.84560e-04,10.0648,-0.103977
5.84640e-04,10.1188,-0.103977
5.84720e-04,10.107,-0.104484
5.84800e-04,10.1289,-0.104016
5.84880e-04,10.1313,-0.104602
5.84960e-04,10.1289,-0.104969
5.85040e-04,10.0719,-0.104469
5.85120e-04,10.1414,-0.104664
5.85200e-04,10.1172,-0.105328
5.85280e-04,10.0961,-0.104313
5.85360e-04,10.0898,-0.104422
5.85440e-04,10.1594,-0.104086
5.85520e-04,10.1953,-0.104
5.85600e-04,10.1102,-0.103977
5.85680e-04,10.1625,-0.103836
5.85760e-04,10.1953,-0.103977
5.85840e-04,10.132,-0.103414
5.85920e-04,10.1555,-0.102016
5.86000e-04,10.1031,-0.102086
5.86080e-04,10.0977,-0.101906
5.86160e-04,10.1445,-0.1005
5.86240e-04,10.1,-0.100633
5.86320e-04,10.1391,-0.0998047
5.86400e-04,10.1602,-0.0987656
5.86480e-04,10.0914,-0.0986875
5.86560e-04,10.1508,-0.0979766
5.86640e-04,10.1859,-0.0963672
5.86720e-04,10.1211,-0.0964766
5.86800e-04,10.1906,-0.0947422
5.86880e-04,10.1797,-0.0942813
5.86960e-04,10.1242,-0.0936094
5.87040e-04,10.1461,-0.0920234
5.87120e-04,10.0969,-0.0903438
5.87200e-04,10.1453,-0.0899609
5.87280e-04,10.1273,-0.0886094
5.87360e-04,10.0977,-0.0872734
5.87440e-04,10.1391,-0.0860313
5.87520e-04,10.1383,-0.0842813
5.87600e-04,10.1258,-0.084
5.87680e-04,10.0922,-0.0824141
5.87760e-04,10.0695,-0.0808125
5.87840e-04,10.132,-0.0790078
5.87920e-04,10.1367,-0.0781328
5.88000e-04,10.107,-0.0766172
5.88080e-04,10.1883,-0.0750391
5.88160e-04,10.107,-0.0734219
5.88240e-04,10.0492,-0.0716953
5.88320e-04,10.1477,-0.0702578
5.88400e-04,10.1773,-0.0685313
5.88480e-04,10.1453,-0.0664844
5.88560e-04,10.1695,-0.0651719
5.88640e-04,10.1531,-0.0634531
5.88720e-04,10.1086,-0.0612109
5.88800e-04,10.1758,-0.0595625
5.88880e-04,10.1531,-0.0573203
5.88960e-04,10.1758,-0.0562109
5.89040e-04,10.193,-0.0539297
5.89120e-04,10.182,-0.0519766
5.89200e-04,10.1578,-0.0502813
5.89280e-04,10.1469,-0.048
5.89360e-04,10.1672,-0.0469922
5.89440e-04,10.1555,-0.0449922
5.89520e-04,10.143,-0.0427734
5.89600e-04,10.0898,-0.0410625
5.89680e-04,10.1508,-0.0381563
5.89760e-04,10.1242,-0.03675
5.89840e-04,10.1516,-0.0345469
5.89920e-04,10.1391,-0.0320859
5.90000e-04,10.1742,-0.0300859
5.90080e-04,10.1492,-0.0280625
5.90160e-04,10.1078,-0.0258359
5.90240e-04,10.0844,-0.0239609
5.90320e-04,10.1688,-0.0218359
5.90400e-04,10.1648,-0.0197578
5.90480e-04,10.175,-0.0177344
5.90560e-04,10.1008,-0.0155469
5.90640e-04,10.1719,-0.0133203
5.90720e-04,10.0781,-0.0110781
5.90800e-04,10.1023,-0.00891406
5.90880e-04,10.1078,-0.00735938
5.90960e-04,10.1797,-0.00488281
5.91040e-04,10.0992,-0.00271094
5.91120e-04,10.1211,-0.000234375
5.91200e-04,10.1102,0.00161719
5.91280e-04,10.0883,0.00359375
5.91360e-04,10.1531,0.00607031
5.91440e-04,10.1445,0.00848438
5.91520e-04,10.1055,0.0106875
5.91600e-04,10.0859,0.0126563
5.91680e-04,10.1555,0.0145859
5.91760e-04,10.0914,0.0169141
5.91840e-04,10.1539,0.0189219
5.91920e-04,10.1766,0.0217969
5.92000e-04,10.0391,0.0238359
5.92080e-04,10.0703,0.0255469
5.92160e-04,10.1547,0.0273828
5.92240e-04,10.1875,0.0299375
5.92320e-04,10.1398,0.0320234
5.92400e-04,10.0828,0.0340391
5.92480e-04,10.1461,0.0355234
5.92560e-04,10.1203,0.0382578
5.92640e-04,10.1859,0.03975
5.92720e-04,10.1406,0.0429609
5.92800e-04,10.0969,0.0443047
5.92880e-04,10.1266,0.0465156
5.92960e-04,10.1633,0.0483984
5.93040e-04,10.1125,0.0502656
5.93120e-04,10.1578,0.0521797
5.93200e-04,10.182,0.0544609
5.93280e-04,10.1789,0.0561875
5.93360e-04,10.1133,0.0580859
5.93440e-04,10.1344,0.0600547
5.93520e-04,10.193,0.0619844
5.93600e-04,10.1875,0.0638438
5.93680e-04,10.1813,0.0651016
5.93760e-04,10.0406,0.0673203
5.93840e-04,10.1391,0.0690078
5.93920e-04,10.1359,0.0702656
5.94000e-04,10.0641,0.0722109
5.94080e-04,10.1641,0.0741641
5.94160e-04,10.0852,0.0758438
5.94240e-04,10.1242,0.0772031
5.94320e-04,10.1273,0.0786563
5.94400e-04,10.1828,0.0800234
5.94480e-04,10.1609,0.0818438
5.94560e-04,10.1359,0.0833125
5.94640e-04,10.1742,0.0851016
5.94720e-04,10.0859,0.0861641
5.94800e-04,10.1375,0.0879531
5.94880e-04,10.1688,0.0883281
5.94960e-04,10.0891,0.0901797
5.95040e-04,10.0867,0.0916875
5.95120e-04,10.1195,0.0922656
5.95200e-04,10.05,0.0934688
5.95280e-04,10.1727,0.09425
5.95360e-04,10.0359,0.0966328
5.95440e-04,10.1531,0.0965
5.95520e-04,10.1438,0.0981094
5.95600e-04,10.0992,0.0981953
5.95680e-04,10.093,0.0995
5.95760e-04,10.1297,0.100266
5.95840e-04,10.093,0.101117
5.95920e-04,10.1484,0.102016
5.96000e-04,10.0391,0.102563
5.96080e-04,10.1578,0.103508
5.96160e-04,10.1461,0.104438
5.96240e-04,10.0969,0.105094
5.96320e-04,10.0969,0.105523
5.96400e-04,10.1367,0.106836
5.96480e-04,10.075,0.106094
5.96560e-04,10.1695,0.106398
5.96640e-04,10.1125,0.1075
5.96720e-04,10.1047,0.108023
5.96800e-04,10.1391,0.108305
5.96880e-04,10.1141,0.108984
5.96960e-04,10.1211,0.108789
5.97040e-04,10.0984,0.109023
5.97120e-04,10.1297,0.109406
5.97200e-04,10.1719,0.1085
5.97280e-04,10.1211,0.109914
5.97360e-04,10.1547,0.109813
5.97440e-04,10.1078,0.109039
5.97520e-04,10.1461,0.109125
5.97600e-04,10.1711,0.108703
5.97680e-04,10.0961,0.108273
5.97760e-04,10.1398,0.1085
5.97840e-04,10.0914,0.108547
5.97920e-04,10.1203,0.108
5.98000e-04,10.175,0.108
5.98080e-04,10.1094,0.107078
5.98160e-04,10.0156,0.10618
5.98240e-04,10.1039,0.106313
5.98320e-04,10.0711,0.106023
5.98400e-04,10.1742,0.105344
5.98480e-04,10.1086,0.104734
5.98560e-04,10.1516,0.104023
5.98640e-04,10.0531,0.103367
5.98720e-04,10.0344,0.102039
5.98800e-04,10.1461,0.101789
5.98880e-04,10.1164,0.100023
5.98960e-04,10.0523,0.100023
5.99040e-04,10.0852,0.0982969
5.99120e-04,10.018,0.0983984
5.99200e-04,10.1617,0.0963047
5.99280e-04,10.15,0.0958594
5.99360e-04,10.1008,0.0942578
5.99440e-04,10.1695,0.0941406
5.99520e-04,10.1258,0.0925
5.99600e-04,10.1438,0.0913672
5.99680e-04,10.0672,0.0900547
5.99760e-04,10.143,0.0890859
5.99840e-04,10.118,0.0879063
5.99920e-04,10.0898,0.0860859
6.00000e-04,10.0703,0.0845156
6.00080e-04,10.0977,0.0834609
6.00160e-04,10.1391,0.082
6.00240e-04,10.0938,0.0800547
6.00320e-04,10.1328,0.0791094
6.00400e-04,10.125,0.0774453
6.00480e-04,10.1086,0.0758125
6.00560e-04,10.0813,0.0742578
6.00640e-04,10.1445,0.0725938
6.00720e-04,10.0125,0.0711328
6.00800e-04,10.1484,0.0697891
6.00880e-04,10.1562,0.0672734
6.00960e-04,10.1461,0.0654375
6.01040e-04,10.1602,0.0634844
6.01120e-04,10.1125,0.0619844
6.01200e-04,10.1742,0.06
6.01280e-04,10.1039,0.0578594
6.01360e-04,10.0898,0.0559297
6.01440e-04,10.1531,0.0541328
6.01520e-04,10.1719,0.0519297
6.01600e-04,10.107,0.0500938
6.01680e-04,10.0867,0.0486875
6.01760e-04,10.1188,0.0465469
6.01840e-04,10.1492,0.0440938
6.01920e-04,10.1023,0.0420547
6.02000e-04,10.1078,0.0403594
6.02080e-04,10.1086,0.0379375
6.02160e-04,10.1055,0.0356719
6.02240e-04,10.1453,0.0335625
6.02320e-04,10.0789,0.0309609
6.02400e-04,10.1562,0.0293203
6.02480e-04,10.1234,0.0276484
6.02560e-04,10.1461,0.0253281
6.02640e-04,10.1789,0.0231094
6.02720e-04,10.1289,0.0206875
6.02800e-04,10.0578,0.0187344
6.02880e-04,10.1469,0.0162266
6.02960e-04,10.1578,0.0141094
6.03040e-04,10.1641,0.0123359
6.03120e-04,10.1227,0.0099375
6.03200e-04,10.1641,0.00749219
6.03280e-04,10.107,0.00540625
6.03360e-04,10.1609,0.00385938
6.03440e-04,10.1438,0.00116406
6.03520e-04,10.0891,-0.000671875
6.03600e-04,10.1109,-0.00277344
6.03680e-04,10.1078,-0.00530469
6.03760e-04,10.1516,-0.00764063
6.03840e-04,10.1438,-0.00938281
6.03920e-04,10.1656,-0.0119297
6.04000e-04,10.1438,-0.0140391
6.04080e-04,10.1219,-0.0160391
6.04160e-04,10.1047,-0.0188281
6.04240e-04,10.1445,-0.0203828
6.04320e-04,10.0938,-0.0226172
6.04400e-04,10.0859,-0.0242266
6.04480e-04,10.0445,-0.0266797
6.04560e-04,10.1508,-0.0285938
6.04640e-04,10.1398,-0.0306797
6.04720e-04,10.1383,-0.0326094
6.04800e-04,10.1555,-0.0346719
6.04880e-04,10.1383,-0.0370313
6.04960e-04,10.1711,-0.0390547
6.05040e-04,10.1477,-0.0407734
6.05120e-04,10.082,-0.0428984
6.05200e-04,10.0312,-0.0455469
6.05280e-04,10.0797,-0.0470313
6.05360e-04,10.1086,-0.0484219
6.05440e-04,10.1398,-0.0506641
6.05520e-04,10.1031,-0.0525234
6.05600e-04,10.1578,-0.054375
6.05680e-04,10.1211,-0.0563828
6.05760e-04,10.1469,-0.0581875
6.05840e-04,10.1695,-0.0594141
6.05920e-04,10.1242,-0.0619063
6.06000e-04,10.1227,-0.0638594
6.06080e-04,10.125,-0.0658359
6.06160e-04,10.1734,-0.0667656
6.06240e-04,10.1859,-0.0691016
6.06320e-04,10.1242,-0.070125
6.06400e-04,10.1008,-0.0722578
6.06480e-04,10.075,-0.0740234
6.06560e-04,10.1742,-0.0752813
6.06640e-04,10.107,-0.0763984
6.06720e-04,10.1063,-0.078375
6.06800e-04,10.0961,-0.0798125
6.06880e-04,10.1125,-0.0803828
6.06960e-04,10.1602,-0.0825938
6.07040e-04,10.1242,-0.0838203
6.07120e-04,10.0727,-0.0846094
6.07200e-04,10.2,-0.0862109
6.07280e-04,10.182,-0.0879922
6.07360e-04,10.1852,-0.0882578
6.07440e-04,10.1484,-0.0899766
6.07520e-04,10.1227,-0.0902813
6.07600e-04,10.1242,-0.0922422
6.07680e-04,10.1727,-0.0927266
6.07760e-04,10.1742,-0.0938828
6.07840e-04,10.1688,-0.0943516
6.07920e-04,10.0516,-0.0958906
6.08000e-04,10.1,-0.0964922
6.08080e-04,10.1648,-0.0973594
6.08160e-04,10.1258,-0.0982344
6.08240e-04,10.168,-0.0988828
6.08320e-04,10.1594,-0.0998281
6.08400e-04,10.1578,-0.100156
6.08480e-04,10.1609,-0.100391
6.08560e-04,10.1273,-0.101148
6.08640e-04,10.1602,-0.101953
6.08720e-04,10.0594,-0.102281
6.08800e-04,10.1367,-0.102367
6.08880e-04,10.0922,-0.10268
6.08960e-04,10.1344,-0.103031
6.09040e-04,10.1773,-0.103953
6.09120e-04,10.1508,-0.103766
6.09200e-04,10.1695,-0.103977
6.09280e-04,10.1461,-0.104
6.09360e-04,10.1781,-0.104
6.09440e-04,10.0516,-0.104
6.09520e-04,10.1148,-0.104414
6.09600e-04,10.0938,-0.104422
6.09680e-04,10.1508,-0.104281
6.09760e-04,10.2094,-0.10382
6.09840e-04,10.1672,-0.103273
6.09920e-04,10.0914,-0.103531
6.10000e-04,10.1469,-0.102156
6.10080e-04,10.1336,-0.103375
6.10160e-04,10.1828,-0.102281
6.10240e-04,10.118,-0.102211
6.10320e-04,10.1813,-0.101313
6.10400e-04,10.1414,-0.100406
6.10480e-04,10.1227,-0.100172
6.10560e-04,10.1695,-0.0997891
6.10640e-04,10.1031,-0.0991094
6.10720e-04,10.1719,-0.0980234
6.10800e-04,10.0703,-0.0984297
6.10880e-04,10.1313,-0.0973828
6.10960e-04,10.1766,-0.0964219
6.11040e-04,10.1039,-0.0953359
6.11120e-04,10.1547,-0.094
6.11200e-04,10.132,-0.0937344
6.11280e-04,10.0836,-0.092
6.11360e-04,10.0781,-0.0908281
6.11440e-04,10.1258,-0.09
6.11520e-04,10.0977,-0.0891172
6.11600e-04,10.1414,-0.0878438
6.11680e-04,10.1117,-0.0870781
6.11760e-04,10.1742,-0.0856953
6.11840e-04,10.0594,-0.0845391
6.11920e-04,10.1234,-0.0832031
6.12000e-04,10.1344,-0.0813203
6.12080e-04,10.1203,-0.0806406
6.12160e-04,10.1313,-0.0789922
6.12240e-04,10.0992,-0.0776094
6.12320e-04,10.1039,-0.0760703
6.12400e-04,10.1273,-0.0755
6.12480e-04,10.1109,-0.0722734
6.12560e-04,10.0961,-0.071125
6.12640e-04,10.1063,-0.0699453
6.12720e-04,10.1438,-0.0677344
6.12800e-04,10.1625,-0.06625
6.12880e-04,10.1656,-0.0640625
6.12960e-04,10.1086,-0.0626563
6.13040e-04,10.1289,-0.0616563
6.13120e-04,10.1578,-0.0585625
6.13200e-04,10.157,-0.0567578
6.13280e-04,10.1109,-0.0554922
6.13360e-04,10.0781,-0.0538281
6.13440e-04,10.0906,-0.0522656
6.13520e-04,10.1234,-0.0498125
6.13600e-04,10.0852,-0.0476484
6.13680e-04,10.1438,-0.0456406
6.13760e-04,10.1133,-0.0444063
6.13840e-04,10.1078,-0.0418125
6.13920e-04,10.118,-0.0397422
6.14000e-04,10.0633,-0.037625
6.14080e-04,10.1281,-0.0355703
6.14160e-04,10.143,-0.0333047
6.14240e-04,10.0844,-0.0314063
6.14320e-04,10.1813,-0.0299766
6.14400e-04,10.1828,-0.0273047
6.14480e-04,10.0977,-0.0247813
6.14560e-04,10.1492,-0.0230859
6.14640e-04,10.1242,-0.0209219
6.14720e-04,10.1242,-0.0194453
6.14800e-04,10.1609,-0.0167891
6.14880e-04,10.1117,-0.0139219
6.14960e-04,10.1438,-0.0119531
6.15040e-04,10.0727,-0.00985938
6.15120e-04,10.0656,-0.00776563
6.15200e-04,10.1039,-0.00660156
6.15280e-04,10.0508,-0.00395313
6.15360e-04,10.1398,-0.000984375
6.15440e-04,10.1305,0.000757813
6.15520e-04,10.1125,0.00310156
6.15600e-04,10.0805,0.00464063
6.15680e-04,10.1555,0.00742188
6.15760e-04,10.118,0.00988281
6.15840e-04,10.1242,0.0119688
6.15920e-04,10.0773,0.0140469
6.16000e-04,10.0672,0.0162422
6.16080e-04,10.1188,0.0180469
6.16160e-04,10.1156,0.0200938
6.16240e-04,10.1133,0.0225391
6.16320e-04,10.0766,0.0247031
6.16400e-04,10.0734,0.0270078
6.16480e-04,10.1727,0.0292891
6.16560e-04,10.1172,0.0307031
6.16640e-04,10.1031,0.0333125
6.16720e-04,10.0844,0.0357969
6.16800e-04,10.0891,0.0374375
6.16880e-04,10.1336,0.0398594
6.16960e-04,10.0781,0.0414531
6.17040e-04,10.1406,0.0439375
6.17120e-04,10.0672,0.0459375
6.17200e-04,10.125,0.0478984
6.17280e-04,10.1219,0.050125
6.17360e-04,10.1453,0.052
6.17440e-04,10.1352,0.0535234
6.17520e-04,10.1484,0.0559375
6.17600e-04,10.1117,0.0578594
6.17680e-04,10.1461,0.0598828
6.17760e-04,10.0875,0.0614453
6.17840e-04,10.1766,0.0635781
6.17920e-04,10.125,0.0650781
6.18000e-04,10.0742,0.0670859
6.18080e-04,10.1438,0.0684297
6.18160e-04,10.1141,0.0703281
6.18240e-04,10.1531,0.072
6.18320e-04,10.0711,0.0741953
6.18400e-04,10.1023,0.0754297
6.18480e-04,10.1625,0.0768672
6.18560e-04,10.0992,0.0791484
6.18640e-04,10.107,0.0801953
6.18720e-04,10.1594,0.0819922
6.18800e-04,10.1578,0.0831328
6.18880e-04,10.1227,0.0849609
6.18960e-04,10.1055,0.0863203
6.19040e-04,10.0445,0.0872578
6.19120e-04,10.1242,0.0885938
6.19200e-04,10.1234,0.0903047
6.19280e-04,10.1367,0.0911016
6.19360e-04,10.1656,0.0928828
6.19440e-04,10.1633,0.0940313
6.19520e-04,10.1086,0.0945156
6.19600e-04,10.1773,0.0961563
6.19680e-04,10.1109,0.0966953
6.19760e-04,10.0688,0.0983438
6.19840e-04,10.1477,0.0984141
6.19920e-04,10.1391,0.100047
6.20000e-04,10.0531,0.100797
6.20080e-04,10.1063,0.101273
6.20160e-04,10.1141,0.102555
6.20240e-04,10.15,0.103297
6.20320e-04,10.1641,0.103805
6.20400e-04,10.1484,0.104172
6.20480e-04,10.1211,0.105133
6.20560e-04,10.1109,0.105984
6.20640e-04,10.0891,0.106398
6.20720e-04,10.1258,0.106234
6.20800e-04,10.1086,0.107164
6.20880e-04,10.0695,0.107984
6.20960e-04,10.1625,0.108023
6.21040e-04,10.1578,0.108094
6.21120e-04,10.0961,0.10868
6.21200e-04,10.0984,0.108422
6.21280e-04,10.1469,0.108516
6.21360e-04,10.1508,0.109828
6.21440e-04,10.1578,0.109789
6.21520e-04,10.125,0.109977
6.21600e-04,10.1281,0.109414
6.21680e-04,10.1008,0.109555
6.21760e-04,10.1234,0.109508
6.21840e-04,10.0938,0.108789
6.21920e-04,10.182,0.108297
6.22000e-04,10.0945,0.109141
6.22080e-04,10.1031,0.108328
6.22160e-04,10.1156,0.108523
6.22240e-04,10.1359,0.107617
6.22320e-04,10.1102,0.106211
6.22400e-04,10.1055,0.106297
6.22480e-04,10.1102,0.106398
6.22560e-04,10.1289,0.105898
6.22640e-04,10.1586,0.104656
6.22720e-04,10.1266,0.104539
6.22800e-04,10.1578,0.103742
6.22880e-04,10.1273,0.10318
6.22960e-04,10.2094,0.102023
6.23040e-04,10.1273,0.101117
6.23120e-04,10.1586,0.100156
6.23200e-04,10.1156,0.0997578
6.23280e-04,10.1875,0.0980703
6.23360e-04,10.1172,0.0979922
6.23440e-04,10.1742,0.0966641
6.23520e-04,10.0789,0.0954297
6.23600e-04,10.1414,0.0942656
6.23680e-04,10.1242,0.0936328
6.23760e-04,10.0813,0.0922109
6.23840e-04,10.1055,0.091625
6.23920e-04,10.118,0.0903984
6.24000e-04,10.1281,0.0888359
6.24080e-04,10.1188,0.0872578
6.24160e-04,10.1461,0.0860234
6.24240e-04,10.0727,0.0840469
6.24320e-04,10.1742,0.0829375
6.24400e-04,10.0906,0.0813906
6.24480e-04,10.1461,0.0803984
6.24560e-04,10.0664,0.0781875
6.24640e-04,10.1367,0.0770156
6.24720e-04,10.1609,0.0755547
6.24800e-04,10.0984,0.0739688
6.24880e-04,10.2125,0.0720234
6.24960e-04,10.1602,0.0700859
6.25040e-04,10.1469,0.0686406
6.25120e-04,10.1266,0.0669375
6.25200e-04,10.1234,0.0649219
6.25280e-04,10.1172,0.0627344
6.25360e-04,10.1484,0.0613359
6.25440e-04,10.1539,0.0597734
6.25520e-04,10.1844,0.0574922
6.25600e-04,10.1008,0.0555781
6.25680e-04,10.15,0.0536563
6.25760e-04,10.1258,0.0518125
6.25840e-04,10.1617,0.0499375
6.25920e-04,10.1859,0.0479297
6.26000e-04,10.1531,0.0460391
6.26080e-04,10.175,0.0436719
6.26160e-04,10.0773,0.0416328
6.26240e-04,10.1188,0.0396172
6.26320e-04,10.0992,0.0373438
6.26400e-04,10.1383,0.0353672
6.26480e-04,10.1328,0.0334531
6.26560e-04,10.1039,0.0311328
6.26640e-04,10.1453,0.0293359
6.26720e-04,10.1391,0.0270156
6.26800e-04,10.1344,0.0249453
6.26880e-04,10.1469,0.0227344
6.26960e-04,10.1102,0.0201797
6.27040e-04,10.082,0.0181406
6.27120e-04,10.1883,0.0164453
6.27200e-04,10.1625,0.0135078
6.27280e-04,10.1813,0.0118828
6.27360e-04,10.0742,0.00964844
6.27440e-04,10.1008,0.00699219
6.27520e-04,10.1766,0.00539844
6.27600e-04,10.1055,0.00269531
6.27680e-04,10.1133,0.000734375
6.27760e-04,10.1328,-0.00138281
6.27840e-04,10.1156,-0.00339063
6.27920e-04,10.1102,-0.00509375
6.28000e-04,10.1383,-0.00735156
6.28080e-04,10.1031,-0.00958594
6.28160e-04,10.1398,-0.0121328
6.28240e-04,10.1031,-0.014
6.28320e-04,10.0867,-0.0162578
6.28400e-04,10.1172,-0.0181719
6.28480e-04,10.0945,-0.0207656
6.28560e-04,10.1164,-0.0221641
6.28640e-04,10.1172,-0.0242109
6.28720e-04,10.193,-0.0270547
6.28800e-04,10.0891,-0.0293594
6.28880e-04,10.1719,-0.0309375
6.28960e-04,10.1102,-0.0325859
6.29040e-04,10.1508,-0.0348984
6.29120e-04,10.1164,-0.0372656
6.29200e-04,10.1711,-0.0390547
6.29280e-04,10.1867,-0.0413906
6.29360e-04,10.157,-0.0428906
6.29440e-04,10.0984,-0.0454453
6.29520e-04,10.1406,-0.0475
6.29600e-04,10.1344,-0.0489609
6.29680e-04,10.1703,-0.0509688
6.29760e-04,10.1461,-0.0525625
6.29840e-04,10.1391,-0.0543516
6.29920e-04,10.082,-0.0569688
6.30000e-04,10.0922,-0.0585
6.30080e-04,10.1445,-0.0595703
6.30160e-04,10.1422,-0.0617813
6.30240e-04,10.0641,-0.0642813
6.30320e-04,10.15,-0.0657578
6.30400e-04,10.1008,-0.0666797
6.30480e-04,10.1133,-0.0686797
6.30560e-04,10.1625,-0.0706875
6.30640e-04,10.1633,-0.0716406
6.30720e-04,10.1266,-0.0734688
6.30800e-04,10.1445,-0.0750781
6.30880e-04,10.1289,-0.0764922
6.30960e-04,10.1406,-0.0779766
6.31040e-04,10.0867,-0.0793359
6.31120e-04,10.1578,-0.0806563
6.31200e-04,10.1492,-0.0822109
6.31280e-04,10.1547,-0.0835
6.31360e-04,10.1898,-0.0851875
6.31440e-04,10.1844,-0.0858359
6.31520e-04,10.1836,-0.0869219
6.31600e-04,10.1383,-0.0884453
6.31680e-04,10.1438,-0.0898438
6.31760e-04,10.0945,-0.0901328
6.31840e-04,10.1047,-0.0918594
6.31920e-04,10.0898,-0.0922578
6.32000e-04,10.1656,-0.0938125
6.32080e-04,10.168,-0.0940469
6.32160e-04,10.0945,-0.0955781
6.32240e-04,10.1273,-0.0960625
6.32320e-04,10.15,-0.0964688
6.32400e-04,10.1648,-0.0979297
6.32480e-04,10.1289,-0.0981719
6.32560e-04,10.0703,-0.0983984
6.32640e-04,10.1508,-0.0997344
6.32720e-04,10.1344,-0.100063
6.32800e-04,10.1203,-0.100281
6.32880e-04,10.1758,-0.100273
6.32960e-04,10.1047,-0.101266
6.33040e-04,10.1352,-0.101547
6.33120e-04,10.1172,-0.102
6.33200e-04,10.1063,-0.102375
6.33280e-04,10.1398,-0.102375
6.33360e-04,10.075,-0.102453
6.33440e-04,10.0906,-0.103367
6.33520e-04,10.1438,-0.102836
6.33600e-04,10.1102,-0.10232
6.33680e-04,10.1906,-0.102156
6.33760e-04,10.1461,-0.102859
6.33840e-04,10.1656,-0.102328
6.33920e-04,10.1562,-0.102992
6.34000e-04,10.1258,-0.102
6.34080e-04,10.1875,-0.102367
6.34160e-04,10.1695,-0.102031
6.34240e-04,10.1359,-0.10182
6.34320e-04,10.1117,-0.100281
6.34400e-04,10.1031,-0.100805
6.34480e-04,10.1109,-0.100508
6.34560e-04,10.0883,-0.100086
6.34640e-04,10.1055,-0.0995313
6.34720e-04,10.132,-0.0984844
6.34800e-04,10.0789,-0.0983672
6.34880e-04,10.1313,-0.098
6.34960e-04,10.1523,-0.0971328
6.35040e-04,10.1352,-0.0960859
6.35120e-04,10.1555,-0.0954766
6.35200e-04,10.0977,-0.0940859
6.35280e-04,10.1344,-0.0941953
6.35360e-04,10.0883,-0.0928359
6.35440e-04,10.1352,-0.0918438
6.35520e-04,10.093,-0.0900156
6.35600e-04,10.1547,-0.0900859
6.35680e-04,10.1414,-0.0880938
6.35760e-04,10.0711,-0.0874297
6.35840e-04,10.0516,-0.0866094
6.35920e-04,10.1273,-0.0848672
6.36000e-04,10.1336,-0.084
6.36080e-04,10.1133,-0.0823281
6.36160e-04,10.0781,-0.0809375
6.36240e-04,10.1359,-0.0805469
6.36320e-04,10.0508,-0.0784063
6.36400e-04,10.0984,-0.0775078
6.36480e-04,10.1578,-0.0758438
6.36560e-04,10.0961,-0.0740313
6.36640e-04,10.0531,-0.0725469
6.36720e-04,10.1328,-0.0701406
6.36800e-04,10.1289,-0.0692969
6.36880e-04,10.1242,-0.0676875
6.36960e-04,10.1422,-0.0660156
6.37040e-04,10.0922,-0.0641172
6.37120e-04,10.1781,-0.0625703
6.37200e-04,10.1281,-0.0602188
6.37280e-04,10.1313,-0.0586797
6.37360e-04,10.1234,-0.0573828
6.37440e-04,10.1367,-0.0557188
6.37520e-04,10.1602,-0.0533203
6.37600e-04,10.1023,-0.0515859
6.37680e-04,10.0938,-0.0497891
6.37760e-04,10.0977,-0.0478906
6.37840e-04,10.1578,-0.0459766
6.37920e-04,10.1,-0.0439297
