Distance_(pixels),Gray_Value
553,122.742
554,121.543
555,122.052
556,122.215
557,122.811
558,123.684
559,119.976
560,114.803
561,109.866
562,103.880
563,102.867
564,103.406
565,112.644
566,124.771
567,128.961
568,129.857
569,129.667
570,127.982
571,126.708
572,126.826
573,126.677
574,126.094
575,126.605
576,127.318
577,127.049
578,127.047
579,124.990
580,121.378
581,111.324
582,108.188
583,123.020
584,123.195
585,117.927
586,110.478
587,100.883
588,100.171
589,104.122
590,96.615
591,107.203
592,118.396
593,126.227
594,132.072
595,128.772
596,123.175
597,109.591
598,100.027
599,91.727
600,73.377
601,81.929
602,98.924
603,113.820
604,118.061
605,120.848
606,122.682
607,113.756
608,103.578
609,99.032
610,98.970
611,122.210
612,131.427
613,128.191
614,122.856
615,124.934
616,122.016
617,112.113
618,114.754
619,122.337
620,117.581
621,106.196
622,101.198
623,104.997
624,115.645
625,125.066
626,123.020
627,114.492
628,108.027
629,106.368
630,113.684
631,124.404
632,130.642
633,127.147
634,128.740
635,134.608
636,130.558
637,120.673
638,125.757
639,131.605
640,132.539
641,123.354
642,117.551
643,106.040
644,105.158
645,100.160
646,97.731
647,92.953
648,92.303
649,92.792
650,95.995
651,99.537
652,101.123
653,105.829
654,108.573
655,114.083
656,114.695
657,118.441
658,119.173
659,123.552
660,124.409
661,126.078
662,125.959
663,125.534
664,126.698
665,127.365
666,127.306
667,123.723
668,121.964
669,114.738
670,110.637
671,103.880
672,100.358
673,90.165
674,81.333
675,68.404
676,62.458
677,57.066
678,56.714
679,56.110
680,57.046
681,59.956
682,64.536
683,71.206
684,74.785
685,81.156
686,86.284
687,96.404
688,102.653
689,110.433
690,113.654
691,117.828
692,117.666
693,118.361
694,117.432
695,115.528
696,112.973
697,108.252
698,105.079
699,97.312
700,92.413
701,83.621
702,79.134
703,69.942
704,64.618
705,56.395
706,51.983
707,44.699
708,42.801
709,39.744
710,39.473
711,40.208
712,41.199
713,43.546
714,45.757
715,51.600
716,55.339
717,61.562
718,66.045
719,73.200
720,77.015
721,82.287
722,84.715
723,89.000
724,89.284
725,89.529
726,87.457
727,84.989
728,82.558
729,78.205
730,75.345
731,67.369
732,62.751
733,54.281
734,50.683
735,44.973
736,43.392
737,38.785
738,36.985
739,34.000
740,34.000
741,34.217
742,35.429
743,37.517
744,39.341
745,42.581
746,45.185
747,50.905
748,54.128
749,59.259
750,61.157
751,64.771
752,66.315
753,68.579
754,68.611
755,68.554
756,67.930
757,66.458
758,65.056
759,62.695
760,60.518
761,56.145
762,52.154
763,43.956
764,40.529
765,36.395
766,34.034
767,30.553
768,27.866
769,23.622
770,21.657
771,20.602
772,22.473
773,24.235
774,26.000
775,29.764
776,32.415
777,36.463
778,39.753
779,45.671
780,46.809
781,49.619
782,50.561
783,52.342
784,52.449
785,54.084
786,54.421
787,54.776
788,54.838
789,52.861
790,50.288
791,45.746
792,43.097
793,38.991
794,36.795
795,31.826
796,30.149
797,26.788
798,25.569
799,23.920
800,23.679
801,22.855
802,23.065
803,24.162
804,25.166
805,26.836
806,27.854
807,30.202
808,31.602
809,34.200
810,35.596
811,38.198
812,39.197
813,39.909
814,39.765
815,40.602
816,40.828
817,41.668
818,41.509
819,40.543
820,39.432
821,37.962
822,37.302
823,35.000
824,34.426
825,31.745
826,30.061
827,25.824
828,24.457
829,21.989
830,21.729
831,20.875
832,20.516
833,19.000
834,19.175
835,19.870
836,19.707
837,21.735
838,22.342
839,24.170
840,25.338
841,27.000
842,27.000
843,27.166
844,28.165
845,29.000
846,29.163
847,30.000
848,30.052
849,30.242
850,29.682
851,27.719
852,25.875
853,24.001
854,22.814
855,21.232
856,21.847
857,20.848
858,19.697
859,17.850
860,16.851
861,16.000
862,15.853
863,15.122
864,15.828
865,15.856
866,15.287
867,17.100
868,17.998
869,20.140
870,21.223
871,22.570
872,22.601
873,23.136
874,24.000
875,24.000
876,24.000
877,24.083
878,24.527
879,23.732
880,23.870
881,23.000
882,22.745
883,21.000
884,20.874
885,20.000
886,19.876
887,19.000
888,18.878
889,18.016
890,17.880
891,17.000
892,17.000
893,17.000
894,17.000
895,17.000
896,17.000
897,17.000
898,17.000
899,17.111
900,18.110
901,19.000
902,19.000
903,19.051
904,19.613
905,20.540
906,20.573
907,20.605
908,20.610
909,20.329
910,20.267
911,19.901
912,18.902
913,17.903
914,16.904
915,15.918
916,14.997
917,13.913
918,13.032
919,12.909
920,12.000
921,12.000
922,11.920
923,11.116
924,11.000
925,11.085
926,12.084
927,12.917
928,11.942
929,11.323
930,11.568
931,14.079
932,15.033
933,15.454
934,15.450
935,15.036
936,15.489
937,16.000
938,15.955
939,15.325
940,15.000
941,15.000
942,14.932
943,14.000
944,14.000
945,13.990
946,13.822
947,12.942
948,12.053
949,12.000
950,11.940
951,11.000
952,11.004
953,11.101
954,11.000
955,11.000
956,11.000
957,11.013
958,11.308
959,12.000
960,12.000
961,12.049
962,13.000
963,13.047
964,14.000
965,14.045
966,15.024
967,15.558
968,15.386
969,14.974
970,14.325
971,14.000
972,14.000
973,14.000
974,13.971
975,13.169
976,13.000
977,13.000
978,12.932
979,10.924
980,9.988
981,9.971
982,9.053
983,9.086
984,9.119
985,9.147
986,8.980
987,8.211
988,8.023
989,9.022
990,10.021
991,11.000
992,10.981
993,10.000
994,10.000
995,10.008
996,10.482
997,9.986
998,9.000
999,9.000
1000,9.000
1001,9.000
1002,8.994
1003,8.269
1004,9.228
1005,9.195
1006,9.000
1007,8.996
1008,8.000
1009,7.935
1010,8.000
1011,8.000
