Distance_(pixels),Gray_Value
548,20.455
549,20.845
550,20.214
551,20.009
552,20.000
553,20.000
554,20.000
555,19.717
556,19.134
557,16.008
558,15.000
559,14.785
560,14.945
561,15.000
562,15.000
563,14.307
564,14.036
565,14.000
566,14.712
567,15.000
568,14.621
569,14.863
570,15.000
571,15.000
572,14.453
573,14.038
574,14.000
575,14.675
576,15.087
577,15.213
578,15.100
579,14.750
580,14.536
581,14.809
582,15.408
583,15.714
584,15.927
585,15.441
586,15.013
587,15.049
588,15.050
589,13.763
590,13.000
591,12.389
592,12.000
593,12.000
594,11.402
595,11.594
596,12.000
597,12.000
598,12.000
599,12.000
600,12.000
601,12.124
602,12.302
603,12.169
604,12.000
605,11.752
606,11.836
607,12.393
608,12.368
609,11.523
610,11.548
611,11.946
612,11.409
613,11.000
614,11.158
615,11.189
616,11.509
617,11.495
618,10.819
619,10.860
620,10.904
621,10.454
622,9.987
623,9.546
624,9.550
625,9.633
626,9.632
627,10.283
628,10.283
629,9.745
630,9.649
631,10.325
632,10.809
633,10.940
634,11.000
635,10.593
636,10.082
637,10.096
638,10.180
639,10.000
640,10.197
641,10.332
642,10.000
643,9.891
644,9.811
645,9.895
646,9.978
647,9.962
648,10.000
649,10.000
650,10.000
651,10.146
652,10.480
653,10.001
654,9.000
655,9.000
656,9.000
657,9.344
658,10.000
659,10.000
660,9.951
661,9.844
662,10.000
663,10.000
664,9.685
665,9.000
666,9.108
667,9.267
668,9.183
669,9.070
670,9.291
671,9.684
672,9.108
673,9.000
674,9.000
675,9.000
676,9.000
677,9.113
678,9.516
679,10.000
680,9.749
681,9.000
682,9.000
683,9.000
684,9.000
685,9.055
686,9.321
687,9.314
688,8.782
689,8.000
690,8.000
691,8.054
692,8.344
693,8.821
694,8.011
695,7.941
696,8.157
697,8.622
698,8.000
699,8.000
700,8.000
701,8.000
702,8.000
703,8.000
704,8.000
705,8.000
706,8.144
707,9.142
708,9.863
709,9.000
710,9.000
711,8.875
712,8.060
713,8.509
714,8.000
715,8.000
716,8.000
717,7.899
718,6.903
719,5.907
720,5.089
721,6.000
722,6.054
723,6.588
724,6.540
725,7.000
726,7.000
727,7.045
728,7.783
729,7.000
730,6.952
731,6.122
732,7.000
733,7.000
734,7.000
735,7.000
736,7.000
737,7.012
738,7.655
739,7.000
740,7.000
741,7.000
742,7.000
