Distance_(pixels),Gray_Value
474,76.000
475,74.917
476,80.000
477,83.900
478,97.000
479,98.000
480,112.126
481,109.269
482,126.573
483,116.607
484,127.481
485,119.676
486,128.066
487,131.117
488,128.974
489,130.814
490,132.636
491,131.662
492,128.375
493,132.189
494,130.232
495,133.275
496,129.318
497,132.361
498,127.685
499,132.447
500,114.596
501,114.000
502,94.000
503,89.676
504,83.000
505,84.000
506,86.000
507,88.642
508,103.633
509,102.375
510,122.384
511,112.393
512,123.802
513,116.229
514,130.092
515,115.989
516,126.871
517,123.444
518,131.547
519,124.000
520,124.000
521,136.436
522,129.000
523,139.496
524,138.504
525,135.513
526,131.086
527,135.650
528,130.771
529,136.926
530,129.335
531,138.822
532,120.011
533,126.908
534,114.181
535,113.797
536,113.822
537,111.848
538,125.499
539,113.799
540,128.209
541,107.553
542,123.931
543,126.662
544,144.352
545,119.272
546,112.693
547,106.894
548,114.000
549,135.877
550,141.456
551,146.791
552,133.745
553,149.275
554,147.573
555,145.771
556,146.000
557,128.364
558,125.593
559,96.857
560,101.696
561,90.842
562,94.691
563,129.679
564,126.607
565,138.284
566,115.711
567,143.731
568,129.415
569,141.476
570,139.198
571,141.266
572,140.501
573,142.479
574,142.473
575,141.599
576,138.708
577,140.679
578,145.716
579,147.817
580,149.943
581,153.994
582,154.009
583,149.057
584,144.080
585,139.172
586,134.223
587,131.275
588,131.272
589,133.315
590,134.287
591,134.401
592,134.533
593,135.682
594,134.424
595,133.458
596,132.616
597,133.791
598,134.702
599,134.596
600,131.630
601,128.163
602,126.223
603,128.100
604,129.960
605,129.003
606,130.046
607,120.307
608,118.811
609,115.880
610,122.461
611,131.513
612,132.086
613,131.424
614,131.946
615,133.719
616,134.771
617,135.822
618,135.874
619,133.567
620,133.307
621,134.029
622,136.080
623,135.132
624,136.183
625,136.235
626,129.476
627,103.779
628,111.983
629,111.034
630,131.246
631,136.544
632,138.894
633,132.089
634,109.398
635,92.501
636,102.203
637,129.232
638,136.874
639,137.436
640,136.510
641,133.570
642,137.112
643,102.636
644,93.393
645,56.633
646,78.212
647,106.438
648,123.570
649,129.894
650,134.112
651,125.920
652,128.464
653,93.547
654,96.487
655,86.782
656,117.805
657,135.648
658,142.218
659,127.318
660,117.427
661,129.275
662,144.977
663,145.487
664,134.648
665,117.894
666,99.699
667,95.401
668,101.421
669,119.269
670,126.186
671,126.768
672,103.011
673,76.215
674,96.269
675,134.593
676,138.433
677,130.097
678,121.312
679,123.020
680,120.607
681,126.123
682,136.450
683,142.097
684,122.797
685,136.994
686,126.484
687,134.433
688,115.312
689,117.613
690,105.725
691,105.759
692,97.845
693,97.828
694,92.862
695,88.923
696,90.931
697,94.957
698,106.000
699,104.052
700,111.120
701,108.155
702,115.241
703,113.301
704,122.309
705,121.301
706,124.344
707,120.387
708,122.516
709,125.662
710,125.722
711,126.006
712,122.083
713,127.032
714,120.238
715,124.169
716,111.083
717,112.817
718,93.860
719,92.083
720,72.946
721,70.791
722,57.000
723,56.000
724,54.223
725,54.232
726,57.000
727,58.000
728,67.742
729,71.000
730,82.275
731,84.284
732,96.292
733,97.301
734,110.000
735,111.318
736,120.980
737,120.341
738,128.375
739,128.410
740,129.444
741,131.109
742,124.756
743,121.774
744,111.186
745,112.404
746,101.413
747,101.421
748,85.000
749,80.562
750,64.000
751,61.000
752,51.000
753,51.000
754,43.000
755,42.000
756,41.000
757,41.000
758,43.484
759,44.476
760,49.934
761,51.375
762,61.350
763,63.324
764,72.298
765,74.848
766,83.415
767,85.407
768,93.000
769,96.000
770,104.000
771,106.000
772,103.000
773,100.000
774,94.000
775,94.662
776,84.670
777,79.679
778,61.000
779,56.696
780,44.000
781,43.287
782,35.278
783,34.539
784,29.261
785,28.252
786,26.244
787,27.235
788,30.226
789,32.000
790,37.209
791,38.201
792,45.000
793,47.183
794,57.000
795,59.166
796,66.158
797,66.149
798,70.000
799,71.000
800,73.000
801,74.000
802,72.000
803,71.000
804,69.000
805,69.000
806,64.000
807,62.063
808,54.054
809,49.138
810,38.149
811,35.086
812,27.060
813,25.034
814,21.006
815,20.006
816,18.014
817,19.000
818,19.000
819,20.000
820,20.000
821,21.057
822,26.066
823,28.149
824,34.249
825,37.183
826,41.201
827,40.436
828,43.705
829,44.756
830,48.943
831,50.860
832,53.607
833,52.802
834,49.014
835,47.066
836,42.931
837,41.169
838,37.221
839,37.060
840,33.883
841,32.917
842,25.951
843,23.986
844,19.765
845,19.791
846,18.272
847,18.281
848,19.289
849,19.192
850,21.533
851,23.261
852,25.971
853,26.997
854,29.023
855,31.699
856,35.074
857,36.100
858,40.501
859,41.536
860,41.963
861,42.605
862,42.229
863,42.837
864,41.854
865,40.871
866,38.332
867,37.358
868,34.923
869,34.410
870,31.957
871,31.974
872,28.991
873,28.504
874,25.026
875,23.521
876,21.530
877,21.000
878,20.000
879,19.556
880,19.564
881,20.146
882,22.163
883,22.590
884,23.198
885,24.215
886,24.848
887,25.499
888,27.799
889,29.209
890,29.252
891,29.295
892,30.338
893,31.057
894,30.794
895,29.160
896,27.510
897,25.553
898,23.158
899,23.183
900,21.209
901,20.235
902,20.261
903,19.524
904,17.771
905,17.559
906,16.576
907,16.593
908,17.415
909,16.441
910,16.467
911,15.662
912,16.679
913,18.393
914,19.427
915,20.461
916,22.370
917,23.413
918,24.456
919,24.599
920,25.633
921,25.668
922,25.777
923,25.802
924,26.771
925,26.805
926,25.840
927,24.874
928,23.908
929,22.943
930,19.983
931,19.003
932,19.000
933,18.000
934,17.000
935,17.000
936,16.092
937,16.054
938,16.063
939,16.072
940,16.000
941,16.000
942,15.097
943,15.000
944,15.115
945,16.123
946,18.132
947,19.140
948,19.149
949,20.000
950,20.834
951,21.000
952,21.183
953,21.192
954,21.201
955,21.000
956,21.000
957,20.226
958,20.235
959,20.244
960,19.252
961,17.521
962,17.000
963,15.556
964,13.287
965,13.295
966,12.304
967,12.000
968,12.321
969,12.330
970,12.338
971,13.000
972,14.000
973,14.000
974,11.372
975,10.381
976,9.000
977,10.000
978,14.407
979,16.415
980,17.000
981,17.000
982,17.000
983,17.550
984,18.542
985,19.000
986,18.000
987,18.000
988,17.493
989,18.000
990,17.000
991,17.000
992,16.000
993,15.536
994,14.544
995,13.447
996,13.000
997,13.570
998,13.000
999,13.000
1000,13.000
1001,13.605
1002,14.000
1003,13.000
1004,13.000
1005,13.000
1006,14.000
1007,14.000
1008,14.000
1009,15.000
1010,15.000
1011,15.000
1012,15.699
1013,15.708
1014,15.716
1015,15.725
1016,15.000
1017,15.000
1018,14.751
1019,14.000
1020,14.768
1021,14.777
1022,13.785
1023,13.000
1024,12.802
1025,12.811
1026,11.819
1027,11.828
1028,11.000
1029,11.000
1030,11.000
1031,10.138
1032,10.000
1033,11.000
1034,10.000
1035,10.000
1036,10.905
1037,10.000
1038,10.923
1039,11.000
1040,11.000
1041,11.948
1042,11.957
1043,11.000
1044,10.000
1045,9.983
1046,11.000
1047,12.000
