Distance_(pixels),Gray_Value
265,110.169
266,114.270
267,113.205
268,114.202
269,114.601
270,111.867
271,107.690
272,111.681
273,118.771
274,119.030
275,118.937
276,118.413
277,123.791
278,123.616
279,124.092
280,122.264
281,123.017
282,122.250
283,116.190
284,116.278
285,112.973
286,120.755
287,126.250
288,132.714
289,128.586
290,122.804
291,115.211
292,98.106
293,99.059
294,92.953
295,117.231
296,120.166
297,122.062
298,112.095
299,118.700
300,119.641
301,114.261
302,91.851
303,84.176
304,93.831
305,94.331
306,94.678
307,95.162
308,92.938
309,100.848
310,88.895
311,109.447
312,109.679
313,121.028
314,122.767
315,119.969
316,119.893
317,119.658
318,119.370
319,116.619
320,115.322
321,114.308
322,113.396
323,109.788
324,110.393
325,112.503
326,113.777
327,112.923
328,110.036
329,109.062
330,112.125
331,119.032
332,121.220
333,121.248
334,116.724
335,117.426
336,116.000
337,116.997
338,116.006
339,116.703
340,114.804
341,113.028
342,111.036
343,112.979
344,115.012
345,116.355
346,117.568
347,108.396
348,111.543
349,105.430
350,108.835
351,119.078
352,121.524
353,121.330
354,123.362
355,123.019
356,124.691
357,124.000
358,124.937
359,124.170
360,123.416
361,126.739
362,133.458
363,143.706
364,153.236
365,156.689
366,153.518
367,130.647
368,129.875
369,113.458
370,115.412
371,99.122
372,108.453
373,103.382
374,106.953
375,78.662
376,87.116
377,85.766
378,100.422
379,129.538
380,130.603
381,127.952
382,127.363
383,116.635
384,99.959
385,73.312
386,94.428
387,51.380
388,48.692
389,92.612
390,119.840
391,123.403
392,116.056
393,116.938
394,115.394
395,111.562
396,115.609
397,134.145
398,125.901
399,123.094
400,123.005
401,124.622
402,124.907
403,120.662
404,123.680
405,115.674
406,117.167
407,116.653
408,120.737
409,122.760
410,117.116
411,105.675
412,108.322
413,124.903
414,128.173
415,111.083
416,109.048
417,123.674
418,129.269
419,126.290
420,122.812
421,125.900
422,122.115
423,129.879
424,126.164
425,132.326
426,128.240
427,123.317
428,113.548
429,109.997
430,110.646
431,113.007
432,116.082
433,117.711
434,116.583
435,113.478
436,114.601
437,117.268
438,129.398
439,135.683
440,144.734
441,149.848
442,156.249
443,155.582
444,146.695
445,137.167
446,131.849
447,131.319
448,129.889
449,130.246
450,126.322
451,129.089
452,120.058
453,114.858
454,102.920
455,97.354
456,91.571
457,87.360
458,79.949
459,74.061
460,73.109
461,75.126
462,78.422
463,80.862
464,86.161
465,89.322
466,93.884
467,94.634
468,102.538
469,106.822
470,111.447
471,115.070
472,120.395
473,123.638
474,123.125
475,123.130
476,120.788
477,120.321
478,120.231
479,121.222
480,118.102
481,112.808
482,102.241
483,95.096
484,82.048
485,70.339
486,62.361
487,57.578
488,54.643
489,50.710
490,48.793
491,48.539
492,51.679
493,54.809
494,57.860
495,60.527
496,66.600
497,72.281
498,78.439
499,84.830
500,91.571
501,97.589
502,102.212
503,105.174
504,102.625
505,99.509
506,97.313
507,96.766
508,95.306
509,94.570
510,91.330
511,86.740
512,81.957
513,75.870
514,68.366
515,59.140
516,47.804
517,34.004
518,27.708
519,25.190
520,26.845
521,27.933
522,30.898
523,36.008
524,42.119
525,48.594
526,54.807
527,61.661
528,65.459
529,68.574
530,72.020
531,78.594
532,83.628
533,87.699
534,87.661
535,89.374
536,90.595
537,89.598
538,84.465
539,75.995
540,70.091
541,65.618
542,64.164
543,59.571
544,54.447
545,45.984
546,41.492
547,36.256
548,32.417
549,28.000
550,28.193
551,28.656
552,30.071
553,32.823
554,36.534
555,41.229
556,43.726
557,47.015
558,49.759
559,55.802
560,59.111
561,63.607
562,66.662
563,69.226
564,67.375
565,65.385
566,61.887
567,52.996
568,45.097
569,36.693
570,33.571
571,27.981
572,25.911
573,20.652
574,18.584
575,14.865
576,13.347
577,11.644
578,11.693
579,12.000
580,11.333
581,9.192
582,8.000
583,8.000
584,8.000
585,7.741
586,7.000
587,7.041
588,7.031
589,7.394
590,8.000
591,7.759
592,6.762
593,6.000
594,6.000
595,6.000
596,6.000
597,6.055
598,6.357
599,7.000
600,7.214
601,7.789
602,6.813
603,6.344
604,7.000
605,6.801
606,6.196
607,7.088
608,7.424
609,7.000
610,7.185
611,7.867
612,6.983
613,5.824
614,5.173
615,6.000
616,6.000
617,6.000
618,6.000
619,5.889
620,5.307
621,5.066
622,5.577
623,5.938
624,5.551
625,5.040
626,5.188
627,4.886
628,4.198
629,4.873
630,4.188
631,5.238
632,6.000
633,6.000
634,5.926
635,5.367
636,4.945
637,4.599
638,5.101
639,5.902
640,5.095
641,6.000
642,6.000
643,5.916
644,4.917
645,4.000
646,4.014
647,4.307
648,5.000
649,4.932
650,4.000
651,4.062
652,5.060
653,5.943
654,4.946
655,3.959
656,3.161
657,4.042
658,5.000
659,4.996
660,4.809
661,4.025
662,4.679
663,4.000
664,4.010
665,4.510
666,4.570
667,4.015
668,5.000
669,5.000
670,5.000
671,4.997
672,4.000
