t,V_R
-0.0012400000000000002,5.2
-0.0012380000000000002,4.800000000000001
-0.0012360000000000001,4.800000000000001
-0.001234,4.800000000000001
-0.001232,4.800000000000001
-0.0012300000000000002,4.800000000000001
-0.0012280000000000001,4.800000000000001
-0.001226,4.800000000000001
-0.001224,4.800000000000001
-0.0012220000000000002,4.800000000000001
-0.0012200000000000002,4.800000000000001
-0.0012180000000000001,4.4
-0.001216,4.4
-0.001214,4.4
-0.0012120000000000002,4.4
-0.0012100000000000001,4.4
-0.001208,4.4
-0.001206,4.4
-0.0012040000000000002,4.4
-0.0012020000000000002,4.4
-0.0012000000000000001,4.4
-0.001198,4.0
-0.001196,4.0
-0.0011940000000000002,4.0
-0.0011920000000000001,4.0
-0.00119,4.0
-0.001188,4.0
-0.0011860000000000002,4.0
-0.0011840000000000002,4.0
-0.001182,4.0
-0.00118,4.0
-0.001178,4.0
-0.0011760000000000002,3.6
-0.0011740000000000001,3.6
-0.001172,3.6
-0.00117,3.6
-0.0011680000000000002,3.6
-0.0011660000000000002,3.6
-0.001164,3.6
-0.001162,3.6
-0.00116,3.6
-0.0011580000000000002,3.6
-0.0011560000000000001,3.6
-0.001154,3.6
-0.001152,3.2
-0.0011500000000000002,3.2
-0.0011480000000000001,3.2
-0.001146,3.2
-0.001144,3.2
-0.0011420000000000002,3.2
-0.0011400000000000002,3.2
-0.0011380000000000001,3.2
-0.001136,3.2
-0.001134,3.2
-0.0011320000000000002,3.2
-0.0011300000000000001,3.2
-0.001128,3.2
-0.001126,3.2
-0.0011240000000000002,2.8000000000000003
-0.0011220000000000002,2.8000000000000003
-0.0011200000000000001,2.8000000000000003
-0.001118,2.8000000000000003
-0.001116,2.8000000000000003
-0.0011140000000000002,2.8000000000000003
-0.0011120000000000001,2.8000000000000003
-0.00111,2.8000000000000003
-0.001108,2.8000000000000003
-0.0011060000000000002,2.8000000000000003
-0.0011040000000000002,2.8000000000000003
-0.0011020000000000001,2.8000000000000003
-0.0011,2.8000000000000003
-0.001098,2.8000000000000003
-0.0010960000000000002,2.4000000000000004
-0.0010940000000000001,2.8000000000000003
-0.001092,2.4000000000000004
-0.00109,2.4000000000000004
-0.0010880000000000002,2.4000000000000004
-0.0010860000000000002,2.4000000000000004
-0.0010840000000000001,2.4000000000000004
-0.001082,2.4000000000000004
-0.00108,2.4000000000000004
-0.0010780000000000002,2.4000000000000004
-0.0010760000000000001,2.4000000000000004
-0.001074,2.4000000000000004
-0.001072,2.4000000000000004
-0.0010700000000000002,2.4000000000000004
-0.0010680000000000002,2.4000000000000004
-0.001066,2.4000000000000004
-0.001064,2.4000000000000004
-0.001062,2.4000000000000004
-0.0010600000000000002,2.4000000000000004
-0.0010580000000000001,2.4000000000000004
-0.001056,2.4000000000000004
-0.001054,2.4000000000000004
-0.0010520000000000002,2.4000000000000004
-0.0010500000000000002,2.4000000000000004
-0.001048,2.4000000000000004
-0.001046,2.4000000000000004
-0.0010440000000000002,2.4000000000000004
-0.0010420000000000002,2.0
-0.0010400000000000001,2.0
-0.001038,2.0
-0.001036,2.0
-0.0010340000000000002,2.0
-0.0010320000000000001,2.0
-0.00103,2.0
-0.001028,2.0
-0.0010260000000000002,2.0
-0.0010240000000000002,2.0
-0.0010220000000000001,2.0
-0.00102,2.0
-0.001018,2.0
-0.0010160000000000002,2.0
-0.0010140000000000001,2.0
-0.001012,2.0
-0.00101,2.0
-0.0010080000000000002,2.0
-0.0010060000000000002,2.0
-0.0010040000000000001,2.0
-0.001002,2.0
-0.001,2.0
-0.0009980000000000002,2.0
-0.0009960000000000001,1.6
-0.000994,2.0
-0.000992,2.0
-0.0009900000000000002,1.6
-0.0009880000000000002,1.6
-0.0009860000000000001,1.6
-0.000984,1.6
-0.000982,1.6
-0.0009800000000000002,1.6
-0.0009780000000000001,1.6
-0.0009760000000000001,1.6
-0.000974,1.6
-0.0009720000000000002,1.6
-0.0009700000000000002,1.6
-0.0009680000000000001,1.6
-0.0009660000000000001,1.6
-0.000964,1.6
-0.0009620000000000002,1.6
-0.0009600000000000001,1.6
-0.0009580000000000001,1.6
-0.000956,1.6
-0.0009540000000000002,1.6
-0.0009520000000000002,1.6
-0.0009500000000000001,1.6
-0.0009480000000000001,1.6
-0.0009460000000000002,1.6
-0.0009440000000000002,1.6
-0.0009420000000000001,1.6
-0.0009400000000000001,1.6
-0.000938,1.6
-0.0009360000000000002,1.6
-0.0009340000000000002,1.6
-0.0009320000000000001,1.6
-0.00093,1.6
