Distance_(pixels),Gray_Value
443,25.333
444,25.333
445,25.333
446,25.333
447,24.000
448,23.667
449,22.667
450,22.333
451,20.333
452,18.333
453,18.333
454,17.667
455,17.667
456,16.333
457,16.333
458,14.667
459,13.667
460,13.333
461,12.333
462,12.000
463,12.000
464,10.667
465,9.667
466,9.000
467,8.000
468,7.000
469,6.000
470,6.333
471,5.333
472,5.000
473,5.000
474,5.000
475,5.000
476,3.667
477,3.667
478,3.000
479,3.000
480,3.000
481,3.000
482,3.000
483,3.000
484,3.000
485,3.000
486,3.000
487,2.000
488,2.000
489,2.000
490,2.000
491,2.000
492,2.000
493,2.000
494,2.000
495,2.000
496,2.000
497,2.000
498,2.000
499,2.000
500,2.000
501,2.000
502,2.000
503,2.000
504,2.000
505,2.000
506,2.000
507,2.000
