,V_e,V_m,fase,Re,Im
49,-0.5202020202020201,8.41553e-13,156.3,-7.70942e-13,3.37954e-13
50,-0.47979797979797967,8.34447e-13,157.008,-7.68722e-13,3.25963e-13
51,-0.439393939393939,8.34891e-13,141.858,-6.56811e-13,5.15591e-13
52,-0.3989898989898988,8.50434e-13,142.212,-6.72799e-13,5.2092e-13
53,-0.35858585858585856,1.18306e-12,146.256,-9.84109e-13,6.57256e-13
54,-0.3181818181818179,8.61537e-13,147.666,-7.2831e-13,4.60968e-13
55,-0.2777777777777777,1.01697e-12,142.656,-8.0869e-13,6.16843e-13
56,-0.23737373737373701,7.53179e-13,145.872,-6.23949e-13,4.22331e-13
57,-0.1969696969696968,8.59316e-13,153.666,-7.70498e-13,3.8103e-13
58,-0.15656565656565657,1.17063e-12,156.498,-1.07426e-12,4.66741e-13
59,-0.11616161616161591,8.34891e-13,149.844,-7.22537e-13,4.19222e-13
60,-0.07575757575757569,6.95891e-13,131.814,-4.64077e-13,5.18256e-13
61,-0.035353535353535026,9.30818e-13,140.826,-7.21648e-13,5.87533e-13
62,0.005050505050505194,8.88626e-13,127.488,-5.41348e-13,7.05217e-13
63,0.04545454545454586,7.94923e-13,134.934,-5.61776e-13,5.62664e-13
64,0.08585858585858608,1.23813e-12,153.87,-1.11201e-12,5.44901e-13
65,0.1262626262626263,1.59962e-12,131.028,-1.05028e-12,1.2066e-12
66,0.16666666666666696,7.54067e-13,-147.324,-6.35051e-13,-4.07676e-13
67,0.20707070707070718,1.34826e-12,139.92,-1.03207e-12,8.68198e-13
68,0.24747474747474785,9.73895e-13,147.18,-8.18904e-13,5.27581e-13
69,0.28787878787878807,1.00987e-12,141.042,-7.86041e-13,6.34607e-13
70,0.32828282828282873,1.08181e-12,136.758,-7.88706e-13,7.41188e-13
71,0.36868686868686895,9.55243e-13,164.544,-9.21048e-13,2.54465e-13
72,0.40909090909090917,7.85597e-13,82.374,1.03917e-13,7.78936e-13
73,0.44949494949494984,9.91214e-13,145.95,-8.21569e-13,5.54671e-13
74,0.48989898989899006,8.4777e-13,125.82,-4.96495e-13,6.87454e-13
75,0.5303030303030307,9.05501e-13,126.546,-5.39572e-13,7.27422e-13
76,0.5707070707070709,9.9299e-13,131.778,-6.61696e-13,7.403e-13
77,0.6111111111111112,9.02393e-13,129.396,-5.73323e-13,6.97224e-13
78,0.6515151515151518,8.46882e-13,143.646,-6.82124e-13,5.01824e-13
79,0.691919191919192,9.20604e-13,136.452,-6.6747e-13,6.34163e-13
80,0.7323232323232327,6.83901e-13,135.414,-4.87613e-13,4.80064e-13
81,0.7727272727272729,8.56207e-13,136.248,-6.19064e-13,5.91974e-13
82,0.8131313131313136,7.94035e-13,148.674,-6.79016e-13,4.12561e-13
83,0.8535353535353538,7.54955e-13,139.53,-5.74655e-13,4.90278e-13
84,0.893939393939394,7.10546e-13,123.948,-3.97017e-13,5.8931e-13
85,0.9343434343434347,1.04006e-12,132.558,-7.03885e-13,7.66057e-13
86,0.9747474747474749,7.37192e-13,115.788,-3.21078e-13,6.63917e-13
87,1.0151515151515156,8.33115e-13,136.848,-6.08406e-13,5.6977e-13
88,1.0555555555555558,9.2993e-13,141.3,-7.26089e-13,5.81316e-13
89,1.0959595959595965,7.89594e-13,122.85,-4.28548e-13,6.63029e-13
90,1.1363636363636367,6.55923e-13,130.734,-4.28104e-13,4.96939e-13
91,1.176767676767677,7.32307e-13,119.934,-3.65931e-13,6.34607e-13
92,1.2171717171717176,7.24313e-13,133.47,-4.98716e-13,5.25805e-13
93,1.2575757575757578,7.5984e-13,117.216,-3.47724e-13,6.75907e-13
94,1.2979797979797985,9.72562e-13,127.83,-5.96859e-13,7.68278e-13
95,1.3383838383838387,6.7724e-13,119.466,-3.33513e-13,5.89754e-13
96,1.378787878787879,8.30006e-13,110.784,-2.94877e-13,7.76271e-13
97,1.4191919191919196,6.41268e-13,110.712,-2.27375e-13,5.99968e-13
98,1.4595959595959598,8.64201e-13,138.708,-6.49706e-13,5.70214e-13
99,1.5,6.43933e-13,84.15,6.52815e-14,6.4038e-13
