,,,-00.002448400000,  -5.12000,
,,,-00.002448200000,  -5.12000,
,,,-00.002448000000,  -5.12000,
,,,-00.002447800000,  -5.12000,
,,,-00.002447600000,  -5.12000,
,,,-00.002447400000,  -5.12000,
,,,-00.002447200000,  -5.12000,
,,,-00.002447000000,  -5.12000,
,,,-00.002446800000,  -5.12000,
,,,-00.002446600000,  -5.12000,
,,,-00.002446400000,  -5.12000,
,,,-00.002446200000,  -5.12000,
,,,-00.002446000000,  -5.12000,
,,,-00.002445800000,  -5.12000,
,,,-00.002445600000,  -5.12000,
,,,-00.002445400000,  -5.12000,
,,,-00.002445200000,  -5.12000,
,,,-00.002445000000,  -5.12000,
,,,-00.002444800000,  -5.12000,
,,,-00.002444600000,  -5.12000,
,,,-00.002444400000,  -5.12000,
,,,-00.002444200000,  -5.12000,
,,,-00.002444000000,  -5.12000,
,,,-00.002443800000,  -5.12000,
,,,-00.002443600000,  -5.12000,
,,,-00.002443400000,  -5.12000,
,,,-00.002443200000,  -5.12000,
,,,-00.002443000000,  -5.12000,
,,,-00.002442800000,  -5.12000,
,,,-00.002442600000,  -5.12000,
,,,-00.002442400000,  -5.12000,
,,,-00.002442200000,  -5.12000,
,,,-00.002442000000,  -5.12000,
,,,-00.002441800000,  -5.12000,
,,,-00.002441600000,  -5.12000,
,,,-00.002441400000,  -5.12000,
,,,-00.002441200000,  -5.12000,
,,,-00.002441000000,  -5.12000,
,,,-00.002440800000,  -5.12000,
,,,-00.002440600000,  -5.12000,
,,,-00.002440400000,  -5.12000,
,,,-00.002440200000,  -5.12000,
,,,-00.002440000000,  -5.12000,
,,,-00.002439800000,  -5.12000,
,,,-00.002439600000,  -5.12000,
,,,-00.002439400000,  -5.12000,
,,,-00.002439200000,  -5.12000,
,,,-00.002439000000,  -5.12000,
,,,-00.002438800000,  -5.12000,
,,,-00.002438600000,  -5.12000,
,,,-00.002438400000,  -5.12000,
,,,-00.002438200000,  -5.12000,
,,,-00.002438000000,  -5.12000,
,,,-00.002437800000,  -5.12000,
,,,-00.002437600000,  -5.12000,
,,,-00.002437400000,  -5.12000,
,,,-00.002437200000,  -5.12000,
,,,-00.002437000000,  -5.12000,
,,,-00.002436800000,  -5.12000,
,,,-00.002436600000,  -5.12000,
,,,-00.002436400000,  -5.12000,
,,,-00.002436200000,  -5.12000,
,,,-00.002436000000,  -5.12000,
,,,-00.002435800000,  -5.12000,
,,,-00.002435600000,  -5.12000,
,,,-00.002435400000,  -5.12000,
,,,-00.002435200000,  -5.12000,
,,,-00.002435000000,  -5.12000,
,,,-00.002434800000,  -5.12000,
,,,-00.002434600000,  -5.12000,
,,,-00.002434400000,  -5.12000,
,,,-00.002434200000,  -5.12000,
,,,-00.002434000000,  -5.12000,
,,,-00.002433800000,  -5.12000,
,,,-00.002433600000,  -5.12000,
,,,-00.002433400000,  -5.12000,
,,,-00.002433200000,  -5.12000,
,,,-00.002433000000,  -5.12000,
,,,-00.002432800000,  -5.12000,
,,,-00.002432600000,  -5.12000,
,,,-00.002432400000,  -5.12000,
,,,-00.002432200000,  -5.12000,
,,,-00.002432000000,  -5.12000,
,,,-00.002431800000,  -5.12000,
,,,-00.002431600000,  -5.12000,
,,,-00.002431400000,  -5.12000,
,,,-00.002431200000,  -5.12000,
,,,-00.002431000000,  -5.12000,
,,,-00.002430800000,  -5.12000,
,,,-00.002430600000,  -5.12000,
,,,-00.002430400000,  -5.12000,
,,,-00.002430200000,  -5.12000,
,,,-00.002430000000,  -5.12000,
,,,-00.002429800000,  -5.12000,
,,,-00.002429600000,  -5.12000,
,,,-00.002429400000,  -5.12000,
,,,-00.002429200000,  -5.12000,
,,,-00.002429000000,  -5.12000,
,,,-00.002428800000,  -5.12000,
,,,-00.002428600000,  -5.12000,
,,,-00.002428400000,  -5.12000,
,,,-00.002428200000,  -5.12000,
,,,-00.002428000000,  -5.12000,
,,,-00.002427800000,  -5.12000,
,,,-00.002427600000,  -5.12000,
,,,-00.002427400000,  -5.12000,
,,,-00.002427200000,  -5.12000,
,,,-00.002427000000,  -5.12000,
,,,-00.002426800000,  -5.12000,
,,,-00.002426600000,  -5.12000,
,,,-00.002426400000,  -5.12000,
,,,-00.002426200000,  -5.12000,
,,,-00.002426000000,  -5.12000,
,,,-00.002425800000,  -5.12000,
,,,-00.002425600000,  -5.12000,
,,,-00.002425400000,  -5.12000,
,,,-00.002425200000,  -5.12000,
,,,-00.002425000000,  -5.12000,
,,,-00.002424800000,  -5.12000,
,,,-00.002424600000,  -5.12000,
,,,-00.002424400000,  -5.12000,
,,,-00.002424200000,  -5.12000,
,,,-00.002424000000,  -5.12000,
,,,-00.002423800000,  -5.12000,
,,,-00.002423600000,  -5.12000,
,,,-00.002423400000,  -5.12000,
,,,-00.002423200000,  -5.12000,
,,,-00.002423000000,  -5.12000,
,,,-00.002422800000,  -5.12000,
,,,-00.002422600000,  -5.12000,
,,,-00.002422400000,  -5.12000,
,,,-00.002422200000,  -5.12000,
,,,-00.002422000000,  -5.12000,
,,,-00.002421800000,  -5.12000,
,,,-00.002421600000,  -5.12000,
,,,-00.002421400000,  -5.12000,
,,,-00.002421200000,  -5.12000,
,,,-00.002421000000,  -5.12000,
,,,-00.002420800000,  -5.12000,
,,,-00.002420600000,  -5.12000,
,,,-00.002420400000,  -5.12000,
,,,-00.002420200000,  -5.12000,
,,,-00.002420000000,  -5.12000,
,,,-00.002419800000,  -5.12000,
,,,-00.002419600000,  -5.12000,
,,,-00.002419400000,  -5.12000,
,,,-00.002419200000,  -5.12000,
,,,-00.002419000000,  -5.12000,
,,,-00.002418800000,  -5.12000,
,,,-00.002418600000,  -5.12000,
,,,-00.002418400000,  -5.12000,
,,,-00.002418200000,  -5.12000,
,,,-00.002418000000,  -5.12000,
,,,-00.002417800000,  -5.12000,
,,,-00.002417600000,  -5.12000,
,,,-00.002417400000,  -5.12000,
,,,-00.002417200000,  -5.12000,
,,,-00.002417000000,  -5.12000,
,,,-00.002416800000,  -5.12000,
,,,-00.002416600000,  -5.12000,
,,,-00.002416400000,  -5.12000,
,,,-00.002416200000,  -5.12000,
,,,-00.002416000000,  -5.12000,
,,,-00.002415800000,  -5.12000,
,,,-00.002415600000,  -5.12000,
,,,-00.002415400000,  -5.12000,
,,,-00.002415200000,  -5.12000,
,,,-00.002415000000,  -5.12000,
,,,-00.002414800000,  -5.12000,
,,,-00.002414600000,  -5.12000,
,,,-00.002414400000,  -5.12000,
,,,-00.002414200000,  -5.12000,
,,,-00.002414000000,  -5.12000,
,,,-00.002413800000,  -5.12000,
,,,-00.002413600000,  -5.12000,
,,,-00.002413400000,  -5.12000,
,,,-00.002413200000,  -5.12000,
,,,-00.002413000000,  -5.12000,
,,,-00.002412800000,  -5.12000,
,,,-00.002412600000,  -5.12000,
,,,-00.002412400000,  -5.12000,
,,,-00.002412200000,  -5.12000,
,,,-00.002412000000,  -5.12000,
,,,-00.002411800000,  -5.12000,
,,,-00.002411600000,  -5.12000,
,,,-00.002411400000,  -5.12000,
,,,-00.002411200000,  -5.12000,
,,,-00.002411000000,  -5.12000,
,,,-00.002410800000,  -5.12000,
,,,-00.002410600000,  -5.12000,
,,,-00.002410400000,  -5.12000,
,,,-00.002410200000,  -5.12000,
,,,-00.002410000000,  -5.12000,
,,,-00.002409800000,  -5.12000,
,,,-00.002409600000,  -5.12000,
,,,-00.002409400000,  -5.12000,
,,,-00.002409200000,  -5.12000,
,,,-00.002409000000,  -5.12000,
,,,-00.002408800000,  -5.12000,
,,,-00.002408600000,  -5.12000,
,,,-00.002408400000,  -5.12000,
,,,-00.002408200000,  -5.12000,
,,,-00.002408000000,  -5.12000,
,,,-00.002407800000,  -5.12000,
,,,-00.002407600000,  -5.12000,
,,,-00.002407400000,  -5.12000,
,,,-00.002407200000,  -5.12000,
,,,-00.002407000000,  -5.12000,
,,,-00.002406800000,  -5.12000,
,,,-00.002406600000,  -5.12000,
,,,-00.002406400000,  -5.12000,
,,,-00.002406200000,  -5.12000,
,,,-00.002406000000,  -5.12000,
,,,-00.002405800000,  -5.12000,
,,,-00.002405600000,  -5.12000,
,,,-00.002405400000,  -5.12000,
,,,-00.002405200000,  -5.12000,
,,,-00.002405000000,  -5.12000,
,,,-00.002404800000,  -5.12000,
,,,-00.002404600000,  -5.12000,
,,,-00.002404400000,  -5.12000,
,,,-00.002404200000,  -5.12000,
,,,-00.002404000000,  -5.12000,
,,,-00.002403800000,  -5.12000,
,,,-00.002403600000,  -5.12000,
,,,-00.002403400000,  -5.12000,
,,,-00.002403200000,  -5.12000,
,,,-00.002403000000,  -5.12000,
,,,-00.002402800000,  -5.12000,
,,,-00.002402600000,  -5.12000,
,,,-00.002402400000,  -5.12000,
,,,-00.002402200000,  -5.12000,
,,,-00.002402000000,  -5.12000,
,,,-00.002401800000,  -5.12000,
,,,-00.002401600000,  -5.12000,
,,,-00.002401400000,  -5.12000,
,,,-00.002401200000,  -5.12000,
,,,-00.002401000000,  -5.12000,
,,,-00.002400800000,  -5.12000,
,,,-00.002400600000,  -5.12000,
,,,-00.002400400000,  -5.12000,
,,,-00.002400200000,  -5.12000,
,,,-00.002400000000,  -5.12000,
,,,-00.002399800000,  -5.12000,
,,,-00.002399600000,  -5.12000,
,,,-00.002399400000,  -5.12000,
,,,-00.002399200000,  -5.12000,
,,,-00.002399000000,  -5.12000,
,,,-00.002398800000,  -5.12000,
,,,-00.002398600000,  -5.12000,
,,,-00.002398400000,  -5.12000,
,,,-00.002398200000,  -5.12000,
,,,-00.002398000000,  -5.12000,
,,,-00.002397800000,  -5.12000,
,,,-00.002397600000,  -5.12000,
,,,-00.002397400000,  -5.12000,
,,,-00.002397200000,  -5.12000,
,,,-00.002397000000,  -5.12000,
,,,-00.002396800000,  -5.12000,
,,,-00.002396600000,  -5.12000,
,,,-00.002396400000,  -5.12000,
,,,-00.002396200000,  -5.12000,
,,,-00.002396000000,  -5.12000,
,,,-00.002395800000,  -5.12000,
,,,-00.002395600000,  -5.12000,
,,,-00.002395400000,  -5.12000,
,,,-00.002395200000,  -5.12000,
,,,-00.002395000000,  -5.12000,
,,,-00.002394800000,  -5.12000,
,,,-00.002394600000,  -5.12000,
,,,-00.002394400000,  -5.12000,
,,,-00.002394200000,  -5.12000,
,,,-00.002394000000,  -5.12000,
,,,-00.002393800000,  -5.12000,
,,,-00.002393600000,  -5.12000,
,,,-00.002393400000,  -5.12000,
,,,-00.002393200000,  -5.12000,
,,,-00.002393000000,  -5.12000,
,,,-00.002392800000,  -5.12000,
,,,-00.002392600000,  -5.12000,
,,,-00.002392400000,  -5.12000,
,,,-00.002392200000,  -5.12000,
,,,-00.002392000000,  -5.12000,
,,,-00.002391800000,  -5.12000,
,,,-00.002391600000,  -5.12000,
,,,-00.002391400000,  -5.12000,
,,,-00.002391200000,  -5.12000,
,,,-00.002391000000,  -5.12000,
,,,-00.002390800000,  -5.12000,
,,,-00.002390600000,  -5.12000,
,,,-00.002390400000,  -5.12000,
,,,-00.002390200000,  -5.12000,
,,,-00.002390000000,  -5.12000,
,,,-00.002389800000,  -5.12000,
,,,-00.002389600000,  -5.12000,
,,,-00.002389400000,  -5.12000,
,,,-00.002389200000,  -5.12000,
,,,-00.002389000000,  -5.12000,
,,,-00.002388800000,  -5.12000,
,,,-00.002388600000,  -5.12000,
,,,-00.002388400000,  -5.12000,
,,,-00.002388200000,  -5.12000,
,,,-00.002388000000,  -5.12000,
,,,-00.002387800000,  -5.12000,
,,,-00.002387600000,  -5.12000,
,,,-00.002387400000,  -5.12000,
,,,-00.002387200000,  -5.12000,
,,,-00.002387000000,  -5.12000,
,,,-00.002386800000,  -5.12000,
,,,-00.002386600000,  -5.12000,
,,,-00.002386400000,  -5.12000,
,,,-00.002386200000,  -5.12000,
,,,-00.002386000000,  -5.12000,
,,,-00.002385800000,  -5.12000,
,,,-00.002385600000,  -5.12000,
,,,-00.002385400000,  -5.12000,
,,,-00.002385200000,  -5.12000,
,,,-00.002385000000,  -5.12000,
,,,-00.002384800000,  -5.12000,
,,,-00.002384600000,  -5.12000,
,,,-00.002384400000,  -5.12000,
,,,-00.002384200000,  -5.12000,
,,,-00.002384000000,  -5.12000,
,,,-00.002383800000,  -5.12000,
,,,-00.002383600000,  -5.12000,
,,,-00.002383400000,  -5.12000,
,,,-00.002383200000,  -5.12000,
,,,-00.002383000000,  -5.12000,
,,,-00.002382800000,  -5.12000,
,,,-00.002382600000,  -5.12000,
,,,-00.002382400000,  -5.12000,
,,,-00.002382200000,  -5.12000,
,,,-00.002382000000,  -5.12000,
,,,-00.002381800000,  -5.12000,
,,,-00.002381600000,  -5.12000,
,,,-00.002381400000,  -5.12000,
,,,-00.002381200000,  -5.12000,
,,,-00.002381000000,  -5.12000,
,,,-00.002380800000,  -5.12000,
,,,-00.002380600000,  -5.12000,
,,,-00.002380400000,  -5.12000,
,,,-00.002380200000,  -5.12000,
,,,-00.002380000000,  -5.12000,
,,,-00.002379800000,  -5.12000,
,,,-00.002379600000,  -5.12000,
,,,-00.002379400000,  -5.12000,
,,,-00.002379200000,  -5.12000,
,,,-00.002379000000,  -5.12000,
,,,-00.002378800000,  -5.12000,
,,,-00.002378600000,  -5.12000,
,,,-00.002378400000,  -5.12000,
,,,-00.002378200000,  -5.12000,
,,,-00.002378000000,  -5.12000,
,,,-00.002377800000,  -5.12000,
,,,-00.002377600000,  -5.12000,
,,,-00.002377400000,  -5.12000,
,,,-00.002377200000,  -5.12000,
,,,-00.002377000000,  -5.12000,
,,,-00.002376800000,  -5.12000,
,,,-00.002376600000,  -5.12000,
,,,-00.002376400000,  -5.12000,
,,,-00.002376200000,  -5.12000,
,,,-00.002376000000,  -5.12000,
,,,-00.002375800000,  -5.12000,
,,,-00.002375600000,  -5.12000,
,,,-00.002375400000,  -5.12000,
,,,-00.002375200000,  -5.12000,
,,,-00.002375000000,  -5.12000,
,,,-00.002374800000,  -5.12000,
,,,-00.002374600000,  -5.12000,
,,,-00.002374400000,  -5.12000,
,,,-00.002374200000,  -5.12000,
,,,-00.002374000000,  -5.12000,
,,,-00.002373800000,  -5.12000,
,,,-00.002373600000,  -5.12000,
,,,-00.002373400000,  -5.12000,
,,,-00.002373200000,  -5.12000,
,,,-00.002373000000,  -5.12000,
,,,-00.002372800000,  -5.12000,
,,,-00.002372600000,  -5.12000,
,,,-00.002372400000,  -5.12000,
,,,-00.002372200000,  -5.12000,
,,,-00.002372000000,  -5.12000,
,,,-00.002371800000,  -5.12000,
,,,-00.002371600000,  -5.12000,
,,,-00.002371400000,  -5.12000,
,,,-00.002371200000,  -5.12000,
,,,-00.002371000000,  -5.12000,
,,,-00.002370800000,  -5.12000,
,,,-00.002370600000,  -5.12000,
,,,-00.002370400000,  -5.12000,
,,,-00.002370200000,  -5.12000,
,,,-00.002370000000,  -5.12000,
,,,-00.002369800000,  -5.12000,
,,,-00.002369600000,  -5.12000,
,,,-00.002369400000,  -5.12000,
,,,-00.002369200000,  -5.12000,
,,,-00.002369000000,  -5.12000,
,,,-00.002368800000,  -5.12000,
,,,-00.002368600000,  -5.12000,
,,,-00.002368400000,  -5.12000,
,,,-00.002368200000,  -5.12000,
,,,-00.002368000000,  -5.12000,
,,,-00.002367800000,  -5.12000,
,,,-00.002367600000,  -5.12000,
,,,-00.002367400000,  -5.12000,
,,,-00.002367200000,  -5.12000,
,,,-00.002367000000,  -5.12000,
,,,-00.002366800000,  -5.12000,
,,,-00.002366600000,  -5.12000,
,,,-00.002366400000,  -5.12000,
,,,-00.002366200000,  -5.12000,
,,,-00.002366000000,  -5.12000,
,,,-00.002365800000,  -5.12000,
,,,-00.002365600000,  -5.12000,
,,,-00.002365400000,  -5.12000,
,,,-00.002365200000,  -5.12000,
,,,-00.002365000000,  -5.12000,
,,,-00.002364800000,  -5.12000,
,,,-00.002364600000,  -5.12000,
,,,-00.002364400000,  -5.12000,
,,,-00.002364200000,  -5.12000,
,,,-00.002364000000,  -5.12000,
,,,-00.002363800000,  -5.12000,
,,,-00.002363600000,  -5.12000,
,,,-00.002363400000,  -5.12000,
,,,-00.002363200000,  -5.12000,
,,,-00.002363000000,  -5.12000,
,,,-00.002362800000,  -5.12000,
,,,-00.002362600000,  -5.12000,
,,,-00.002362400000,  -5.12000,
,,,-00.002362200000,  -5.12000,
,,,-00.002362000000,  -5.12000,
,,,-00.002361800000,  -5.12000,
,,,-00.002361600000,  -5.12000,
,,,-00.002361400000,  -5.12000,
,,,-00.002361200000,  -5.12000,
,,,-00.002361000000,  -5.12000,
,,,-00.002360800000,  -5.12000,
,,,-00.002360600000,  -5.12000,
,,,-00.002360400000,  -5.12000,
,,,-00.002360200000,  -5.12000,
,,,-00.002360000000,  -5.12000,
,,,-00.002359800000,  -5.12000,
,,,-00.002359600000,  -5.12000,
,,,-00.002359400000,  -5.12000,
,,,-00.002359200000,  -5.12000,
,,,-00.002359000000,  -5.12000,
,,,-00.002358800000,  -5.12000,
,,,-00.002358600000,  -5.12000,
,,,-00.002358400000,  -5.12000,
,,,-00.002358200000,  -5.12000,
,,,-00.002358000000,  -5.12000,
,,,-00.002357800000,  -5.12000,
,,,-00.002357600000,  -5.12000,
,,,-00.002357400000,  -5.12000,
,,,-00.002357200000,  -5.12000,
,,,-00.002357000000,  -5.12000,
,,,-00.002356800000,  -5.12000,
,,,-00.002356600000,  -5.12000,
,,,-00.002356400000,  -5.12000,
,,,-00.002356200000,  -5.12000,
,,,-00.002356000000,  -5.12000,
,,,-00.002355800000,  -5.12000,
,,,-00.002355600000,  -5.12000,
,,,-00.002355400000,  -5.12000,
,,,-00.002355200000,  -5.12000,
,,,-00.002355000000,  -5.12000,
