date/time: ,28/09/2022,05:47 p.m.
Run 1

time	(V)
51,464667	4,511106E+0
51,465333	4,511106E+0
51,466000	4,508591E+0
51,466667	4,513622E+0
51,467333	4,513622E+0
51,468000	4,511106E+0
51,468667	4,508591E+0
51,469333	4,513622E+0
51,470000	4,516137E+0
51,470667	4,516137E+0
51,471333	4,516137E+0
51,472000	4,518653E+0
51,472667	4,518653E+0
51,473333	4,516137E+0
51,474000	4,513622E+0
51,474667	4,516137E+0
51,475333	4,508591E+0
51,476000	4,508591E+0
51,476667	4,511106E+0
51,477333	4,508591E+0
51,478000	4,513622E+0
51,478667	4,508591E+0
51,479333	4,511106E+0
51,480000	4,508591E+0
51,480667	4,511106E+0
51,481333	4,508591E+0
51,482000	4,511106E+0
51,482667	4,511106E+0
51,483333	4,511106E+0
51,484000	4,511106E+0
51,484667	4,511106E+0
51,485333	4,511106E+0
51,486000	4,511106E+0
51,486667	4,506076E+0
51,487333	4,503560E+0
51,488000	4,506076E+0
51,488667	4,506076E+0
51,489333	4,506076E+0
51,490000	4,503560E+0
51,490667	4,503560E+0
51,491333	4,506076E+0
51,492000	4,506076E+0
51,492667	4,503560E+0
51,493333	4,506076E+0
51,494000	4,508591E+0
51,494667	4,506076E+0
51,495333	4,503560E+0
51,496000	4,506076E+0
51,496667	4,503560E+0
51,497333	4,511106E+0
51,498000	4,506076E+0
51,498667	4,513622E+0
51,499333	4,508591E+0
51,500000	4,511106E+0
51,500667	4,508591E+0
51,501333	4,511106E+0
51,502000	4,516137E+0
51,502667	4,516137E+0
51,503333	4,518653E+0
51,504000	4,518653E+0
51,504667	4,516137E+0
51,505333	4,511106E+0
51,506000	4,511106E+0
51,506667	4,508591E+0
51,507333	4,511106E+0
51,508000	4,511106E+0
51,508667	4,511106E+0
51,509333	4,503560E+0
51,510000	4,503560E+0
51,510667	4,503560E+0
51,511333	4,501045E+0
51,512000	4,506076E+0
51,512667	4,506076E+0
51,513333	4,508591E+0
51,514000	4,508591E+0
51,514667	4,508591E+0
51,515333	4,511106E+0
51,516000	4,511106E+0
51,516667	4,518653E+0
51,517333	4,516137E+0
51,518000	4,508591E+0
51,518667	4,518653E+0
51,519333	4,511106E+0
51,520000	4,508591E+0
51,520667	4,513622E+0
51,521333	4,508591E+0
51,522000	4,511106E+0
51,522667	4,511106E+0
51,523333	4,506076E+0
51,524000	4,503560E+0
51,524667	4,506076E+0
51,525333	4,506076E+0
51,526000	4,511106E+0
51,526667	4,511106E+0
51,527333	4,503560E+0
51,528000	4,511106E+0
51,528667	4,516137E+0
51,529333	4,518653E+0
51,530000	4,518653E+0
51,530667	4,516137E+0
51,531333	4,516137E+0
51,532000	4,511106E+0
51,532667	4,511106E+0
51,533333	4,511106E+0
51,534000	4,511106E+0
51,534667	4,511106E+0
51,535333	4,506076E+0
51,536000	4,506076E+0
51,536667	4,503560E+0
51,537333	4,511106E+0
51,538000	4,503560E+0
51,538667	4,506076E+0
51,539333	4,508591E+0
51,540000	4,513622E+0
51,540667	4,511106E+0
51,541333	4,508591E+0
51,542000	4,508591E+0
51,542667	4,518653E+0
51,543333	4,518653E+0
51,544000	4,518653E+0
51,544667	4,516137E+0
51,545333	4,508591E+0
51,546000	4,511106E+0
51,546667	4,511106E+0
51,547333	4,511106E+0
51,548000	4,503560E+0
51,548667	4,508591E+0
51,549333	4,506076E+0
51,550000	4,503560E+0
51,550667	4,513622E+0
51,551333	4,508591E+0
51,552000	4,511106E+0
51,552667	4,511106E+0
51,553333	4,513622E+0
51,554000	4,513622E+0
51,554667	4,513622E+0
51,555333	4,518653E+0
51,556000	4,511106E+0
51,556667	4,508591E+0
51,557333	4,508591E+0
51,558000	4,511106E+0
51,558667	4,506076E+0
51,559333	4,506076E+0
51,560000	4,506076E+0
51,560667	4,503560E+0
51,561333	4,511106E+0
51,562000	4,508591E+0
51,562667	4,508591E+0
51,563333	4,511106E+0
51,564000	4,516137E+0
51,564667	4,516137E+0
51,565333	4,518653E+0
51,566000	4,513622E+0
51,566667	4,518653E+0
51,567333	4,516137E+0
51,568000	4,511106E+0
51,568667	4,508591E+0
51,569333	4,508591E+0
51,570000	4,511106E+0
51,570667	4,511106E+0
51,571333	4,503560E+0
51,572000	4,506076E+0
51,572667	4,503560E+0
51,573333	4,506076E+0
51,574000	4,506076E+0
51,574667	4,506076E+0
51,575333	4,508591E+0
51,576000	4,511106E+0
51,576667	4,508591E+0
51,577333	4,511106E+0
51,578000	4,516137E+0
51,578667	4,518653E+0
51,579333	4,518653E+0
51,580000	4,508591E+0
51,580667	4,513622E+0
51,581333	4,513622E+0
51,582000	4,513622E+0
51,582667	4,511106E+0
51,583333	4,506076E+0
51,584000	4,508591E+0
51,584667	4,506076E+0
51,585333	4,508591E+0
51,586000	4,506076E+0
51,586667	4,511106E+0
51,587333	4,511106E+0
51,588000	4,511106E+0
51,588667	4,511106E+0
51,589333	4,511106E+0
51,590000	4,513622E+0
51,590667	4,516137E+0
51,591333	4,516137E+0
51,592000	4,516137E+0
51,592667	4,511106E+0
51,593333	4,511106E+0
51,594000	4,508591E+0
51,594667	4,511106E+0
51,595333	4,508591E+0
51,596000	4,511106E+0
51,596667	4,506076E+0
51,597333	4,506076E+0
51,598000	4,503560E+0
51,598667	4,506076E+0
51,599333	4,511106E+0
51,600000	4,508591E+0
51,600667	4,511106E+0
51,601333	4,511106E+0
51,602000	4,513622E+0
51,602667	4,516137E+0
51,603333	4,518653E+0
51,604000	4,518653E+0
51,604667	4,516137E+0
51,605333	4,516137E+0
51,606000	4,518653E+0
51,606667	4,511106E+0
51,607333	4,508591E+0
51,608000	4,508591E+0
51,608667	4,508591E+0
51,609333	4,511106E+0
51,610000	4,511106E+0
51,610667	4,511106E+0
51,611333	4,506076E+0
51,612000	4,506076E+0
51,612667	4,506076E+0
51,613333	4,506076E+0
51,614000	4,506076E+0
51,614667	4,511106E+0
51,615333	4,508591E+0
51,616000	4,511106E+0
51,616667	4,513622E+0
51,617333	4,518653E+0
51,618000	4,521168E+0
51,618667	4,518653E+0
51,619333	4,518653E+0
51,620000	4,516137E+0
51,620667	4,508591E+0
51,621333	4,511106E+0
51,622000	4,513622E+0
51,622667	4,511106E+0
51,623333	4,508591E+0
51,624000	4,508591E+0
51,624667	4,508591E+0
51,625333	4,506076E+0
51,626000	4,511106E+0
51,626667	4,508591E+0
51,627333	4,511106E+0
51,628000	4,508591E+0
51,628667	4,508591E+0
51,629333	4,513622E+0
51,630000	4,513622E+0
51,630667	4,516137E+0
51,631333	4,518653E+0
51,632000	4,511106E+0
51,632667	4,511106E+0
51,633333	4,508591E+0
51,634000	4,511106E+0
51,634667	4,508591E+0
51,635333	4,503560E+0
51,636000	4,506076E+0
51,636667	4,503560E+0
51,637333	4,508591E+0
51,638000	4,506076E+0
51,638667	4,508591E+0
51,639333	4,511106E+0
51,640000	4,511106E+0
51,640667	4,511106E+0
51,641333	4,511106E+0
51,642000	4,518653E+0
51,642667	4,518653E+0
51,643333	4,518653E+0
51,644000	4,518653E+0
51,644667	4,516137E+0
51,645333	4,511106E+0
51,646000	4,511106E+0
51,646667	4,516137E+0
51,647333	4,511106E+0
51,648000	4,511106E+0
51,648667	4,511106E+0
51,649333	4,503560E+0
51,650000	4,506076E+0
51,650667	4,506076E+0
51,651333	4,503560E+0
51,652000	4,506076E+0
51,652667	4,511106E+0
51,653333	4,511106E+0
51,654000	4,511106E+0
51,654667	4,508591E+0
51,655333	4,508591E+0
51,656000	4,516137E+0
51,656667	4,516137E+0
51,657333	4,516137E+0
51,658000	4,518653E+0
51,658667	4,516137E+0
51,659333	4,508591E+0
51,660000	4,511106E+0
51,660667	4,511106E+0
51,661333	4,508591E+0
51,662000	4,513622E+0
51,662667	4,506076E+0
51,663333	4,506076E+0
51,664000	4,508591E+0
51,664667	4,503560E+0
51,665333	4,503560E+0
51,666000	4,511106E+0
51,666667	4,506076E+0
51,667333	4,511106E+0
51,668000	4,513622E+0
51,668667	4,508591E+0
51,669333	4,511106E+0
51,670000	4,516137E+0
51,670667	4,516137E+0
51,671333	4,518653E+0
51,672000	4,516137E+0
51,672667	4,516137E+0
51,673333	4,516137E+0
51,674000	4,516137E+0
51,674667	4,516137E+0
51,675333	4,516137E+0
51,676000	4,508591E+0
51,676667	4,501045E+0
51,677333	4,516137E+0
51,678000	4,518653E+0
51,678667	4,518653E+0
51,679333	4,516137E+0
51,680000	4,518653E+0
51,680667	4,513622E+0
51,681333	4,511106E+0
51,682000	4,511106E+0
51,682667	4,513622E+0
51,683333	4,511106E+0
51,684000	4,511106E+0
51,684667	4,513622E+0
51,685333	4,513622E+0
51,686000	4,511106E+0
51,686667	4,511106E+0
51,687333	4,511106E+0
51,688000	4,508591E+0
51,688667	4,508591E+0
51,689333	4,503560E+0
51,690000	4,506076E+0
51,690667	4,503560E+0
51,691333	4,506076E+0
51,692000	4,503560E+0
51,692667	4,503560E+0
51,693333	4,503560E+0
51,694000	4,508591E+0
51,694667	4,506076E+0
51,695333	4,503560E+0
51,696000	4,506076E+0
51,696667	4,508591E+0
51,697333	4,506076E+0
51,698000	4,506076E+0
51,698667	4,508591E+0
51,699333	4,511106E+0
51,700000	4,513622E+0
51,700667	4,508591E+0
51,701333	4,511106E+0
51,702000	4,511106E+0
51,702667	4,511106E+0
51,703333	4,508591E+0
51,704000	4,511106E+0
51,704667	4,518653E+0
51,705333	4,516137E+0
51,706000	4,518653E+0
51,706667	4,518653E+0
51,707333	4,516137E+0
51,708000	4,516137E+0
51,708667	4,513622E+0
51,709333	4,516137E+0
51,710000	4,516137E+0
51,710667	4,518653E+0
51,711333	4,516137E+0
51,712000	3,329068E-1
51,712667	3,329068E-1
51,713333	3,329068E-1
51,714000	4,508591E+0
51,714667	4,508591E+0
51,715333	4,508591E+0
51,716000	4,511106E+0
51,716667	4,508591E+0
51,717333	4,506076E+0
51,718000	4,508591E+0
51,718667	4,503560E+0
51,719333	4,506076E+0
51,720000	4,506076E+0
51,720667	4,508591E+0
51,721333	4,513622E+0
51,722000	4,511106E+0
51,722667	4,508591E+0
51,723333	4,511106E+0
51,724000	4,513622E+0
51,724667	4,516137E+0
51,725333	4,513622E+0
51,726000	4,516137E+0
51,726667	4,516137E+0
51,727333	4,518653E+0
51,728000	4,516137E+0
51,728667	4,511106E+0
51,729333	4,508591E+0
51,730000	4,511106E+0
51,730667	4,511106E+0
51,731333	4,508591E+0
51,732000	4,511106E+0
51,732667	4,503560E+0
51,733333	4,501045E+0
51,734000	4,503560E+0
51,734667	4,506076E+0
51,735333	4,508591E+0
51,736000	4,506076E+0
51,736667	4,511106E+0
51,737333	4,511106E+0
51,738000	4,518653E+0
51,738667	4,511106E+0
51,739333	4,511106E+0
51,740000	4,513622E+0
51,740667	4,511106E+0
51,741333	4,513622E+0
51,742000	4,513622E+0
51,742667	4,516137E+0
51,743333	4,516137E+0
51,744000	4,516137E+0
51,744667	4,518653E+0
51,745333	4,518653E+0
51,746000	4,516137E+0
51,746667	4,511106E+0
51,747333	4,518653E+0
51,748000	4,513622E+0
51,748667	4,511106E+0
51,749333	4,511106E+0
51,750000	4,511106E+0
51,750667	4,508591E+0
51,751333	4,508591E+0
51,752000	4,511106E+0
51,752667	4,511106E+0
51,753333	4,508591E+0
51,754000	4,508591E+0
51,754667	4,503560E+0
51,755333	4,503560E+0
51,756000	4,503560E+0
51,756667	4,506076E+0
51,757333	4,506076E+0
51,758000	4,503560E+0
51,758667	4,511106E+0
51,759333	4,513622E+0
51,760000	4,511106E+0
51,760667	4,508591E+0
51,761333	4,511106E+0
51,762000	4,518653E+0
51,762667	4,518653E+0
51,763333	4,518653E+0
51,764000	4,518653E+0
51,764667	4,518653E+0
51,765333	4,513622E+0
51,766000	4,518653E+0
51,766667	4,516137E+0
51,767333	4,508591E+0
51,768000	4,508591E+0
51,768667	4,513622E+0
51,769333	4,508591E+0
51,770000	4,508591E+0
51,770667	4,508591E+0
51,771333	4,508591E+0
51,772000	4,511106E+0
51,772667	4,511106E+0
51,773333	4,511106E+0
51,774000	4,508591E+0
51,774667	4,501045E+0
51,775333	4,503560E+0
51,776000	4,503560E+0
51,776667	4,503560E+0
51,777333	4,503560E+0
51,778000	4,503560E+0
51,778667	4,506076E+0
51,779333	4,506076E+0
51,780000	4,508591E+0
51,780667	4,513622E+0
51,781333	4,513622E+0
51,782000	4,508591E+0
51,782667	4,508591E+0
51,783333	4,516137E+0
51,784000	4,513622E+0
51,784667	4,513622E+0
51,785333	4,518653E+0
51,786000	4,513622E+0
51,786667	4,518653E+0
51,787333	4,516137E+0
51,788000	4,516137E+0
51,788667	4,516137E+0
51,789333	4,516137E+0
51,790000	4,508591E+0
51,790667	4,511106E+0
51,791333	4,508591E+0
51,792000	4,508591E+0
51,792667	4,503560E+0
51,793333	4,503560E+0
51,794000	4,503560E+0
51,794667	4,503560E+0
51,795333	4,506076E+0
51,796000	4,506076E+0
51,796667	4,508591E+0
51,797333	4,508591E+0
51,798000	4,508591E+0
51,798667	4,508591E+0
51,799333	4,513622E+0
51,800000	4,511106E+0
51,800667	4,518653E+0
51,801333	4,516137E+0
51,802000	4,518653E+0
51,802667	4,518653E+0
51,803333	4,516137E+0
51,804000	4,516137E+0
51,804667	4,513622E+0
51,805333	4,508591E+0
51,806000	4,511106E+0
51,806667	4,511106E+0
51,807333	4,503560E+0
51,808000	4,508591E+0
51,808667	4,503560E+0
51,809333	4,503560E+0
51,810000	4,506076E+0
51,810667	4,511106E+0
51,811333	4,508591E+0
51,812000	4,511106E+0
51,812667	4,508591E+0
51,813333	4,508591E+0
51,814000	4,516137E+0
51,814667	4,516137E+0
51,815333	4,516137E+0
51,816000	4,513622E+0
51,816667	4,516137E+0
51,817333	4,518653E+0
51,818000	4,508591E+0
51,818667	4,511106E+0
51,819333	4,508591E+0
51,820000	4,508591E+0
51,820667	4,511106E+0
51,821333	4,503560E+0
51,822000	4,503560E+0
51,822667	4,506076E+0
51,823333	4,506076E+0
51,824000	4,511106E+0
51,824667	4,508591E+0
51,825333	4,511106E+0
51,826000	4,511106E+0
51,826667	4,518653E+0
51,827333	4,516137E+0
51,828000	4,518653E+0
51,828667	4,518653E+0
51,829333	4,508591E+0
51,830000	4,508591E+0
51,830667	4,508591E+0
51,831333	4,508591E+0
51,832000	4,501045E+0
51,832667	4,503560E+0
51,833333	4,506076E+0
51,834000	4,503560E+0
51,834667	4,511106E+0
51,835333	4,508591E+0
51,836000	4,508591E+0
51,836667	4,508591E+0
51,837333	4,506076E+0
51,838000	4,516137E+0
51,838667	4,506076E+0
51,839333	4,516137E+0
51,840000	4,513622E+0
51,840667	4,511106E+0
51,841333	4,513622E+0
51,842000	4,508591E+0
51,842667	4,506076E+0
51,843333	4,503560E+0
51,844000	4,503560E+0
51,844667	4,503560E+0
51,845333	4,511106E+0
51,846000	4,513622E+0
51,846667	4,511106E+0
51,847333	4,508591E+0
51,848000	4,508591E+0
51,848667	4,508591E+0
51,849333	4,516137E+0
51,850000	4,516137E+0
51,850667	4,516137E+0
51,851333	4,513622E+0
51,852000	4,506076E+0
51,852667	4,508591E+0
51,853333	4,511106E+0
51,854000	4,508591E+0
51,854667	4,501045E+0
51,855333	4,506076E+0
51,856000	4,506076E+0
51,856667	4,508591E+0
51,857333	4,513622E+0
51,858000	4,511106E+0
51,858667	4,508591E+0
51,859333	4,516137E+0
51,860000	4,518653E+0
51,860667	4,516137E+0
51,861333	4,518653E+0
51,862000	4,513622E+0
51,862667	4,511106E+0
51,863333	4,511106E+0
51,864000	4,511106E+0
51,864667	4,506076E+0
51,865333	4,508591E+0
51,866000	4,503560E+0
51,866667	4,508591E+0
51,867333	4,511106E+0
51,868000	4,511106E+0
51,868667	4,508591E+0
51,869333	4,508591E+0
51,870000	4,516137E+0
51,870667	4,516137E+0
51,871333	4,516137E+0
51,872000	4,513622E+0
51,872667	4,516137E+0
51,873333	4,511106E+0
51,874000	4,511106E+0
51,874667	4,511106E+0
51,875333	4,508591E+0
51,876000	4,511106E+0
51,876667	4,513622E+0
51,877333	4,506076E+0
51,878000	4,511106E+0
51,878667	4,506076E+0
51,879333	4,511106E+0
51,880000	4,511106E+0
51,880667	4,513622E+0
51,881333	4,508591E+0
51,882000	4,511106E+0
51,882667	4,511106E+0
51,883333	4,513622E+0
51,884000	4,516137E+0
51,884667	4,521168E+0
51,885333	4,516137E+0
51,886000	4,521168E+0
51,886667	4,516137E+0
51,887333	4,516137E+0
51,888000	4,511106E+0
51,888667	4,513622E+0
51,889333	4,511106E+0
51,890000	4,508591E+0
51,890667	4,508591E+0
51,891333	4,508591E+0
51,892000	4,506076E+0
51,892667	4,506076E+0
51,893333	4,503560E+0
51,894000	4,501045E+0
51,894667	4,503560E+0
51,895333	4,506076E+0
51,896000	4,506076E+0
51,896667	4,503560E+0
51,897333	4,496014E+0
51,898000	4,511106E+0
51,898667	4,513622E+0
51,899333	4,508591E+0
51,900000	4,508591E+0
51,900667	4,518653E+0
51,901333	4,516137E+0
51,902000	4,518653E+0
51,902667	4,516137E+0
51,903333	4,516137E+0
51,904000	4,513622E+0
51,904667	4,508591E+0
51,905333	4,513622E+0
51,906000	4,513622E+0
51,906667	4,508591E+0
51,907333	4,511106E+0
51,908000	4,506076E+0
51,908667	4,508591E+0
51,909333	4,506076E+0
51,910000	4,506076E+0
51,910667	4,503560E+0
51,911333	4,508591E+0
51,912000	4,511106E+0
51,912667	4,511106E+0
51,913333	4,511106E+0
51,914000	4,503560E+0
51,914667	4,508591E+0
51,915333	4,511106E+0
51,916000	4,508591E+0
51,916667	4,513622E+0
51,917333	4,506076E+0
51,918000	4,516137E+0
51,918667	4,516137E+0
51,919333	4,513622E+0
51,920000	4,518653E+0
51,920667	4,516137E+0
51,921333	4,518653E+0
51,922000	4,518653E+0
51,922667	4,518653E+0
51,923333	4,516137E+0
51,924000	4,516137E+0
51,924667	4,516137E+0
51,925333	4,511106E+0
51,926000	4,508591E+0
51,926667	4,513622E+0
51,927333	4,513622E+0
51,928000	4,508591E+0
51,928667	4,511106E+0
51,929333	4,508591E+0
51,930000	4,503560E+0
51,930667	4,503560E+0
51,931333	4,503560E+0
51,932000	4,506076E+0
51,932667	4,506076E+0
51,933333	4,503560E+0
51,934000	4,508591E+0
51,934667	4,508591E+0
51,935333	4,506076E+0
51,936000	4,511106E+0
51,936667	4,511106E+0
51,937333	4,513622E+0
51,938000	4,506076E+0
51,938667	4,508591E+0
51,939333	4,516137E+0
51,940000	4,518653E+0
51,940667	4,518653E+0
51,941333	4,516137E+0
51,942000	4,516137E+0
51,942667	4,511106E+0
51,943333	4,513622E+0
51,944000	4,511106E+0
51,944667	4,513622E+0
51,945333	4,503560E+0
51,946000	4,503560E+0
51,946667	4,506076E+0
51,947333	4,506076E+0
51,948000	4,513622E+0
51,948667	4,508591E+0
51,949333	4,508591E+0
51,950000	4,508591E+0
51,950667	4,516137E+0
51,951333	4,516137E+0
51,952000	4,516137E+0
51,952667	4,516137E+0
51,953333	4,508591E+0
51,954000	4,511106E+0
51,954667	4,511106E+0
51,955333	4,511106E+0
51,956000	4,511106E+0
51,956667	4,508591E+0
51,957333	4,508591E+0
51,958000	4,506076E+0
51,958667	4,508591E+0
51,959333	4,503560E+0
51,960000	4,506076E+0
51,960667	4,506076E+0
51,961333	4,506076E+0
51,962000	4,508591E+0
51,962667	4,506076E+0
51,963333	4,506076E+0
51,964000	4,508591E+0
51,964667	4,513622E+0
51,965333	4,511106E+0
51,966000	4,511106E+0
51,966667	4,511106E+0
51,967333	4,508591E+0
51,968000	4,508591E+0
51,968667	4,508591E+0
51,969333	4,508591E+0
51,970000	4,511106E+0
51,970667	4,513622E+0
51,971333	4,516137E+0
51,972000	4,518653E+0
51,972667	4,516137E+0
51,973333	4,516137E+0
51,974000	4,516137E+0
51,974667	4,513622E+0
51,975333	4,511106E+0
51,976000	4,511106E+0
51,976667	4,508591E+0
51,977333	4,511106E+0
51,978000	4,508591E+0
51,978667	4,511106E+0
51,979333	4,508591E+0
51,980000	4,506076E+0
51,980667	4,506076E+0
51,981333	4,508591E+0
51,982000	4,506076E+0
51,982667	4,506076E+0
51,983333	4,506076E+0
51,984000	4,506076E+0
51,984667	4,511106E+0
51,985333	4,508591E+0
51,986000	4,513622E+0
51,986667	4,513622E+0
51,987333	4,506076E+0
51,988000	4,516137E+0
51,988667	4,516137E+0
51,989333	4,513622E+0
51,990000	4,516137E+0
51,990667	4,518653E+0
51,991333	4,508591E+0
51,992000	4,508591E+0
51,992667	4,511106E+0
51,993333	4,508591E+0
51,994000	4,511106E+0
51,994667	4,508591E+0
51,995333	4,511106E+0
51,996000	4,503560E+0
51,996667	4,503560E+0
51,997333	4,506076E+0
51,998000	4,508591E+0
51,998667	4,496014E+0
51,999333	4,503560E+0
52,000000	4,506076E+0
52,000667	4,513622E+0
52,001333	4,508591E+0
52,002000	4,511106E+0
52,002667	4,511106E+0
52,003333	4,508591E+0
52,004000	4,511106E+0
52,004667	4,518653E+0
52,005333	4,516137E+0
52,006000	4,518653E+0
52,006667	4,516137E+0
52,007333	4,513622E+0
52,008000	4,508591E+0
52,008667	4,513622E+0
52,009333	4,508591E+0
52,010000	4,511106E+0
