,t,V1,V2,V3
138,805.808562040329,-1.7375e-05,-0.000323013,1.1865812
139,807.2823226451874,-1.7679e-05,-0.00032295,1.1866229
140,808.7578790187836,-1.7501e-05,-0.000322992,1.1866678
141,810.2257533073425,-1.7427e-05,-0.000323149,1.1867157
142,811.6998555660248,-1.6924e-05,-0.000323045,1.1867637
143,813.1693756580353,-1.6861e-05,-0.000322961,1.1868106
144,814.6371119022369,-1.6578e-05,-0.000323107,1.1868545
145,816.1144967079163,-1.6589e-05,-0.000322856,1.1869024
146,817.5777897834778,-1.618e-05,-0.000322636,1.1869452
147,819.0500240325928,-1.6212e-05,-0.000322961,1.186989
148,820.5237128734589,-1.5824e-05,-0.000322856,1.1870224
149,821.9995455741882,-1.5688e-05,-0.000322741,1.187062
150,823.4644908905029,-1.5876e-05,-0.000322573,1.1871016
151,824.9351410865784,-1.5017e-05,-0.000322458,1.1871475
152,826.4123959541321,-1.4734e-05,-0.00032273,1.1871851
153,827.8820943832397,-1.5373e-05,-0.000322573,1.1872237
154,829.3555257320404,-1.4703e-05,-0.000322584,1.1872737
155,830.8249270915985,-1.4304e-05,-0.000322364,1.1873103
156,832.296665430069,-1.4116e-05,-0.000322469,1.1873499
157,833.7666792869568,-1.4179e-05,-0.000322469,1.1873885
158,835.2391192913055,-1.3183e-05,-0.000322333,1.1874375
159,836.7078938484192,-1.3885e-05,-0.000322207,1.1874865
160,838.1810121536255,-1.3613e-05,-0.000322186,1.1875272
161,839.6493456363678,-1.3718e-05,-0.000322186,1.1875668
162,841.1208839416504,-1.2921e-05,-0.000321893,1.1876086
163,842.5952324867249,-1.2848e-05,-0.000321851,1.1876482
164,844.0638618469238,-1.2471e-05,-0.000322238,1.1876826
165,845.5367562770844,-1.2397e-05,-0.000321903,1.1877264
166,847.0053577423096,-1.2051e-05,-0.000321694,1.1877608
167,848.4828169345856,-1.2366e-05,-0.00032138,1.1877953
168,849.9509420394897,-1.2439e-05,-0.000321558,1.1878401
169,851.4240741729736,-1.2146e-05,-0.000321401,1.1878818
170,852.8886392116547,-1.1601e-05,-0.000321223,1.1879246
171,854.3620376586914,-1.1548e-05,-0.000321097,1.1879653
172,855.8323936462402,-1.1454e-05,-0.000321045,1.1879976
