Distance_(pixels),Gray_Value
372,94.807
373,82.333
374,77.787
375,74.402
376,89.323
377,101.058
378,123.492
379,139.121
380,146.677
381,151.538
382,154.729
383,164.926
384,177.150
385,182.561
386,175.143
387,164.783
388,156.180
389,151.636
390,149.028
391,147.817
392,140.730
393,132.993
394,114.779
395,97.793
396,78.281
397,60.581
398,53.253
399,46.596
400,52.784
401,60.117
402,74.921
403,90.588
404,108.219
405,126.355
406,135.757
407,144.629
408,146.424
409,147.589
410,147.025
411,147.381
412,146.843
413,146.173
414,141.271
415,134.551
416,124.349
417,112.107
418,100.762
419,86.626
420,76.120
421,62.009
422,55.580
423,47.573
424,47.797
425,48.906
426,54.297
427,62.404
428,71.640
429,85.312
430,96.080
431,111.528
432,119.872
433,132.457
434,135.716
435,140.000
436,138.465
437,136.321
438,132.881
439,125.743
440,111.677
441,86.873
442,81.064
443,70.684
444,63.966
445,51.159
446,45.959
447,37.074
448,34.704
449,31.707
450,32.757
451,36.485
452,40.723
453,49.181
454,52.687
455,60.299
456,64.249
457,72.370
458,74.916
459,79.393
460,81.710
461,86.853
462,88.772
463,89.974
464,88.959
465,82.827
466,78.844
467,67.158
468,62.564
469,47.679
470,43.307
471,32.836
472,30.834
473,27.785
474,27.987
475,31.000
476,32.928
477,39.879
478,43.228
479,53.419
480,57.554
481,67.744
482,70.647
483,76.339
484,76.828
485,76.015
486,74.718
487,68.821
488,65.130
489,51.736
490,49.700
491,42.778
492,41.098
493,33.092
494,31.183
495,24.538
496,24.033
497,20.892
498,21.138
499,21.865
500,21.654
501,26.000
502,26.617
503,31.000
504,32.622
505,45.046
506,45.439
507,46.329
508,47.000
509,47.000
510,46.720
511,44.290
512,44.327
513,40.159
514,40.144
515,35.495
516,34.469
517,29.076
518,28.606
519,24.368
520,23.488
521,21.829
522,21.046
523,22.000
524,22.082
525,24.000
526,24.101
527,27.011
528,27.545
529,31.505
530,32.450
531,35.000
532,35.022
533,37.007
534,38.000
535,38.000
