Distance_(pixels),Gray_Value
431,58.070
432,46.000
433,47.609
434,51.318
435,56.582
436,66.822
437,72.942
438,85.848
439,90.581
440,99.055
441,98.523
442,97.023
443,92.664
444,82.279
445,78.007
446,66.461
447,60.467
448,45.333
449,43.525
450,41.628
451,42.355
452,46.000
453,48.260
454,55.345
455,58.794
456,68.027
457,70.632
458,77.171
459,79.302
460,81.654
461,81.360
462,78.791
463,74.097
464,58.752
465,56.465
466,50.736
467,49.461
468,46.738
469,45.650
470,47.000
471,47.929
472,52.333
473,54.167
474,60.068
475,61.860
476,66.063
477,65.971
478,66.279
479,64.739
480,56.930
481,55.899
482,49.636
483,47.487
484,39.271
485,37.756
486,32.377
487,30.959
488,30.643
489,30.523
490,35.000
491,35.775
492,43.000
493,44.268
494,49.390
495,49.432
496,49.744
497,49.653
498,46.535
499,46.196
500,40.395
501,40.209
502,34.667
503,33.733
504,31.022
505,31.000
506,30.961
507,30.060
508,31.631
509,31.081
510,34.023
511,35.097
512,40.000
513,40.000
514,40.000
515,39.996
516,39.000
