Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,20000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,0.005
Label,,
TIME,CH1,CH2
1.2498e-03,10.2,0.0008
1.2499e-03,10.2,0.0008
1.2501e-03,10.2,0.0006
1.2502e-03,10.2,0.0008
1.2504e-03,10.2,0.0004
1.2506e-03,10.2,0.0004
1.2507e-03,10.2,0.0006
1.2509e-03,10.2,0.0006
1.2510e-03,10.2,0.0006
1.2512e-03,10,0.0006
1.2514e-03,10.2,0.0006
1.2515e-03,10.2,0.0004
1.2517e-03,10.2,0.0004
1.2518e-03,10.2,0.0008
1.2520e-03,10,0.0006
1.2522e-03,10.2,0.0006
1.2523e-03,10.2,0.0006
1.2525e-03,10.2,0.0004
1.2526e-03,10.2,0.0004
1.2528e-03,10.2,0.0004
1.2530e-03,10.2,0.0006
1.2531e-03,10.2,0.0004
1.2533e-03,10.2,0.0002
1.2534e-03,10.2,0.0004
1.2536e-03,10,0.0004
1.2538e-03,10.2,0.0006
1.2539e-03,10.2,0.0002
1.2541e-03,10.2,0.0004
1.2542e-03,10,0.0004
1.2544e-03,10.2,0.0004
1.2546e-03,10,0.0004
1.2547e-03,10,0
1.2549e-03,10.2,0.0006
1.2550e-03,10.2,0.0002
1.2552e-03,10.2,0.0002
1.2554e-03,10.2,0.0004
1.2555e-03,10,0.0002
1.2557e-03,10,0.0004
1.2558e-03,10.2,0.0004
1.2560e-03,10.2,0.0002
1.2562e-03,10.2,0.0002
1.2563e-03,10.2,0.0004
1.2565e-03,10.2,0.0006
1.2566e-03,10.2,0.0002
1.2568e-03,10.2,0.0002
1.2570e-03,10,0.0004
1.2571e-03,10.2,0.0002
1.2573e-03,10.2,0.0004
1.2574e-03,10,0
1.2576e-03,10.2,0.0002
1.2578e-03,10.2,0.0002
1.2579e-03,10.2,0.0002
1.2581e-03,10.2,0.0002
1.2582e-03,10.2,0.0002
1.2584e-03,10.2,0.0004
1.2586e-03,10.2,0.0002
1.2587e-03,10.2,0.0004
1.2589e-03,10,0.0002
1.2590e-03,10.2,0
1.2592e-03,10.2,0.0002
1.2594e-03,10,0.0002
1.2595e-03,10,0.0002
1.2597e-03,10,0.0002
1.2598e-03,10.2,0
1.2600e-03,10.2,0.0004
1.2602e-03,10,0
1.2603e-03,10,0.0004
1.2605e-03,10,0.0004
1.2606e-03,10.2,0.0002
1.2608e-03,10,0.0004
1.2610e-03,10.2,0.0002
1.2611e-03,10.2,0.0002
1.2613e-03,10,0
1.2614e-03,10.2,0.0002
1.2616e-03,10.2,0.0004
1.2618e-03,10,0.0002
1.2619e-03,10.2,0.0002
1.2621e-03,10,0.0002
1.2622e-03,10,0.0002
1.2624e-03,10,0.0002
1.2626e-03,10.2,0.0004
1.2627e-03,10.2,0.0002
1.2629e-03,10,0.0006
1.2630e-03,10.2,0.0004
1.2632e-03,10,0.0002
1.2634e-03,10,0.0002
1.2635e-03,10,0.0004
1.2637e-03,10,0.0002
1.2638e-03,10,0.0002
1.2640e-03,10.2,0.0004
1.2642e-03,10,0.0006
1.2643e-03,10,0.0004
1.2645e-03,10.2,0.0004
1.2646e-03,10.2,0.0002
1.2648e-03,10.2,0.0002
1.2650e-03,10.2,0.0006
1.2651e-03,10.2,0.0006
1.2653e-03,10.2,0.0004
1.2654e-03,10.2,0.0004
1.2656e-03,10,0.0006
1.2658e-03,10,0.0004
1.2659e-03,10,0.0004
1.2661e-03,10.2,0.0006
1.2662e-03,10.2,0.0004
1.2664e-03,10,0.0006
1.2666e-03,10.2,0.0004
1.2667e-03,10.2,0.0002
1.2669e-03,10,0.0004
1.2670e-03,10.2,0.0006
1.2672e-03,10.2,0.0006
1.2674e-03,10.2,0.0008
1.2675e-03,10.2,0.0006
1.2677e-03,10,0.0006
1.2678e-03,10,0.0006
1.2680e-03,10.2,0.0006
1.2682e-03,10.2,0.0008
1.2683e-03,10.2,0.0008
1.2685e-03,10,0.0006
1.2686e-03,10.2,0.0006
1.2688e-03,10.2,0.0006
1.2690e-03,10.2,0.0006
1.2691e-03,10.2,0.0006
1.2693e-03,10,0.0008
1.2694e-03,10.2,0.001
1.2696e-03,10.2,0.0004
1.2698e-03,10.2,0.0006
1.2699e-03,10,0.0006
1.2701e-03,10,0.0006
1.2702e-03,10,0.0008
1.2704e-03,10,0.0006
1.2706e-03,10,0.0006
1.2707e-03,10,0.0008
1.2709e-03,10,0.0008
1.2710e-03,10,0.0004
1.2712e-03,10,0.0006
1.2714e-03,10,0.0006
1.2715e-03,10,0.0006
1.2717e-03,10,0.0008
1.2718e-03,10.2,0.0004
1.2720e-03,10,0.0004
1.2722e-03,10.2,0.0004
1.2723e-03,10,0.0006
1.2725e-03,10,0.0008
1.2726e-03,10,0.0004
1.2728e-03,10.2,0.0004
1.2730e-03,10.2,0.0006
1.2731e-03,10.2,0.0004
1.2733e-03,10,0.0006
1.2734e-03,10,0.0006
1.2736e-03,10.2,0.0006
1.2738e-03,10.2,0.0004
1.2739e-03,10.2,0.0008
1.2741e-03,10.2,0.0006
1.2742e-03,10.2,0.0004
1.2744e-03,10,0.0004
1.2746e-03,10.2,0.0006
1.2747e-03,10,0.0004
1.2749e-03,10,0.0006
1.2750e-03,10.2,0.0004
1.2752e-03,10.2,0.0004
1.2754e-03,10.2,0.0004
1.2755e-03,10.2,0.0006
1.2757e-03,10.2,0.0004
1.2758e-03,10,0.0006
1.2760e-03,10.2,0.0006
1.2762e-03,10,0.0006
1.2763e-03,10.2,0.0006
1.2765e-03,10.2,0.0004
1.2766e-03,10,0.0004
1.2768e-03,10.2,0.0006
1.2770e-03,10.2,0.0006
1.2771e-03,10,0.0004
1.2773e-03,10,0.0004
1.2774e-03,10,0.0002
1.2776e-03,10.2,0.0004
1.2778e-03,10,0.0006
1.2779e-03,10.2,0.0004
1.2781e-03,10.2,0.0004
1.2782e-03,10.2,0.0006
1.2784e-03,10.2,0.0004
1.2786e-03,10,0.0004
1.2787e-03,10.2,0.0002
1.2789e-03,10,0.0002
1.2790e-03,10,0.0006
1.2792e-03,10,0.0004
1.2794e-03,10,0.0004
1.2795e-03,10,0.0004
1.2797e-03,10.2,0.0002
1.2798e-03,10,0.0004
1.2800e-03,10,0.0002
1.2802e-03,10,0.0006
1.2803e-03,10,0.0004
1.2805e-03,10,0.0002
1.2806e-03,10,0.0004
1.2808e-03,10,0.0006
1.2810e-03,10.2,0.0004
1.2811e-03,10,0.0004
1.2813e-03,10.2,0.0006
1.2814e-03,10,0.0004
1.2816e-03,10.2,0.0006
1.2818e-03,10,0.0004
1.2819e-03,10,0.0004
1.2821e-03,10,0.0004
1.2822e-03,10,0.0006
1.2824e-03,10,0.0008
1.2826e-03,10,0.0004
1.2827e-03,10,0.0004
1.2829e-03,10.2,0.0004
1.2830e-03,10,0.0004
1.2832e-03,10.2,0.0004
1.2834e-03,10.2,0.0004
1.2835e-03,10.2,0.0004
1.2837e-03,10,0.0006
1.2838e-03,10,0.0002
1.2840e-03,10,0.0002
1.2842e-03,10.2,0.0004
1.2843e-03,10,0.0002
1.2845e-03,10,0.0006
1.2846e-03,10.2,0.0004
1.2848e-03,10.2,0.0006
1.2850e-03,10,0.0002
1.2851e-03,10,0
1.2853e-03,10,0.0002
1.2854e-03,10.2,0.0004
1.2856e-03,10,0.0004
1.2858e-03,10.2,0.0006
1.2859e-03,10,0.0002
1.2861e-03,10.2,0.0006
1.2862e-03,10,0.0004
1.2864e-03,10,0.0002
1.2866e-03,10,0.0004
1.2867e-03,10,0.0006
1.2869e-03,10.2,0.0006
1.2870e-03,10,0.0004
1.2872e-03,10,0.0004
1.2874e-03,10,0.0002
1.2875e-03,10,0.0004
1.2877e-03,10.2,0.0006
1.2878e-03,10.2,0.0006
1.2880e-03,10.2,0.0006
1.2882e-03,10,0.0004
1.2883e-03,10,0.0004
1.2885e-03,10,0.0004
1.2886e-03,10,0
1.2888e-03,10,0.0006
1.2890e-03,10.2,0.0006
1.2891e-03,10,0.0008
1.2893e-03,10.2,0.0006
1.2894e-03,10,0.0006
1.2896e-03,10,0.0006
1.2898e-03,10,0.0004
1.2899e-03,10,0.0006
1.2901e-03,10.2,0.0002
1.2902e-03,10,0.0004
1.2904e-03,10,0.0004
1.2906e-03,10,0.0002
1.2907e-03,10.2,0.0006
1.2909e-03,10,0.0004
1.2910e-03,10,0.0004
1.2912e-03,10,0.0008
1.2914e-03,10,0.0006
1.2915e-03,10.2,0.0004
1.2917e-03,10,0.0004
1.2918e-03,10.2,0.0002
1.2920e-03,10,0.0006
1.2922e-03,10.2,0.0008
1.2923e-03,10.2,0.0004
1.2925e-03,10.2,0.0008
1.2926e-03,10,0.0006
1.2928e-03,10,0.0006
1.2930e-03,10.2,0.0006
1.2931e-03,10,0.0006
1.2933e-03,10.2,0.0006
1.2934e-03,10.2,0.0008
1.2936e-03,10,0.0006
1.2938e-03,10,0.0004
1.2939e-03,10,0.0004
1.2941e-03,10,0.0006
1.2942e-03,10.2,0.0006
1.2944e-03,10,0.0006
1.2946e-03,10,0.0008
1.2947e-03,10,0.0004
1.2949e-03,10,0.0006
1.2950e-03,10,0.0004
1.2952e-03,10,0.0006
1.2954e-03,10.2,0.0006
1.2955e-03,10,0.0008
1.2957e-03,10,0.0008
1.2958e-03,10,0.0006
1.2960e-03,10,0.0006
1.2962e-03,10,0.0006
1.2963e-03,10,0.0006
1.2965e-03,10.2,0.0006
1.2966e-03,10,0.0006
1.2968e-03,10,0.0004
1.2970e-03,10,0.0004
1.2971e-03,10,0.0006
1.2973e-03,10.2,0.0004
1.2974e-03,10,0.0008
1.2976e-03,10.2,0.0006
1.2978e-03,10.2,0.0006
1.2979e-03,10,0.0006
1.2981e-03,10,0.0006
1.2982e-03,10,0.0004
1.2984e-03,10,0.0004
1.2986e-03,10,0.0004
1.2987e-03,10,0.0004
1.2989e-03,10,0.0004
1.2990e-03,10,0.0004
1.2992e-03,10.2,0.0004
1.2994e-03,10,0.0004
1.2995e-03,10,0.0006
1.2997e-03,10,0.0006
1.2998e-03,10,0.0006
1.3000e-03,10.2,0.0002
1.3002e-03,10,0.0004
1.3003e-03,10,0.0006
1.3005e-03,10.2,0.0004
1.3006e-03,10.2,0.0002
1.3008e-03,10.2,0.0006
1.3010e-03,10,0.0004
1.3011e-03,10,0.0004
1.3013e-03,10,0.0004
1.3014e-03,10,0.0004
1.3016e-03,10,0.0004
1.3018e-03,10,0.0004
1.3019e-03,10,0.0006
1.3021e-03,10.2,0.0006
1.3022e-03,10.2,0.0006
1.3024e-03,10.2,0.0002
1.3026e-03,10,0.0004
1.3027e-03,10,0.0004
1.3029e-03,10.2,0.0004
1.3030e-03,10,0.0004
1.3032e-03,10,0.0002
1.3034e-03,10,0.0004
1.3035e-03,10,0.0002
1.3037e-03,10,0.0004
1.3038e-03,10.2,0.0006
1.3040e-03,10.2,0.0006
1.3042e-03,10,0.0008
1.3043e-03,10,0.0002
1.3045e-03,10,0.0004
1.3046e-03,10,0.0006
1.3048e-03,10,0.0004
1.3050e-03,10,0.0004
1.3051e-03,10.2,0
1.3053e-03,10,0.0002
1.3054e-03,10.2,0.0004
1.3056e-03,10.2,0.0002
1.3058e-03,10.2,0.0004
1.3059e-03,10,0.0006
1.3061e-03,10,0.0002
1.3062e-03,10.2,0.0002
1.3064e-03,10,0.0004
1.3066e-03,10.2,0.0002
1.3067e-03,10,0.0002
1.3069e-03,10.2,0.0002
1.3070e-03,10.2,0.0004
1.3072e-03,10.2,0.0006
1.3074e-03,10.2,0.0002
1.3075e-03,10,0.0002
1.3077e-03,10,0.0002
1.3078e-03,10,0.0002
1.3080e-03,10,0.0004
1.3082e-03,10,0.0004
1.3083e-03,10,0.0002
1.3085e-03,10,0.0002
1.3086e-03,10,0.0004
1.3088e-03,10,0
1.3090e-03,10,0.0002
1.3091e-03,10,0.0002
1.3093e-03,10,0.0004
1.3094e-03,10.2,0.0006
1.3096e-03,10,0.0002
1.3098e-03,10,0.0002
1.3099e-03,10,0.0002
1.3101e-03,10,0.0002
1.3102e-03,10,0.0002
1.3104e-03,10,0.0004
1.3106e-03,10,0.0004
1.3107e-03,10,0.0004
1.3109e-03,10.2,0.0002
1.3110e-03,10.2,0
1.3112e-03,10,0.0004
1.3114e-03,10.2,0.0004
1.3115e-03,10,0.0004
1.3117e-03,10.2,0.0004
1.3118e-03,10.2,0.0004
1.3120e-03,10,0.0002
1.3122e-03,10,0.0002
1.3123e-03,10,0.0004
1.3125e-03,10,0.0004
1.3126e-03,10.2,0.0002
1.3128e-03,10.2,0.0004
1.3130e-03,10,0.0004
1.3131e-03,10.2,0.0002
1.3133e-03,10.2,0.0004
1.3134e-03,10.2,0.0004
1.3136e-03,10.2,0.0004
1.3138e-03,10.2,0.0004
1.3139e-03,10.2,0.0006
1.3141e-03,10.2,0.0004
1.3142e-03,10.2,0.0002
1.3144e-03,10.2,0.0004
1.3146e-03,10.2,0.0004
1.3147e-03,10.2,0.0006
1.3149e-03,10.2,0.0004
1.3150e-03,10.2,0.0004
1.3152e-03,10.2,0.0004
1.3154e-03,10.2,0.0002
1.3155e-03,10.2,0.0004
1.3157e-03,10.2,0.0002
1.3158e-03,10,0.0004
1.3160e-03,10.2,0.0006
1.3162e-03,10.2,0.0006
1.3163e-03,10.2,0.0004
1.3165e-03,10.2,0.0004
1.3166e-03,10.2,0.0006
1.3168e-03,10,0.0004
1.3170e-03,10.2,0.0004
1.3171e-03,10,0.0004
1.3173e-03,10.2,0.0006
1.3174e-03,10.2,0.0006
1.3176e-03,10.2,0.0006
1.3178e-03,10.2,0.0006
1.3179e-03,10.2,0.0004
1.3181e-03,10,0.0006
1.3182e-03,10.2,0.0006
1.3184e-03,10,0.0006
1.3186e-03,10,0.0006
1.3187e-03,10,0.0002
1.3189e-03,10,0.0006
1.3190e-03,10.2,0.0008
1.3192e-03,10.2,0.0008
1.3194e-03,10.2,0.0006
1.3195e-03,10.2,0.0006
1.3197e-03,10,0.0006
1.3198e-03,10,0.0006
1.3200e-03,10,0.0006
1.3202e-03,10.2,0.0006
1.3203e-03,10.2,0.0006
1.3205e-03,10.2,0.0008
1.3206e-03,10,0.0006
1.3208e-03,10,0.0008
1.3210e-03,10.2,0.0006
1.3211e-03,10.2,0.0006
1.3213e-03,10,0.0008
1.3214e-03,10.2,0.0006
1.3216e-03,10,0.0004
1.3218e-03,10.2,0.0006
1.3219e-03,10.2,0.0004
1.3221e-03,10,0.0004
1.3222e-03,10.2,0.0004
1.3224e-03,10,0.0006
1.3226e-03,10.2,0.0006
1.3227e-03,10,0.0004
1.3229e-03,10,0.0004
1.3230e-03,10.2,0.0004
1.3232e-03,10.2,0.0004
1.3234e-03,10,0.0004
1.3235e-03,10,0.0004
1.3237e-03,10.2,0.0004
1.3238e-03,10.2,0.0004
1.3240e-03,10.2,0.0004
1.3242e-03,10,0.0004
1.3243e-03,10.2,0.0004
1.3245e-03,10,0.0006
1.3246e-03,10,0.0004
1.3248e-03,10,0.0006
1.3250e-03,10.2,0.0004
1.3251e-03,10,0.0006
1.3253e-03,10,0.0004
1.3254e-03,10.2,0.0004
1.3256e-03,10.2,0.0006
1.3258e-03,10.2,0.0006
1.3259e-03,10,0.0004
1.3261e-03,10,0.0004
1.3262e-03,10,0
1.3264e-03,10,0.0002
1.3266e-03,10,0.0004
1.3267e-03,10.2,0.0002
1.3269e-03,10.2,0.0004
1.3270e-03,10.2,0
1.3272e-03,10.2,0.0004
1.3274e-03,10.2,0.0002
1.3275e-03,10.2,0.0004
1.3277e-03,10,0.0002
1.3278e-03,10,0.0004
1.3280e-03,10,0.0006
1.3282e-03,10.2,0.0006
1.3283e-03,10,0.0004
1.3285e-03,10.2,0.0002
1.3286e-03,10,0.0004
1.3288e-03,10,0.0004
1.3290e-03,10,0.0006
1.3291e-03,10.2,0.0006
1.3293e-03,10.2,0.0002
1.3294e-03,10,0.0002
1.3296e-03,10.2,0.0006
1.3298e-03,10,0.0002
1.3299e-03,10,0.0004
1.3301e-03,10.2,0.0004
1.3302e-03,10.2,0.0006
1.3304e-03,10.2,0.0002
1.3306e-03,10,0.0004
1.3307e-03,10.2,0
1.3309e-03,10.2,0.0004
1.3310e-03,10.2,0.0004
1.3312e-03,10,0.0006
1.3314e-03,10.2,0.0004
1.3315e-03,10.2,0
1.3317e-03,10.2,0.0002
1.3318e-03,10.2,0.0004
1.3320e-03,10.2,0.0002
1.3322e-03,10.2,0.0004
1.3323e-03,10.2,0.0002
1.3325e-03,10.2,0.0004
1.3326e-03,10,0.0002
1.3328e-03,10,0.0004
1.3330e-03,10,0.0002
1.3331e-03,10,0
1.3333e-03,10,0.0004
1.3334e-03,10,0.0002
1.3336e-03,10.2,0
1.3338e-03,10,0.0002
1.3339e-03,10,0.0002
1.3341e-03,10.2,0
1.3342e-03,10,0.0002
1.3344e-03,10.2,0.0006
1.3346e-03,10,0.0002
1.3347e-03,10.2,0.0002
1.3349e-03,10,0.0002
1.3350e-03,10,0
1.3352e-03,10.2,0
1.3354e-03,10,0.0002
1.3355e-03,10,0.0006
1.3357e-03,10.2,0.0004
1.3358e-03,10,0.0002
1.3360e-03,10,0.0004
1.3362e-03,10,0.0002
1.3363e-03,10,0.0002
1.3365e-03,10,0.0006
1.3366e-03,10.2,0.0002
1.3368e-03,10,0.0002
1.3370e-03,10,0.0004
1.3371e-03,10.2,0.0004
1.3373e-03,10,0.0002
1.3374e-03,10,0.0004
1.3376e-03,10,0.0004
1.3378e-03,10.2,0.0006
1.3379e-03,10,0.0006
1.3381e-03,10,0.0004
1.3382e-03,10.2,0.0002
1.3384e-03,10,0.0004
1.3386e-03,10.2,0.0006
1.3387e-03,10.2,0.0006
1.3389e-03,10,0.0004
1.3390e-03,10.2,0.0004
1.3392e-03,10,0.0004
1.3394e-03,10.2,0.0004
1.3395e-03,10,0.0004
1.3397e-03,10,0.0004
1.3398e-03,10.2,0.0006
1.3400e-03,10,0.0006
1.3402e-03,10.2,0.0004
1.3403e-03,10,0.0002
1.3405e-03,10.2,0.0004
1.3406e-03,10.2,0.0004
1.3408e-03,10,0.0006
1.3410e-03,10,0.0006
1.3411e-03,10,0.0006
1.3413e-03,10,0.0006
1.3414e-03,10.2,0.0004
1.3416e-03,10.2,0.0004
1.3418e-03,10.2,0.0006
1.3419e-03,10,0.0002
1.3421e-03,10,0.0006
1.3422e-03,10,0.0006
1.3424e-03,10,0.0008
1.3426e-03,10.2,0.0004
1.3427e-03,10,0.0006
1.3429e-03,10,0.0006
1.3430e-03,10.2,0.0008
1.3432e-03,10,0.0006
1.3434e-03,10.2,0.0006
1.3435e-03,10.2,0.0006
1.3437e-03,10,0.0004
1.3438e-03,10,0.0008
1.3440e-03,10,0.0004
1.3442e-03,10.2,0.0006
1.3443e-03,10,0.0006
1.3445e-03,10.2,0.0006
1.3446e-03,10.2,0.0006
1.3448e-03,10.2,0.0004
1.3450e-03,10.2,0.0004
1.3451e-03,10,0.0004
1.3453e-03,10.2,0.0006
1.3454e-03,10,0.0006
1.3456e-03,10,0.0006
1.3458e-03,10,0.0004
1.3459e-03,10.2,0.0006
1.3461e-03,10,0.0004
1.3462e-03,10,0.0004
1.3464e-03,10.2,0.0004
1.3466e-03,10.2,0.0004
1.3467e-03,10,0.0006
1.3469e-03,10.2,0.0004
1.3470e-03,10.2,0
1.3472e-03,10.2,0.0004
1.3474e-03,10,0.0008
1.3475e-03,10.2,0.0008
1.3477e-03,10.2,0.0008
1.3478e-03,10,0.0006
1.3480e-03,10,0.0004
1.3482e-03,10,0.0004
1.3483e-03,10,0.0004
1.3485e-03,10,0.0004
1.3486e-03,10,0.0006
1.3488e-03,10,0.0004
1.3490e-03,10,0.0006
1.3491e-03,10,0.0004
1.3493e-03,10,0.0004
1.3494e-03,10,0.0004
1.3496e-03,10,0.0006
1.3498e-03,10,0.0006
1.3499e-03,10,0.0006
1.3501e-03,10,0.0002
1.3502e-03,10,0.0002
1.3504e-03,10,0.0004
1.3506e-03,10,0.0004
1.3507e-03,10,0.0004
1.3509e-03,10.2,0.0004
1.3510e-03,10.2,0.0006
1.3512e-03,10,0.0006
1.3514e-03,10.2,0.0002
1.3515e-03,10,0.0004
1.3517e-03,10.2,0.0006
1.3518e-03,10.2,0.0004
1.3520e-03,10,0.0004
1.3522e-03,10.2,0.0004
1.3523e-03,10.2,0.0004
1.3525e-03,10.2,0.0004
1.3526e-03,10.2,0.0004
1.3528e-03,10.2,0.0004
1.3530e-03,10,0.0004
1.3531e-03,10.2,0.0004
1.3533e-03,10,0.0004
1.3534e-03,10.2,0.0004
1.3536e-03,10.2,0.0004
1.3538e-03,10.2,0.0004
1.3539e-03,10.2,0.0004
1.3541e-03,10.2,0.0004
1.3542e-03,10,0.0006
1.3544e-03,10,0.0004
1.3546e-03,10,0.0002
1.3547e-03,10,0.0004
1.3549e-03,10,0.0002
1.3550e-03,10.2,0.0004
1.3552e-03,10.2,0.0006
1.3554e-03,10.2,0.0004
1.3555e-03,10.2,0
1.3557e-03,10.2,0
1.3558e-03,10.2,0.0002
1.3560e-03,10,0.0006
1.3562e-03,10,0.0004
1.3563e-03,10.2,0.0006
1.3565e-03,10,0.0006
1.3566e-03,10.2,0.0002
1.3568e-03,10,0.0002
1.3570e-03,10.2,0.0002
1.3571e-03,10.2,0.0002
1.3573e-03,10,0.0006
1.3574e-03,10,0.0006
1.3576e-03,10.2,0.0002
1.3578e-03,10,0.0004
1.3579e-03,10,0.0002
1.3581e-03,10,0.0004
1.3582e-03,10,0.0004
1.3584e-03,10.2,0.0002
1.3586e-03,10,0.0004
1.3587e-03,10,0.0004
1.3589e-03,10,0.0002
1.3590e-03,10,0.0002
1.3592e-03,10,0.0004
1.3594e-03,10,0.0004
1.3595e-03,10,0.0004
1.3597e-03,10,0.0004
1.3598e-03,10.2,0.0006
1.3600e-03,10.2,0.0002
1.3602e-03,10.2,0.0004
1.3603e-03,10,0.0004
1.3605e-03,10,0.0004
1.3606e-03,10,0.0008
1.3608e-03,10.2,0.0004
1.3610e-03,10,0.0004
1.3611e-03,10.2,0.0004
1.3613e-03,10.2,0.0002
1.3614e-03,10.2,0.0004
1.3616e-03,10.2,0.0006
1.3618e-03,10,0.0008
1.3619e-03,10.2,0.0004
1.3621e-03,10.2,0.0006
1.3622e-03,10,0.0004
1.3624e-03,10,0.0002
1.3626e-03,10.2,0.0002
1.3627e-03,10.2,0.0004
1.3629e-03,10,0.0008
1.3630e-03,10.2,0.0006
1.3632e-03,10.2,0.0008
1.3634e-03,10.2,0.0006
1.3635e-03,10.2,0.0002
1.3637e-03,10,0.0004
1.3638e-03,10.2,0.0002
1.3640e-03,10,0.0006
1.3642e-03,10.2,0.0006
1.3643e-03,10,0.0002
1.3645e-03,10.2,0.0004
1.3646e-03,10.2,0.0004
1.3648e-03,10.2,0.0008
1.3650e-03,10,0.0004
1.3651e-03,10,0.0006
1.3653e-03,10,0.0004
1.3654e-03,10,0.0006
1.3656e-03,10,0.0006
1.3658e-03,10,0.0004
1.3659e-03,10,0.0004
1.3661e-03,10,0.0008
1.3662e-03,10.2,0.0008
1.3664e-03,10,0.0008
1.3666e-03,10.2,0.0006
1.3667e-03,10,0.0006
1.3669e-03,10.2,0.0004
1.3670e-03,10,0.0006
1.3672e-03,10.2,0.0008
1.3674e-03,10.2,0.0008
1.3675e-03,10.2,0.0006
1.3677e-03,10,0.0006
1.3678e-03,10.2,0.0008
1.3680e-03,10.2,0.0004
1.3682e-03,10.2,0.0006
1.3683e-03,10,0.0006
1.3685e-03,10,0.0008
1.3686e-03,10.2,0.0002
1.3688e-03,10,0.0006
1.3690e-03,10,0.0006
1.3691e-03,10,0.0004
1.3693e-03,10.2,0.0006
1.3694e-03,10,0.0006
1.3696e-03,10,0.0004
1.3698e-03,10,0.0004
1.3699e-03,10.2,0.0006
1.3701e-03,10,0.0008
1.3702e-03,10.2,0.0004
1.3704e-03,10.2,0.0004
1.3706e-03,10.2,0.0006
1.3707e-03,10,0.0006
1.3709e-03,10.2,0.0006
1.3710e-03,10,0.0006
1.3712e-03,10,0.0004
1.3714e-03,10,0.0004
1.3715e-03,10,0.0006
1.3717e-03,10,0.0006
1.3718e-03,10.2,0.0004
1.3720e-03,10,0.0006
1.3722e-03,10,0.0004
1.3723e-03,10,0.0004
1.3725e-03,10,0.0004
1.3726e-03,10.2,0.0004
1.3728e-03,10.2,0.0004
1.3730e-03,10.2,0.0008
1.3731e-03,10.2,0.0004
1.3733e-03,10,0.0004
1.3734e-03,10.2,0.0004
1.3736e-03,10,0.0004
1.3738e-03,10.2,0.0006
1.3739e-03,10,0.0004
1.3741e-03,10,0.0004
1.3742e-03,10.2,0.0004
1.3744e-03,10.2,0.0002
1.3746e-03,10,0.0004
1.3747e-03,10.2,0.0004
1.3749e-03,10,0.0002
1.3750e-03,10,0.0006
1.3752e-03,10,0.0004
1.3754e-03,10.2,0.0004
1.3755e-03,10,0.0002
1.3757e-03,10.2,0.0002
1.3758e-03,10.2,0.0002
1.3760e-03,10,0.0004
1.3762e-03,10,0.0006
1.3763e-03,10,0.0004
1.3765e-03,10,0.0004
1.3766e-03,10,0.0002
1.3768e-03,10,0.0004
1.3770e-03,10.2,0.0002
1.3771e-03,10,0.0006
1.3773e-03,10,0.0006
1.3774e-03,10.2,0.0002
1.3776e-03,10.2,0.0004
1.3778e-03,10.2,0.0002
1.3779e-03,10,0.0002
1.3781e-03,10,0.0004
1.3782e-03,10.2,0.0004
1.3784e-03,10.2,0.0002
1.3786e-03,10,0.0002
1.3787e-03,10.2,0.0004
1.3789e-03,10,0.0004
1.3790e-03,10.2,0.0002
1.3792e-03,10.2,0.0004
1.3794e-03,10,0.0004
1.3795e-03,10,0.0004
1.3797e-03,10.2,0.0004
1.3798e-03,10,0.0004
1.3800e-03,10,0.0002
1.3802e-03,10,0.0002
1.3803e-03,10,0.0004
1.3805e-03,10,0.0002
1.3806e-03,10,0.0004
1.3808e-03,10.2,0.0004
1.3810e-03,10,0.0002
1.3811e-03,10,0.0004
1.3813e-03,10,0.0004
1.3814e-03,10.2,0.0004
1.3816e-03,10,0.0004
1.3818e-03,10,0.0004
1.3819e-03,10,0.0006
1.3821e-03,10,0.0002
1.3822e-03,10,0.0004
1.3824e-03,10,0.0004
1.3826e-03,10,0.0004
1.3827e-03,10,0.0006
1.3829e-03,10,0.0004
1.3830e-03,10,0.0006
1.3832e-03,10,0.0004
1.3834e-03,10,0.0004
1.3835e-03,10,0.0006
1.3837e-03,10,0.0006
1.3838e-03,10,0.0004
1.3840e-03,10.2,0.0004
1.3842e-03,10.2,0.0008
1.3843e-03,10,0.0006
1.3845e-03,10,0.0004
1.3846e-03,10,0.0006
1.3848e-03,10,0.0004
1.3850e-03,10.2,0.0006
1.3851e-03,10,0.0006
1.3853e-03,10,0.0004
1.3854e-03,10,0.0004
1.3856e-03,10.2,0.0004
1.3858e-03,10,0.0004
1.3859e-03,10,0.0004
1.3861e-03,10.2,0.0004
1.3862e-03,10,0.0006
1.3864e-03,10.2,0.0006
1.3866e-03,10,0.0004
1.3867e-03,10.2,0.0006
1.3869e-03,10.2,0.0002
1.3870e-03,10.2,0.0004
1.3872e-03,10,0.0006
1.3874e-03,10,0.0006
1.3875e-03,10,0.0006
1.3877e-03,10,0.0006
1.3878e-03,10,0.0006
1.3880e-03,10.2,0.0002
1.3882e-03,10,0.0004
1.3883e-03,10.2,0.0004
1.3885e-03,10.2,0.0004
1.3886e-03,10.2,0.0006
1.3888e-03,10.2,0.0004
1.3890e-03,10.2,0.0006
