Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
3.64960e-04,10.2,0.0044
3.65040e-04,10.2,0.004
3.65120e-04,10.2,0.004
3.65200e-04,10.4,0.0032
3.65280e-04,10.2,0.003
3.65360e-04,10.2,0.0026
3.65440e-04,10.2,0.002
3.65520e-04,10.2,0.0018
3.65600e-04,10.4,0.0014
3.65680e-04,10,0.0006
3.65760e-04,10.2,0.0006
3.65840e-04,10.2,0
3.65920e-04,10.2,-0.0004
3.66000e-04,10.2,-0.0004
3.66080e-04,10.2,-0.001
3.66160e-04,10.2,-0.0012
3.66240e-04,10.2,-0.0014
3.66320e-04,10.2,-0.002
3.66400e-04,10.2,-0.0026
3.66480e-04,10.2,-0.0028
3.66560e-04,10.2,-0.0032
3.66640e-04,10.2,-0.0034
3.66720e-04,10.2,-0.0042
3.66800e-04,10.2,-0.0046
3.66880e-04,10,-0.0052
3.66960e-04,10.2,-0.0052
3.67040e-04,10.2,-0.0056
3.67120e-04,10,-0.0062
3.67200e-04,10.2,-0.0064
3.67280e-04,10.2,-0.0068
3.67360e-04,10.2,-0.0068
3.67440e-04,10.2,-0.0072
3.67520e-04,10.2,-0.008
3.67600e-04,10,-0.0082
3.67680e-04,10.2,-0.0088
3.67760e-04,10.2,-0.009
3.67840e-04,10.2,-0.0094
3.67920e-04,10.2,-0.0098
3.68000e-04,10.2,-0.0098
3.68080e-04,10.2,-0.0106
3.68160e-04,10.2,-0.0108
3.68240e-04,10.2,-0.0112
3.68320e-04,10.2,-0.0114
3.68400e-04,10.2,-0.0116
3.68480e-04,10,-0.012
3.68560e-04,10.2,-0.0122
3.68640e-04,10.2,-0.0124
3.68720e-04,10.2,-0.0128
3.68800e-04,10.2,-0.0132
3.68880e-04,10.2,-0.0136
3.68960e-04,10.2,-0.014
3.69040e-04,10.4,-0.0142
3.69120e-04,10,-0.0146
3.69200e-04,10.2,-0.0146
3.69280e-04,10.2,-0.0148
3.69360e-04,10.2,-0.0152
3.69440e-04,10.2,-0.0152
3.69520e-04,10.2,-0.0156
3.69600e-04,10.2,-0.0156
3.69680e-04,10.4,-0.016
3.69760e-04,10.2,-0.0164
3.69840e-04,10.2,-0.0166
3.69920e-04,10.2,-0.0172
3.70000e-04,10.2,-0.0168
3.70080e-04,10.2,-0.0172
3.70160e-04,10.2,-0.0176
3.70240e-04,10,-0.0174
3.70320e-04,10.2,-0.0178
3.70400e-04,10.2,-0.018
3.70480e-04,10,-0.0178
3.70560e-04,10,-0.0182
3.70640e-04,10.2,-0.018
3.70720e-04,10.2,-0.0184
3.70800e-04,10,-0.0184
3.70880e-04,10.2,-0.0184
3.70960e-04,10.2,-0.0188
3.71040e-04,10.2,-0.019
3.71120e-04,10.2,-0.019
3.71200e-04,10.2,-0.0192
3.71280e-04,10.2,-0.019
3.71360e-04,10.2,-0.0192
3.71440e-04,10.2,-0.0192
3.71520e-04,10,-0.0192
3.71600e-04,10.2,-0.0194
3.71680e-04,10.2,-0.0192
3.71760e-04,10.2,-0.0196
3.71840e-04,10.2,-0.019
3.71920e-04,10.2,-0.0192
3.72000e-04,10.2,-0.0192
3.72080e-04,10,-0.0192
3.72160e-04,10.2,-0.0194
3.72240e-04,10.2,-0.0194
3.72320e-04,10.2,-0.0194
3.72400e-04,10.2,-0.0192
3.72480e-04,10.2,-0.019
3.72560e-04,10.2,-0.0196
3.72640e-04,10.2,-0.019
3.72720e-04,10.2,-0.0192
3.72800e-04,10.2,-0.0188
3.72880e-04,10,-0.0186
3.72960e-04,10,-0.0186
3.73040e-04,10,-0.0184
3.73120e-04,10,-0.0184
3.73200e-04,10,-0.0184
3.73280e-04,10.2,-0.0182
3.73360e-04,10.2,-0.0182
3.73440e-04,10.2,-0.018
3.73520e-04,10,-0.0178
3.73600e-04,10,-0.0176
3.73680e-04,10.2,-0.0172
3.73760e-04,10,-0.0172
3.73840e-04,10,-0.0172
3.73920e-04,10.2,-0.0166
3.74000e-04,10,-0.0168
3.74080e-04,10.2,-0.0162
3.74160e-04,10,-0.0162
3.74240e-04,10,-0.016
3.74320e-04,10,-0.0156
3.74400e-04,10.2,-0.0154
3.74480e-04,10.2,-0.0152
3.74560e-04,10.2,-0.015
3.74640e-04,10.2,-0.015
3.74720e-04,10,-0.0144
3.74800e-04,10,-0.0142
3.74880e-04,10.2,-0.0138
3.74960e-04,10.2,-0.0136
3.75040e-04,10.2,-0.0134
3.75120e-04,10,-0.0128
3.75200e-04,10.2,-0.0128
3.75280e-04,10.2,-0.0124
3.75360e-04,10.2,-0.0122
3.75440e-04,10.2,-0.0118
3.75520e-04,10.2,-0.0114
3.75600e-04,10,-0.0114
3.75680e-04,10.2,-0.011
3.75760e-04,10.2,-0.0106
3.75840e-04,10.2,-0.0104
3.75920e-04,10.2,-0.0096
3.76000e-04,10.2,-0.0094
3.76080e-04,10.2,-0.0092
3.76160e-04,10.2,-0.0086
3.76240e-04,10.2,-0.0082
3.76320e-04,10,-0.008
3.76400e-04,10,-0.0076
3.76480e-04,10.2,-0.0074
3.76560e-04,10.2,-0.0068
3.76640e-04,10,-0.0064
3.76720e-04,10.2,-0.0062
3.76800e-04,10.2,-0.0056
3.76880e-04,10.2,-0.0054
3.76960e-04,10.2,-0.005
3.77040e-04,10,-0.0048
3.77120e-04,10.2,-0.0042
3.77200e-04,10.2,-0.0036
3.77280e-04,10,-0.0034
3.77360e-04,10.2,-0.0028
3.77440e-04,10.2,-0.0026
3.77520e-04,10,-0.002
3.77600e-04,10,-0.0018
3.77680e-04,10.2,-0.0014
3.77760e-04,10.2,-0.0008
3.77840e-04,10.2,-0.0006
3.77920e-04,10.2,0
3.78000e-04,10.2,0.0002
3.78080e-04,10,0.0006
3.78160e-04,10,0.0012
3.78240e-04,10,0.0016
3.78320e-04,10.2,0.0024
3.78400e-04,10.2,0.0024
3.78480e-04,10.2,0.0028
3.78560e-04,10.2,0.0034
3.78640e-04,10.2,0.0034
3.78720e-04,10,0.004
3.78800e-04,10.2,0.0046
3.78880e-04,10.2,0.0048
3.78960e-04,10,0.0054
3.79040e-04,10.2,0.0058
3.79120e-04,10.2,0.006
3.79200e-04,10.2,0.0064
3.79280e-04,10.2,0.0066
3.79360e-04,10.2,0.0072
3.79440e-04,10.2,0.0074
3.79520e-04,10.2,0.008
3.79600e-04,10.2,0.0084
3.79680e-04,10.2,0.0086
3.79760e-04,10.2,0.0094
3.79840e-04,10.2,0.0096
3.79920e-04,10,0.0098
3.80000e-04,10.2,0.0102
3.80080e-04,10.2,0.0104
3.80160e-04,10.2,0.011
3.80240e-04,10,0.0114
3.80320e-04,10.2,0.0114
3.80400e-04,10,0.012
3.80480e-04,10.2,0.0122
3.80560e-04,10,0.0126
3.80640e-04,10,0.013
3.80720e-04,10,0.0132
3.80800e-04,10,0.0136
3.80880e-04,10.2,0.0138
3.80960e-04,10.2,0.0142
3.81040e-04,10,0.0144
3.81120e-04,10.2,0.0146
3.81200e-04,10.2,0.015
3.81280e-04,10.2,0.015
3.81360e-04,10.2,0.0156
3.81440e-04,10.2,0.016
3.81520e-04,10.2,0.0158
3.81600e-04,10.2,0.0164
3.81680e-04,10,0.0168
3.81760e-04,10,0.0172
3.81840e-04,10.2,0.0174
3.81920e-04,10.2,0.0174
3.82000e-04,10.2,0.0178
3.82080e-04,10.2,0.0178
3.82160e-04,10.2,0.0182
3.82240e-04,10.2,0.0182
3.82320e-04,10,0.018
3.82400e-04,10.2,0.0186
3.82480e-04,10,0.019
3.82560e-04,10.2,0.0188
3.82640e-04,10.2,0.0192
3.82720e-04,10,0.0192
3.82800e-04,10.2,0.0194
3.82880e-04,10.2,0.0196
3.82960e-04,10.2,0.0198
3.83040e-04,10.2,0.02
3.83120e-04,10.2,0.0198
3.83200e-04,10.2,0.02
3.83280e-04,10.2,0.0202
3.83360e-04,10.2,0.02
3.83440e-04,10,0.0202
3.83520e-04,10.2,0.02
3.83600e-04,10.2,0.0204
3.83680e-04,10.2,0.0204
3.83760e-04,10.2,0.0204
3.83840e-04,10.2,0.0206
3.83920e-04,10.2,0.0206
3.84000e-04,10.2,0.0206
3.84080e-04,10.2,0.0208
3.84160e-04,10.2,0.0204
3.84240e-04,10.2,0.0206
3.84320e-04,10.2,0.0206
3.84400e-04,10,0.0204
3.84480e-04,10.2,0.0208
3.84560e-04,10.2,0.0202
3.84640e-04,10.2,0.0204
3.84720e-04,10.2,0.0204
3.84800e-04,10.2,0.0202
3.84880e-04,10.2,0.0206
3.84960e-04,10,0.0202
3.85040e-04,10.2,0.0202
3.85120e-04,10.2,0.0202
3.85200e-04,10.2,0.02
3.85280e-04,10,0.02
3.85360e-04,10,0.0196
3.85440e-04,10.2,0.0192
3.85520e-04,10.2,0.0192
3.85600e-04,10.2,0.0192
3.85680e-04,10.2,0.019
3.85760e-04,10.2,0.0188
3.85840e-04,10.2,0.0184
3.85920e-04,10.2,0.0186
3.86000e-04,10.2,0.018
3.86080e-04,10.2,0.0182
3.86160e-04,10.2,0.0182
3.86240e-04,10.2,0.0178
3.86320e-04,10.2,0.0178
3.86400e-04,10,0.0172
3.86480e-04,10,0.017
3.86560e-04,10,0.0166
3.86640e-04,10.2,0.0162
3.86720e-04,10.2,0.0162
3.86800e-04,10.2,0.016
3.86880e-04,10.2,0.0156
3.86960e-04,10.2,0.0152
3.87040e-04,10.2,0.015
3.87120e-04,10.2,0.0148
3.87200e-04,10.2,0.0142
3.87280e-04,10.2,0.0144
3.87360e-04,10.2,0.014
3.87440e-04,10.2,0.0136
3.87520e-04,10.2,0.0134
3.87600e-04,10.2,0.0126
3.87680e-04,10.2,0.0126
3.87760e-04,10.2,0.0122
3.87840e-04,10,0.0116
3.87920e-04,10.2,0.0116
3.88000e-04,10.2,0.0112
3.88080e-04,10.2,0.0106
3.88160e-04,10.2,0.0106
3.88240e-04,10.2,0.0102
3.88320e-04,10.2,0.0098
3.88400e-04,10,0.0094
3.88480e-04,10.2,0.009
3.88560e-04,10,0.0088
3.88640e-04,10.2,0.008
3.88720e-04,10.2,0.0078
3.88800e-04,10.2,0.0072
3.88880e-04,10,0.0066
3.88960e-04,10.2,0.0066
3.89040e-04,10.2,0.006
3.89120e-04,10.2,0.0056
3.89200e-04,10.2,0.005
3.89280e-04,10.2,0.0048
3.89360e-04,10.2,0.0046
3.89440e-04,10,0.0042
3.89520e-04,10.2,0.004
3.89600e-04,10.2,0.0034
3.89680e-04,10.2,0.0028
3.89760e-04,10,0.0026
3.89840e-04,10.2,0.0018
3.89920e-04,10.2,0.0016
3.90000e-04,10.2,0.001
3.90080e-04,10,0.0008
3.90160e-04,10.2,0.0002
3.90240e-04,10.2,-0.0004
3.90320e-04,10,-0.0006
3.90400e-04,10.2,-0.0008
3.90480e-04,10.2,-0.0012
3.90560e-04,10.2,-0.0018
3.90640e-04,10,-0.0022
3.90720e-04,10.2,-0.0024
3.90800e-04,10.2,-0.003
3.90880e-04,10.2,-0.0032
3.90960e-04,10.2,-0.0038
3.91040e-04,10.2,-0.0044
3.91120e-04,10.2,-0.0048
3.91200e-04,10,-0.005
3.91280e-04,10.2,-0.0058
3.91360e-04,10.2,-0.0062
3.91440e-04,10.2,-0.0062
3.91520e-04,10.2,-0.0068
3.91600e-04,10.2,-0.0072
3.91680e-04,10,-0.0074
3.91760e-04,10.2,-0.0076
3.91840e-04,10.2,-0.0082
3.91920e-04,10,-0.0088
3.92000e-04,10.2,-0.0088
3.92080e-04,10.2,-0.0096
3.92160e-04,10.2,-0.0096
3.92240e-04,10.2,-0.01
3.92320e-04,10,-0.0106
3.92400e-04,10.2,-0.0112
3.92480e-04,10.2,-0.0116
3.92560e-04,10,-0.0118
3.92640e-04,10.2,-0.0116
3.92720e-04,10.2,-0.0126
3.92800e-04,10.2,-0.0124
3.92880e-04,10.2,-0.013
3.92960e-04,10.2,-0.0132
3.93040e-04,10.2,-0.0134
3.93120e-04,10,-0.014
3.93200e-04,10,-0.0142
3.93280e-04,10.2,-0.0146
3.93360e-04,10.2,-0.0148
3.93440e-04,10.2,-0.0154
3.93520e-04,10.2,-0.0152
3.93600e-04,10.2,-0.0156
3.93680e-04,10.2,-0.016
3.93760e-04,10,-0.0166
3.93840e-04,10.2,-0.0164
3.93920e-04,10,-0.0168
3.94000e-04,10.2,-0.0168
3.94080e-04,10.2,-0.0168
3.94160e-04,10.2,-0.0172
3.94240e-04,10.2,-0.0174
3.94320e-04,10.2,-0.0176
3.94400e-04,10.2,-0.018
3.94480e-04,10.2,-0.0182
3.94560e-04,10.2,-0.0186
3.94640e-04,10.2,-0.0184
3.94720e-04,10.2,-0.0186
3.94800e-04,10.2,-0.0186
3.94880e-04,10,-0.019
3.94960e-04,10,-0.019
3.95040e-04,10.2,-0.019
3.95120e-04,10.2,-0.0192
3.95200e-04,10,-0.0192
3.95280e-04,10,-0.0194
3.95360e-04,10,-0.0196
3.95440e-04,10.2,-0.0194
3.95520e-04,10.2,-0.0198
3.95600e-04,10.2,-0.0198
3.95680e-04,10.2,-0.02
3.95760e-04,10,-0.0202
3.95840e-04,10.2,-0.0202
3.95920e-04,10.2,-0.0202
3.96000e-04,10.2,-0.0202
3.96080e-04,10.2,-0.02
3.96160e-04,10.2,-0.02
3.96240e-04,10.2,-0.02
3.96320e-04,10,-0.02
3.96400e-04,10.2,-0.0202
3.96480e-04,10.2,-0.02
3.96560e-04,10.2,-0.0202
3.96640e-04,10.2,-0.0198
3.96720e-04,10.2,-0.02
3.96800e-04,10.2,-0.0198
3.96880e-04,10.2,-0.0198
3.96960e-04,10.2,-0.0198
3.97040e-04,10.2,-0.0194
3.97120e-04,10.2,-0.0192
3.97200e-04,10.2,-0.0192
3.97280e-04,10.2,-0.0188
3.97360e-04,10.2,-0.0192
3.97440e-04,10.2,-0.0188
3.97520e-04,10.2,-0.0184
3.97600e-04,10.2,-0.0188
3.97680e-04,10.2,-0.0184
3.97760e-04,10.2,-0.0182
3.97840e-04,10.2,-0.0182
3.97920e-04,10.2,-0.018
3.98000e-04,10.2,-0.0178
3.98080e-04,10.2,-0.0176
3.98160e-04,10.2,-0.0176
3.98240e-04,10.2,-0.017
3.98320e-04,10.2,-0.0168
3.98400e-04,10.2,-0.0168
3.98480e-04,10.2,-0.0164
3.98560e-04,10.2,-0.016
3.98640e-04,10.2,-0.016
3.98720e-04,10.2,-0.0156
3.98800e-04,10.2,-0.0156
3.98880e-04,10.2,-0.0152
3.98960e-04,10.2,-0.015
3.99040e-04,10.2,-0.0148
3.99120e-04,10,-0.0146
3.99200e-04,10.2,-0.0142
3.99280e-04,10.2,-0.0136
3.99360e-04,10.2,-0.0134
3.99440e-04,10.2,-0.013
3.99520e-04,10.2,-0.0126
3.99600e-04,10.2,-0.0122
3.99680e-04,10.2,-0.0118
3.99760e-04,10.2,-0.0116
3.99840e-04,10.2,-0.0116
3.99920e-04,10.2,-0.0108
4.00000e-04,10.2,-0.0108
4.00080e-04,10.2,-0.0104
4.00160e-04,10.2,-0.0098
4.00240e-04,10.2,-0.0098
4.00320e-04,10.2,-0.009
4.00400e-04,10.2,-0.009
4.00480e-04,10.2,-0.0086
4.00560e-04,10.2,-0.0078
4.00640e-04,10.2,-0.0076
4.00720e-04,10.2,-0.007
4.00800e-04,10.2,-0.0066
4.00880e-04,10.2,-0.0064
4.00960e-04,10.2,-0.0056
4.01040e-04,10.2,-0.0056
4.01120e-04,10.2,-0.005
4.01200e-04,10.2,-0.005
4.01280e-04,10.2,-0.0044
4.01360e-04,10.2,-0.0038
4.01440e-04,10.2,-0.0036
4.01520e-04,10.2,-0.0032
4.01600e-04,10.2,-0.0026
4.01680e-04,10.2,-0.0024
4.01760e-04,10.2,-0.0018
4.01840e-04,10.2,-0.0012
4.01920e-04,10.2,-0.0008
4.02000e-04,10.2,-0.0002
4.02080e-04,10.2,-0.0002
4.02160e-04,10.2,0.0004
4.02240e-04,10.2,0.001
4.02320e-04,10.2,0.0012
4.02400e-04,10.2,0.0018
4.02480e-04,10.2,0.0018
4.02560e-04,10.2,0.0024
4.02640e-04,10.2,0.0028
4.02720e-04,10.2,0.0034
4.02800e-04,10.2,0.0038
4.02880e-04,10.2,0.0042
4.02960e-04,10.2,0.0046
4.03040e-04,10,0.005
4.03120e-04,10,0.0056
4.03200e-04,10.2,0.006
4.03280e-04,10.2,0.0062
4.03360e-04,10.2,0.0068
4.03440e-04,10.2,0.007
4.03520e-04,10.2,0.0072
4.03600e-04,10.2,0.008
4.03680e-04,10.2,0.0082
4.03760e-04,10.2,0.0088
4.03840e-04,10.2,0.0094
4.03920e-04,10.2,0.0096
4.04000e-04,10,0.0098
4.04080e-04,10.2,0.0104
4.04160e-04,10.2,0.0106
4.04240e-04,10.2,0.011
4.04320e-04,10.2,0.0112
4.04400e-04,10.2,0.0118
4.04480e-04,10,0.012
4.04560e-04,10.2,0.0124
4.04640e-04,10.2,0.0128
4.04720e-04,10,0.013
4.04800e-04,10.2,0.0134
4.04880e-04,10.2,0.0138
4.04960e-04,10.2,0.0142
4.05040e-04,10.2,0.0146
4.05120e-04,10.2,0.0148
4.05200e-04,10,0.0152
4.05280e-04,10.2,0.0156
4.05360e-04,10.2,0.0154
4.05440e-04,10,0.016
4.05520e-04,10.2,0.016
4.05600e-04,10.2,0.0162
4.05680e-04,10.2,0.0166
4.05760e-04,10.2,0.0168
4.05840e-04,10.2,0.017
4.05920e-04,10,0.0172
4.06000e-04,10.2,0.0178
4.06080e-04,10.2,0.0178
4.06160e-04,10.2,0.0182
4.06240e-04,10.2,0.0184
4.06320e-04,10.2,0.0186
4.06400e-04,10.2,0.0188
4.06480e-04,10.2,0.019
4.06560e-04,10.2,0.019
4.06640e-04,10.2,0.0194
4.06720e-04,10,0.0192
4.06800e-04,10,0.0194
4.06880e-04,10.2,0.0198
4.06960e-04,10,0.0198
4.07040e-04,10,0.02
4.07120e-04,10.2,0.0202
4.07200e-04,10.2,0.0202
4.07280e-04,10.2,0.0206
4.07360e-04,10.2,0.0206
4.07440e-04,10.2,0.0206
4.07520e-04,10,0.0206
4.07600e-04,10.2,0.0204
4.07680e-04,10.2,0.021
4.07760e-04,10.2,0.0206
4.07840e-04,10.2,0.021
4.07920e-04,10,0.0208
4.08000e-04,10.2,0.0206
4.08080e-04,10,0.021
4.08160e-04,10.2,0.0206
4.08240e-04,10.2,0.021
4.08320e-04,10,0.021
4.08400e-04,10.2,0.0208
4.08480e-04,10,0.021
4.08560e-04,10,0.0208
4.08640e-04,10.2,0.0206
4.08720e-04,10.2,0.0208
4.08800e-04,10.2,0.0204
4.08880e-04,10.2,0.0204
4.08960e-04,10,0.0202
4.09040e-04,10.2,0.0202
4.09120e-04,10.2,0.0202
4.09200e-04,10.2,0.0198
4.09280e-04,10.2,0.02
4.09360e-04,10.2,0.0198
4.09440e-04,10.2,0.0196
4.09520e-04,10,0.0198
4.09600e-04,10.2,0.0194
4.09680e-04,10.2,0.0192
4.09760e-04,10.2,0.0192
4.09840e-04,10.2,0.0186
4.09920e-04,10.2,0.0184
4.10000e-04,10.2,0.0184
4.10080e-04,10.2,0.018
4.10160e-04,10,0.018
4.10240e-04,10.2,0.0174
4.10320e-04,10,0.0174
4.10400e-04,10,0.0172
4.10480e-04,10,0.0172
4.10560e-04,10.2,0.0168
4.10640e-04,10,0.0166
4.10720e-04,10.2,0.0162
4.10800e-04,10.2,0.0158
4.10880e-04,10.2,0.0156
4.10960e-04,10,0.0154
4.11040e-04,10.2,0.0148
4.11120e-04,10,0.0146
4.11200e-04,10,0.0144
4.11280e-04,10.2,0.014
4.11360e-04,10.2,0.0138
4.11440e-04,10.2,0.0134
4.11520e-04,10,0.0132
4.11600e-04,10.2,0.0128
4.11680e-04,10.2,0.0126
4.11760e-04,10.2,0.0122
4.11840e-04,10,0.0118
4.11920e-04,10.2,0.0116
4.12000e-04,10,0.011
4.12080e-04,10.2,0.0106
4.12160e-04,10.2,0.0106
4.12240e-04,10.2,0.0098
4.12320e-04,10.2,0.0096
4.12400e-04,10,0.0092
4.12480e-04,10,0.0088
4.12560e-04,10.2,0.0086
4.12640e-04,10.2,0.008
4.12720e-04,10.2,0.0078
4.12800e-04,10.2,0.0074
4.12880e-04,10.2,0.0068
4.12960e-04,10.2,0.0066
4.13040e-04,10.2,0.006
4.13120e-04,10,0.0058
4.13200e-04,10.2,0.0054
4.13280e-04,10,0.0048
4.13360e-04,10.2,0.0044
4.13440e-04,10.2,0.004
4.13520e-04,10.2,0.0034
4.13600e-04,10.2,0.0032
4.13680e-04,10.2,0.0026
4.13760e-04,10,0.0024
4.13840e-04,10,0.002
4.13920e-04,10,0.0016
4.14000e-04,10.2,0.0012
4.14080e-04,10.2,0.0008
4.14160e-04,10.2,0.0006
4.14240e-04,10.2,0
4.14320e-04,10,-0.0006
4.14400e-04,10.2,-0.0008
4.14480e-04,10.2,-0.0016
4.14560e-04,10.2,-0.0016
4.14640e-04,10,-0.0022
4.14720e-04,10.2,-0.0028
4.14800e-04,10.2,-0.0028
4.14880e-04,10.2,-0.0036
4.14960e-04,10.2,-0.0038
4.15040e-04,10.2,-0.004
4.15120e-04,10.2,-0.0046
4.15200e-04,10.2,-0.0048
4.15280e-04,10.2,-0.0054
4.15360e-04,10.2,-0.0058
4.15440e-04,10.2,-0.0062
4.15520e-04,10.2,-0.0068
4.15600e-04,10.2,-0.0072
4.15680e-04,10.2,-0.0074
4.15760e-04,10.2,-0.0076
4.15840e-04,10.2,-0.0082
4.15920e-04,10.2,-0.0086
4.16000e-04,10.2,-0.0088
4.16080e-04,10.2,-0.0092
4.16160e-04,10.2,-0.0096
4.16240e-04,10.2,-0.0098
4.16320e-04,10.2,-0.0104
4.16400e-04,10.2,-0.0104
4.16480e-04,10.2,-0.011
4.16560e-04,10.2,-0.0116
4.16640e-04,10.2,-0.0118
4.16720e-04,10.2,-0.0124
4.16800e-04,10.2,-0.0126
4.16880e-04,10.2,-0.0126
4.16960e-04,10.2,-0.0132
4.17040e-04,10.2,-0.0132
4.17120e-04,10.2,-0.0134
4.17200e-04,10.2,-0.014
4.17280e-04,10.2,-0.014
4.17360e-04,10.2,-0.0144
4.17440e-04,10.2,-0.0146
4.17520e-04,10.2,-0.015
4.17600e-04,10.2,-0.0152
4.17680e-04,10.2,-0.0156
4.17760e-04,10.2,-0.016
4.17840e-04,10.2,-0.016
4.17920e-04,10.2,-0.0164
4.18000e-04,10.2,-0.0166
4.18080e-04,10.2,-0.0164
4.18160e-04,10.2,-0.0168
4.18240e-04,10.2,-0.0168
4.18320e-04,10.2,-0.0172
4.18400e-04,10.2,-0.0176
4.18480e-04,10.2,-0.0176
4.18560e-04,10.2,-0.018
4.18640e-04,10.2,-0.0182
4.18720e-04,10.2,-0.0182
4.18800e-04,10.2,-0.0182
4.18880e-04,10.2,-0.0184
4.18960e-04,10.2,-0.0186
4.19040e-04,10.2,-0.0188
4.19120e-04,10.2,-0.019
4.19200e-04,10.2,-0.019
4.19280e-04,10.2,-0.019
4.19360e-04,10.2,-0.0192
4.19440e-04,10.2,-0.019
4.19520e-04,10.2,-0.0192
4.19600e-04,10.2,-0.0192
4.19680e-04,10.2,-0.019
4.19760e-04,10.2,-0.0194
4.19840e-04,10.2,-0.0196
4.19920e-04,10.2,-0.0194
4.20000e-04,10.2,-0.0194
4.20080e-04,10.2,-0.0192
4.20160e-04,10.2,-0.0196
4.20240e-04,10.2,-0.0194
4.20320e-04,10.2,-0.0194
4.20400e-04,10.2,-0.0192
4.20480e-04,10.2,-0.0192
4.20560e-04,10.2,-0.0192
4.20640e-04,10.2,-0.0192
4.20720e-04,10.2,-0.019
4.20800e-04,10.2,-0.0192
4.20880e-04,10.2,-0.0188
4.20960e-04,10.2,-0.019
4.21040e-04,10.2,-0.019
4.21120e-04,10.2,-0.0186
4.21200e-04,10.2,-0.0188
4.21280e-04,10.2,-0.0182
4.21360e-04,10.2,-0.0182
4.21440e-04,10.2,-0.018
4.21520e-04,10.2,-0.0176
4.21600e-04,10.2,-0.0178
4.21680e-04,10.2,-0.0174
4.21760e-04,10.2,-0.0174
4.21840e-04,10.2,-0.0172
4.21920e-04,10,-0.0168
4.22000e-04,10.2,-0.0168
4.22080e-04,10.2,-0.0166
4.22160e-04,10.2,-0.0164
4.22240e-04,10.2,-0.0162
4.22320e-04,10.2,-0.0158
4.22400e-04,10.2,-0.016
4.22480e-04,10.2,-0.0154
4.22560e-04,10.2,-0.0152
4.22640e-04,10.2,-0.015
4.22720e-04,10.2,-0.0144
4.22800e-04,10.2,-0.0144
4.22880e-04,10.2,-0.0142
4.22960e-04,10.2,-0.0136
4.23040e-04,10.2,-0.0138
4.23120e-04,10.2,-0.0132
4.23200e-04,10.2,-0.0132
4.23280e-04,10.2,-0.013
4.23360e-04,10.2,-0.0124
4.23440e-04,10.2,-0.0122
4.23520e-04,10.2,-0.0114
4.23600e-04,10.2,-0.0114
4.23680e-04,10,-0.0108
4.23760e-04,10.2,-0.0106
4.23840e-04,10.2,-0.0106
4.23920e-04,10.2,-0.0098
4.24000e-04,10.2,-0.0096
4.24080e-04,10.2,-0.0094
4.24160e-04,10.2,-0.0088
4.24240e-04,10.2,-0.009
4.24320e-04,10.2,-0.0086
4.24400e-04,10.2,-0.0078
4.24480e-04,10,-0.0076
4.24560e-04,10,-0.007
4.24640e-04,10.2,-0.0068
4.24720e-04,10.2,-0.0066
4.24800e-04,10.2,-0.006
4.24880e-04,10.2,-0.0054
4.24960e-04,10.2,-0.0052
4.25040e-04,10.2,-0.0048
4.25120e-04,10.2,-0.0046
4.25200e-04,10.2,-0.004
4.25280e-04,10.2,-0.0038
4.25360e-04,10,-0.0034
4.25440e-04,10.2,-0.003
4.25520e-04,10.2,-0.0024
4.25600e-04,10.2,-0.0022
4.25680e-04,10.2,-0.002
4.25760e-04,10.2,-0.0012
4.25840e-04,10.2,-0.0008
4.25920e-04,10.2,-0.0004
4.26000e-04,10.2,0.0002
4.26080e-04,10.2,0
4.26160e-04,10.2,0.0008
4.26240e-04,10.2,0.001
4.26320e-04,10.2,0.0014
4.26400e-04,10.2,0.0018
4.26480e-04,10.2,0.002
4.26560e-04,10.2,0.0028
4.26640e-04,10.2,0.003
4.26720e-04,10.2,0.0034
4.26800e-04,10,0.0042
4.26880e-04,10.2,0.0042
4.26960e-04,10,0.0046
4.27040e-04,10.2,0.0052
4.27120e-04,10.2,0.0052
4.27200e-04,10.2,0.0058
4.27280e-04,10,0.006
4.27360e-04,10.2,0.0066
4.27440e-04,10.2,0.0068
4.27520e-04,10.2,0.0072
4.27600e-04,10.2,0.0074
4.27680e-04,10.2,0.008
4.27760e-04,10.2,0.008
4.27840e-04,10,0.0086
4.27920e-04,10.2,0.0088
4.28000e-04,10.2,0.0094
4.28080e-04,10,0.01
4.28160e-04,10.2,0.0098
4.28240e-04,10,0.0106
4.28320e-04,10.2,0.0108
4.28400e-04,10.2,0.0112
4.28480e-04,10.2,0.0114
4.28560e-04,10.2,0.0116
4.28640e-04,10.2,0.012
4.28720e-04,10,0.012
4.28800e-04,10.2,0.0124
4.28880e-04,10.2,0.0128
4.28960e-04,10.2,0.013
4.29040e-04,10.2,0.0136
4.29120e-04,10.2,0.0136
4.29200e-04,10,0.0142
4.29280e-04,10,0.0146
4.29360e-04,10.2,0.0144
4.29440e-04,10.2,0.015
4.29520e-04,10,0.0152
4.29600e-04,10.2,0.0152
4.29680e-04,10.2,0.0156
4.29760e-04,10.2,0.016
4.29840e-04,10.2,0.0162
4.29920e-04,10,0.016
4.30000e-04,10.2,0.0164
4.30080e-04,10.2,0.0166
4.30160e-04,10.2,0.0168
4.30240e-04,10,0.0174
4.30320e-04,10.2,0.017
4.30400e-04,10,0.0176
4.30480e-04,10.2,0.0174
4.30560e-04,10.2,0.0176
